"TOA5","CR1000","CR1000","23835","CR1000.Std.16","CPU:GOES Swiss Camp 09.CR1","26033","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_snow_Avg(1)","tc_snow_Avg(2)","tc_snow_Avg(3)","tc_snow_Avg(4)","tc_snow_Avg(5)","tc_snow_Avg(6)","tc_snow_Avg(7)","tc_snow_Avg(8)","tc_snow_Avg(9)","tc_snow_Avg(10)","tc_air_Avg(1)","tc_air_Avg(2)","t_air_Avg(1)","t_air_Avg(2)","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","sw_in_Max","sw_in_Std","net_rad_Std","tc_air_Max(1)","tc_air_Max(2)","tc_air_Min(1)","tc_air_Min(2)","U_Max(1)","U_Max(2)","U_Std(1)","U_Std(2)","TRef_Avg","uv_Avg","L_in_Avg","T_surf1_Avg","T_surf2_Avg","Battery"
"2016-04-21 14:00:00",219,1,2016,112,14,1.937,5.329,0.664,"NAN","NAN","NAN",-6.683,-7.103,-7.561,"NAN",-6.462,-8.96,-8.71,-13.9,-13.88,-13.63,-13.33,88.6,85.6,0,11.18,115.3,130.4,488.9,1.029,0.965,2.718,0.252,0.209,-13.19,-13.16,-14.46,-14.44,0,13.38,0,0.745,-13.02,"NAN","NAN",-12.73,-12.87,13.66
"2016-04-21 15:00:00",220,1,2016,112,15,2.267,6.305,0.63,"NAN","NAN","NAN",-6.685,-7.102,-7.561,"NAN",-6.465,-8.95,-8.7,-12.63,-12.63,-12.28,-12,88,84.8,0,10.62,113,128.4,489.3,1.029,0.98,2.81,0.178,0.092,-12.01,-12.01,-13.27,-13.25,0,12.92,0,0.926,-11.69,"NAN","NAN",-11.14,-11.38,13.62
"2016-04-21 16:00:00",221,1,2016,112,16,2.629,7.32,0.664,"NAN","NAN","NAN",-6.681,-7.103,-7.563,"NAN",-6.484,-8.9,-8.66,-11.38,-11.37,-10.98,-10.68,88.3,85,0,11.21,112.3,127.8,488.8,1.027,0.974,2.891,0.175,0.081,-10.84,-10.82,-12.07,-12.08,0,13.73,0,0.864,-10.04,"NAN","NAN",-9.73,-9.9,13.59
"2016-04-21 17:00:00",222,1,2016,112,17,2.559,7.168,0.531,"NAN","NAN","NAN",-6.65,-7.072,-7.531,"NAN",-6.428,-8.83,-8.61,-10.76,-10.74,-10.38,-10.11,87.3,83.7,0,11.89,107.2,122.8,487.7,1.038,0.98,3.026,0.286,0.1,-10.23,-10.2,-11.14,-11.14,0,14.18,0,0.814,-8.93,"NAN","NAN",-9.11,-9.12,13.54
"2016-04-21 18:00:00",223,1,2016,112,18,2.285,6.47,0.384,"NAN","NAN","NAN",-6.626,-7.046,-7.503,"NAN",-6.379,-8.82,-8.61,-10.21,-10.16,-9.94,-9.6,88.7,84.7,0,12.45,108.9,124.5,486.7,1.039,1.009,2.52,0.151,0.089,-9.66,-9.58,-10.47,-10.42,0,15,0,1.09,-8.64,"NAN","NAN",-8.78,-8.58,13.53
"2016-04-21 19:00:00",224,1,2016,112,19,1.598,4.485,0.305,"NAN","NAN","NAN",-6.616,-7.037,-7.493,"NAN",-6.371,-8.85,-8.63,-9.04,-8.96,-8.87,-8.56,90.1,86.5,0,11.87,127.1,142,486.2,1.05,1.027,2.248,0.224,0.084,-8.42,-8.3,-9.74,-9.71,0,17.67,0,1.312,-8.32,"NAN","NAN",-7.841,-7.946,14.08
"2016-04-21 20:00:00",225,1,2016,112,20,1.203,3.343,0.243,"NAN","NAN","NAN",-6.611,-7.021,-7.469,"NAN",-6.348,-8.85,-8.62,-8.07,-7.988,-7.927,-7.652,90.7,87.4,0,10.55,135.4,150.1,486.4,1.054,1.01,1.963,0.251,0.095,-7.696,-7.601,-8.56,-8.49,0,12.66,0,0.798,-7.635,"NAN",-0.238,-6.806,-7.285,14.29
"2016-04-21 21:00:00",226,1,2016,112,21,0.747,2.053,0.194,"NAN","NAN","NAN",-6.592,-6.992,-7.445,"NAN",-6.319,-8.84,-8.61,-7.547,-7.473,-7.474,-7.191,90.8,87.8,0,10.66,130.8,145.5,486.2,1.02,0.978,0.917,0.11,0.042,-7.3,-7.194,-7.858,-7.775,0,12.96,0,0.837,-7.193,"NAN","NAN",-6.406,-7.034,13.93
"2016-04-21 22:00:00",227,1,2016,112,22,0.447,1.222,0.135,"NAN","NAN","NAN",-6.592,-6.992,-7.437,"NAN",-6.323,-8.83,-8.61,-7.013,-6.939,-6.995,-6.719,91.3,88.3,0,10.21,128.3,142.5,485.7,1.035,0.997,0.591,0.097,0.044,-6.579,-6.508,-7.347,-7.264,0,11.96,0,0.645,-6.984,"NAN","NAN",-5.979,-6.679,13.8
"2016-04-21 23:00:00",228,1,2016,112,23,0.233,0.633,0.122,"NAN","NAN","NAN",-6.585,-6.983,-7.438,"NAN",-6.318,-8.83,-8.61,-6.337,-6.255,-6.357,-6.076,91.2,88.1,0,9.82,119.3,135.3,485.3,1.054,1.009,0.312,0.066,0.04,-5.815,-5.744,-6.591,-6.532,0,12.18,0,0.759,-6.577,"NAN","NAN",-5.407,-6.117,13.63
"2016-04-22 00:00:00",229,1,2016,113,0,0.045,0.112,0.084,"NAN","NAN","NAN",-6.596,-7.004,-7.458,"NAN",-6.341,-8.84,-8.61,-5.25,-5.173,-5.308,-5.062,98.5,94.5,0,9.57,133.6,148.4,485.2,1.046,1.018,0.102,0.025,0.024,-4.654,-4.597,-6.009,-5.936,0,12.34,0,0.896,-5.932,"NAN","NAN",-4.305,-5.171,13.45
"2016-04-22 01:00:00",230,1,2016,113,1,0.008,0.01,0.047,"NAN","NAN","NAN",-6.599,-7.008,-7.462,"NAN",-6.346,-8.84,-8.61,-4.255,-4.206,-4.322,-4.087,103.7,99.3,0,9.18,138.7,152.5,485,"NAN",1.027,0.014,0.003,0.051,-3.505,-3.453,-4.851,-4.774,0,12.2,0,0.866,-4.957,"NAN","NAN",-3.109,-4.235,13.3
"2016-04-22 02:00:00",231,1,2016,113,2,0.006,0,0.023,"NAN","NAN","NAN",-6.586,-6.999,-7.449,"NAN",-6.335,-8.82,-8.58,-3.17,-3.15,-3.245,-3.03,108.7,104.1,0,10.57,142.2,157.6,484.4,"NAN",1.04,0.007,0.001,0.043,-2.605,-2.591,-3.627,-3.596,0,12.8,0,0.802,-3.686,"NAN","NAN",-1.543,-3.171,13.17
"2016-04-22 03:00:00",232,1,2016,113,3,0.006,0,0,"NAN","NAN","NAN",-6.568,-6.982,-7.432,"NAN",-6.311,-8.8,-8.57,-2.396,-2.39,-2.484,-2.278,109.8,104.6,0,10.85,148.7,163.6,483.8,1.059,1.045,0.007,0.001,0,-1.991,-1.973,-2.63,-2.634,0,12.75,0,0.801,-2.701,"NAN","NAN",-0.072,-2.401,13.06
"2016-04-22 04:00:00",233,1,2016,113,4,0.007,0,0.014,"NAN","NAN","NAN",-6.551,-6.964,-7.416,"NAN",-6.287,-8.78,-8.56,-1.863,-1.859,-1.95,-1.744,110.5,105.3,0,10.39,151.3,166.7,483.5,"NAN",1.05,0.007,0,0.025,-1.69,-1.7,-2.073,-2.063,0,11.93,0,0.691,-2.049,"NAN","NAN",1.206,-1.849,12.97
"2016-04-22 05:00:00",234,1,2016,113,5,0.006,0,0.003,"NAN","NAN","NAN",-6.547,-6.962,-7.413,"NAN",-6.283,-8.77,-8.55,-1.485,-1.473,-1.596,-1.383,110.4,105.2,0,10.33,157.6,174.1,483.1,1.007,0.947,0.007,0.001,0.011,-1.265,-1.232,-1.78,-1.778,0,13.78,0,1.181,-1.704,"NAN","NAN",2.046,-1.441,12.9
"2016-04-22 06:00:00",235,1,2016,113,6,0.006,0,0,"NAN","NAN","NAN",-6.529,-6.939,-7.389,"NAN",-6.25,-8.75,-8.54,-1.529,-1.527,-1.602,-1.397,110.6,105.2,0,11.47,172.3,188.2,483.2,0.986,0.855,0.01,0.002,0.005,-1.196,-1.184,-1.93,-1.936,0,14.73,0,1.03,-1.427,"NAN","NAN",2.372,-1.478,12.86
"2016-04-22 07:00:00",236,1,2016,113,7,0.012,0.017,0,"NAN","NAN","NAN",-6.521,-6.927,-7.376,"NAN",-6.228,-8.74,-8.53,-2.167,-2.174,-2.258,-2.041,110.4,104.9,0,11.62,182.6,198.7,483.8,0.997,0.846,0.024,0.005,0,-1.91,-1.908,-2.61,-2.616,0,13.83,0,1.032,-1.819,"NAN","NAN",1.233,-2.134,12.82
"2016-04-22 08:00:00",237,1,2016,113,8,0.072,0.184,-0.006,"NAN","NAN","NAN",-6.484,-6.886,-7.334,"NAN",-6.143,-8.7,-8.52,-4.736,-4.815,-4.698,-4.586,107.5,102.5,0,6.461,214.9,228.4,485.2,0.964,0.934,0.146,0.037,0.017,-2.604,-2.622,-5.233,-5.303,0,10.1,0,1.408,-3.158,"NAN","NAN",-2.405,-4.649,12.83
"2016-04-22 09:00:00",238,1,2016,113,9,0.228,0.608,0.017,"NAN","NAN","NAN",-6.554,-6.958,-7.41,"NAN",-6.257,-8.77,-8.56,-5.212,-5.269,-5.254,-5.07,106.8,102,0,4.7,181.6,197.2,486.7,0.965,0.722,0.343,0.051,0.028,-5.117,-5.149,-5.33,-5.388,0,5.762,0,0.431,-4.601,"NAN","NAN",-3.453,-4.973,12.9
"2016-04-22 10:00:00",239,1,2016,113,10,0.448,1.214,-0.058,"NAN","NAN","NAN",-6.569,-6.975,-7.429,"NAN",-6.286,-8.79,-8.57,-5.171,-5.359,-5.173,-5.051,106.4,101.5,0,4.588,197,212.1,488,0.954,0.791,0.638,0.073,0.08,-5.088,-5.174,-5.289,-5.672,0,5.86,0,0.612,-4.702,"NAN","NAN",-3.422,-4.793,13.08
"2016-04-22 11:00:00",240,1,2016,113,11,0.77,2.1,-0.317,"NAN","NAN","NAN",-6.566,-6.973,-7.426,"NAN",-6.292,-8.8,-8.57,-4.772,-5.524,-4.699,-5.139,106.3,101.1,0,3.521,225.4,240,489.1,0.955,0.643,0.934,0.068,0.081,-4.428,-5.353,-5.104,-5.646,0,4.815,0,0.55,-4.678,"NAN","NAN",-3.478,-4.743,13.31
"2016-04-22 12:00:00",241,1,2016,113,12,0.951,2.599,-0.247,"NAN","NAN","NAN",-6.573,-6.986,-7.441,"NAN",-6.32,-8.8,-8.57,-4.068,-5.3,-3.902,-4.846,105.9,100.5,0,2.111,227.5,241.2,490.1,0.954,0.423,1.233,0.113,0.135,-3.243,-4.768,-4.485,-5.557,0,3.345,0,0.597,-4.309,"NAN","NAN",-3.023,-4.047,14.02
"2016-04-22 13:00:00",242,1,2016,113,13,1.323,3.64,0.114,"NAN","NAN","NAN",-6.569,-6.987,-7.437,"NAN",-6.331,-8.81,-8.57,-4.602,-5.104,-4.757,-4.589,104,100.1,0,3.07,166.5,182.8,490.6,"NAN",0.461,1.603,0.156,0.122,-3.853,-4.21,-4.915,-5.439,0,7.644,0,1.469,-3.424,"NAN","NAN",-1.981,-2.813,13.57
"2016-04-22 14:00:00",243,1,2016,113,14,1.765,4.863,0.025,"NAN","NAN","NAN",-6.554,-6.97,-7.42,"NAN",-6.295,-8.78,-8.55,-3.867,-4.004,-3.793,-3.574,106.2,101.9,0,7.601,170.3,186.7,491,0.932,0.815,2.811,0.297,0.086,-3.518,-3.682,-4.112,-4.242,0,10.11,0,0.71,-2.464,"NAN","NAN",-0.849,-2.557,13.53
"2016-04-22 15:00:00",244,1,2016,113,15,2.238,6.163,-0.101,"NAN","NAN","NAN",-6.535,-6.946,-7.396,"NAN",-6.262,-8.76,-8.53,-3.579,-3.726,-3.456,-3.202,105.7,101.4,0,8.89,174.6,190.4,491.5,0.942,0.739,3.476,0.488,0.127,-3.3,-3.475,-3.816,-3.945,0,11.83,0,1.063,-1.718,"NAN","NAN",0.608,-2.036,13.52
"2016-04-22 16:00:00",245,1,2016,113,16,2.202,6.05,-0.246,"NAN","NAN","NAN",-6.524,-6.934,-7.384,"NAN",-6.238,-8.74,-8.52,-3.639,-3.81,-3.613,-3.41,106,101.6,0,9.14,179.6,196.3,491.9,0.934,0.837,2.943,0.254,0.119,-3.395,-3.574,-3.808,-3.926,0,10.9,0,0.837,-1.784,"NAN","NAN",0.335,-2.368,13.51
"2016-04-22 17:00:00",246,1,2016,113,17,1.832,5.006,-0.241,"NAN","NAN","NAN",-6.516,-6.923,-7.373,"NAN",-6.222,-8.73,-8.52,-3.764,-3.937,-3.8,-3.571,106.1,101.6,0,8.18,187,202.6,492.5,"NAN",0.883,2.471,0.276,0.105,-3.635,-3.828,-3.939,-4.08,0,10.49,0,0.682,-1.882,"NAN","NAN",0.034,-2.509,14.19
"2016-04-22 18:00:00",247,1,2016,113,18,1.603,4.363,-0.202,"NAN","NAN","NAN",-6.527,-6.931,-7.38,"NAN",-6.23,-8.73,-8.52,-3.859,-4.015,-3.901,-3.696,106.4,101.9,0,7.655,188.4,203.5,492.8,"NAN",0.746,2.003,0.174,0.077,-3.728,-3.89,-3.963,-4.117,0,10.23,0,0.831,-2.294,"NAN","NAN",-0.805,-2.905,13.57
"2016-04-22 19:00:00",248,1,2016,113,19,1.493,4.062,-0.2,"NAN","NAN","NAN",-6.536,-6.94,-7.389,"NAN",-6.243,-8.74,-8.53,-3.877,-4.051,-3.903,-3.727,106.1,101.4,0,6.727,188.4,203.6,492.9,"NAN",0.872,1.752,0.112,0.07,-3.707,-3.881,-4.08,-4.258,0,8.11,0,0.479,-2.314,"NAN","NAN",-0.902,-2.945,13.59
"2016-04-22 20:00:00",249,1,2016,113,20,1.132,3.062,-0.128,"NAN","NAN","NAN",-6.532,-6.935,-7.387,"NAN",-6.234,-8.73,-8.52,-3.972,-4.102,-3.999,-3.813,106.4,101.7,0,6.321,184.6,201,493.1,"NAN",0.874,1.405,0.192,0.088,-3.842,-3.993,-4.101,-4.239,0,7.833,0,0.507,-2.528,"NAN","NAN",-1.241,-3.178,14.04
"2016-04-22 21:00:00",250,1,2016,113,21,0.744,1.997,0.002,"NAN","NAN","NAN",-6.54,-6.943,-7.393,"NAN",-6.244,-8.73,-8.52,-3.925,-4.008,-3.975,-3.762,107.2,102.5,0,6.412,178.3,193.6,493,"NAN",0.895,0.866,0.099,0.048,-3.73,-3.809,-4.113,-4.207,0,8.33,0,0.622,-2.922,"NAN","NAN",-1.59,-3.357,13.93
"2016-04-22 22:00:00",251,1,2016,113,22,0.353,0.939,0.018,"NAN","NAN","NAN",-6.542,-6.946,-7.397,"NAN",-6.244,-8.73,-8.52,-4.005,-4.062,-4.074,-3.878,107.7,103,0,5.478,176,191.8,493.1,"NAN",0.884,0.543,0.091,0.044,-3.888,-3.948,-4.089,-4.148,0,6.893,0,0.648,-3.258,"NAN","NAN",-1.983,-3.694,13.75
"2016-04-22 23:00:00",252,1,2016,113,23,0.178,0.47,0.025,"NAN","NAN","NAN",-6.556,-6.96,-7.412,"NAN",-6.267,-8.73,-8.52,-3.953,-3.982,-4.029,-3.835,108.1,103.4,0,5.847,174.1,191,493,0.969,0.826,0.251,0.044,0.032,-3.86,-3.883,-4.1,-4.143,0,6.88,0,0.414,-3.595,"NAN","NAN",-2.176,-3.831,13.58
"2016-04-23 00:00:00",253,1,2016,114,0,0.057,0.143,0.023,"NAN","NAN","NAN",-6.551,-6.954,-7.404,"NAN",-6.253,-8.73,-8.52,-4.334,-4.364,-4.38,-4.221,107.8,103.2,0,5.408,180.6,197.6,492.9,0.971,0.707,0.109,0.029,0.031,-3.857,-3.875,-4.846,-4.875,0,7.905,0,1.073,-3.796,"NAN","NAN",-2.642,-4.288,13.42
"2016-04-23 01:00:00",254,1,2016,114,1,0.009,0.012,0.001,"NAN","NAN","NAN",-6.577,-6.984,-7.435,"NAN",-6.298,-8.75,-8.53,-4.158,-4.161,-4.229,-4.041,108.3,103.4,0,6.192,178.9,195.4,492.7,0.967,0.701,0.017,0.004,0.006,-3.912,-3.908,-4.632,-4.633,0,8.16,0,0.97,-4.161,"NAN","NAN",-2.615,-4.182,13.28
"2016-04-23 02:00:00",255,1,2016,114,2,0.004,0.001,0.003,"NAN","NAN","NAN",-6.577,-6.984,-7.434,"NAN",-6.299,-8.74,-8.53,-3.985,-3.99,-4.05,-3.866,108.5,103.4,0,8.22,180.7,197,492.5,"NAN",0.719,0.007,0.001,0.012,-3.913,-3.917,-4.058,-4.064,0,9.77,0,0.6,-3.998,"NAN","NAN",-2.439,-4.003,13.15
"2016-04-23 03:00:00",256,1,2016,114,3,0.003,0,0.008,"NAN","NAN","NAN",-6.553,-6.957,-7.407,"NAN",-6.247,-8.72,-8.52,-4.856,-4.927,-4.847,-4.747,107.3,102.5,0,5.419,206.1,221.9,492.7,0.907,0.528,0.007,0,0.021,-3.942,-3.946,-5.582,-5.651,0,9.04,0,1.717,-4.147,"NAN","NAN",-3.335,-4.908,13.05
"2016-04-23 04:00:00",257,1,2016,114,4,0.003,0,0.003,"NAN","NAN","NAN",-6.558,-6.957,-7.407,"NAN",-6.239,-8.72,-8.52,-6.062,-6.134,-6.071,-5.959,106,101.3,0,3.562,216.2,229.5,493,0.922,0.579,0.007,0,0.011,-5.576,-5.66,-6.559,-6.614,0,5.103,0,0.57,-5.233,"NAN","NAN",-4.694,-6.131,12.95
"2016-04-23 05:00:00",258,1,2016,114,5,0.003,0.001,0.021,"NAN","NAN","NAN",-6.571,-6.968,-7.42,"NAN",-6.269,-8.73,-8.53,-6.704,-6.742,-6.735,-6.579,105.3,100.8,0,2.582,197.2,210.9,493.2,0.918,0.454,0.003,0,0.029,-6.542,-6.585,-6.791,-6.809,0,3.783,0,0.483,-6.141,"NAN","NAN",-5.431,-6.758,12.89
"2016-04-23 06:00:00",259,1,2016,114,6,0.004,0.002,0.018,"NAN","NAN","NAN",-6.59,-6.982,-7.434,"NAN",-6.3,-8.74,-8.53,-6.756,-6.781,-6.795,-6.615,105.3,100.8,0,2.373,180.8,197.6,493.3,0.919,0.454,0.01,0.001,0.03,-6.673,-6.695,-6.866,-6.907,0,3.162,0,0.249,-6.534,"NAN","NAN",-5.543,-6.802,12.84
"2016-04-23 07:00:00",260,1,2016,114,7,0.015,0.029,0,"NAN","NAN","NAN",-6.591,-6.994,-7.439,"NAN",-6.312,-8.75,-8.54,-6.864,-6.907,-6.847,-6.696,105.1,100.7,0,1.161,137,148.9,493.5,0.915,0.47,0.037,0.008,0,-6.795,-6.83,-6.909,-6.953,0,2.888,0,0.586,-6.656,"NAN","NAN",-5.671,-6.924,12.81
"2016-04-23 08:00:00",261,1,2016,114,8,0.092,0.24,0.001,"NAN","NAN","NAN",-6.615,-7.02,-7.469,"NAN",-6.36,-8.77,-8.54,-5.875,-5.878,-5.956,-5.747,106.4,101.9,0,2.899,112.1,133.8,493.5,0.906,0.543,0.183,0.042,0.021,-4.062,-4.045,-6.824,-6.848,0,8,0,1.823,-6.454,"NAN","NAN",-4.645,-5.87,12.82
"2016-04-23 09:00:00",262,1,2016,114,9,0.269,0.729,0.012,"NAN","NAN","NAN",-6.641,-7.058,-7.51,"NAN",-6.419,-8.79,-8.55,-3.745,-3.752,-3.78,-3.612,108.5,103.9,0,7.383,167.7,184.4,493.3,"NAN",0.48,0.353,0.051,0.025,-3.46,-3.483,-4.08,-4.057,0,8.72,0,0.517,-4.551,"NAN","NAN",-2.302,-3.626,12.9
"2016-04-23 10:00:00",263,1,2016,114,10,0.431,1.176,0.002,"NAN","NAN","NAN",-6.578,-6.99,-7.438,"NAN",-6.316,-8.73,-8.52,-3.35,-3.387,-3.395,-3.224,108.7,104.4,0,7.216,172.1,187.8,493.7,"NAN",0.823,0.516,0.035,0.027,-3.24,-3.294,-3.489,-3.506,0,8.67,0,0.623,-3.288,"NAN","NAN",-1.607,-3.139,13.03
"2016-04-23 11:00:00",264,1,2016,114,11,0.711,1.947,0.082,"NAN","NAN","NAN",-6.566,-6.977,-7.424,"NAN",-6.295,-8.72,-8.51,-3.131,-3.209,-3.199,-3.002,108.7,104.1,0,6.934,175.5,191.6,493.9,"NAN",0.644,1.069,0.15,0.08,-2.886,-2.997,-3.297,-3.349,0,8.68,0,0.545,-2.783,"NAN","NAN",-1.076,-2.751,13.58
"2016-04-23 12:00:00",265,1,2016,114,12,1.075,2.949,0.273,"NAN","NAN","NAN",-6.558,-6.972,-7.418,"NAN",-6.288,-8.72,-8.5,-2.709,-2.836,-2.779,-2.569,108.7,104,0,6.888,175.4,192.5,493.8,0.869,0.815,1.178,0.053,0.089,-2.518,-2.637,-2.912,-3.036,0,8.74,0,0.615,-2.093,"NAN","NAN",0.123,-2.109,14.55
"2016-04-23 13:00:00",266,1,2016,114,13,1.287,3.53,0.04,"NAN","NAN","NAN",-6.539,-6.953,-7.398,"NAN",-6.261,-8.71,-8.49,-2.494,-2.64,-2.551,-2.356,108.7,103.9,0,7.22,172.6,188.3,493.9,0.928,0.834,1.388,0.05,0.063,-2.246,-2.395,-2.578,-2.712,0,8.43,0,0.491,-1.577,"NAN","NAN",1.302,-1.723,13.57
"2016-04-23 14:00:00",267,1,2016,114,14,1.519,4.169,0.001,"NAN","NAN","NAN",-6.526,-6.943,-7.385,"NAN",-6.25,-8.7,-8.48,-2.1,-2.249,-2.148,-1.96,108.9,104.1,0,8.01,170.6,187.2,493.8,0.946,0.758,1.735,0.113,0.05,-1.911,-2.091,-2.263,-2.43,0,9.88,0,0.656,-1.116,"NAN","NAN",3.617,-1.187,13.53
"2016-04-23 15:00:00",268,1,2016,114,15,1.776,4.882,-0.015,"NAN","NAN","NAN",-6.461,-6.885,-7.327,"NAN",-6.186,-8.62,-8.41,-1.893,-2.051,-1.996,-1.778,108.7,104.2,0,8.37,176.4,193,493.9,0.885,0.802,1.932,0.065,0.081,-1.821,-1.973,-1.963,-2.117,0,9.95,0,0.609,-0.643,"NAN","NAN",12.05,-0.741,13.51
"2016-04-23 16:00:00",269,1,2016,114,16,1.933,5.01,-0.012,"NAN","NAN","NAN",-5.416,-5.979,-6.498,"NAN",-5.351,-7.755,-7.561,-0.487,-1.13,-1.902,-1.708,108.6,103.2,0,7.917,178.6,195.9,494,0.882,0.804,2.22,0.118,0.104,2.05,0.705,-1.856,-2.037,0,9.82,0,0.777,0.058,"NAN","NAN","NAN",1.401,13.51
"2016-04-23 17:00:00",270,1,2016,114,17,2.007,4.424,0.227,"NAN","NAN","NAN",-2.72,-3.349,-4.089,"NAN",-2.986,-5.254,-5.111,3.094,1.673,-1.862,-1.628,108.9,102.6,0,7.798,180.3,200.1,494.1,0.922,0.764,2.227,0.125,0.08,4.995,3.581,1.675,0.306,0,9.73,0,0.692,1.597,"NAN","NAN","NAN",5.937,13.53
"2016-04-23 18:00:00",271,1,2016,114,18,1.999,4.241,0.295,"NAN","NAN","NAN",-2.647,-3.339,-4.083,"NAN",-2.968,-5.248,-5.113,3.18,1.619,-1.942,-1.711,108.9,102.1,0,7.116,178.2,198.7,494.2,0.887,0.819,2.064,0.043,0.076,3.314,1.762,2.868,1.351,0,9.13,0,0.623,1.649,"NAN","NAN","NAN",6.053,13.55
"2016-04-23 19:00:00",272,1,2016,114,19,1.749,3.576,0.39,"NAN","NAN","NAN",-2.449,-3.241,-4.019,"NAN",-2.854,-5.162,-5.049,3.294,1.709,-1.98,-1.734,109,101.9,0,6.685,169.6,189.4,494.2,0.877,0.821,1.962,0.113,0.063,3.518,1.923,3.175,1.564,0,7.853,0,0.492,1.645,"NAN","NAN","NAN",6.206,13.66
"2016-04-23 20:00:00",273,1,2016,114,20,1.475,2.71,0.457,"NAN","NAN","NAN",-2.089,-2.933,-3.731,"NAN",-2.557,-4.867,-4.766,3.66,2.066,-2.026,-1.801,109.4,102.5,0,5.859,164.6,186,494.3,0.875,0.787,1.687,0.087,0.044,3.883,2.306,3.485,1.877,0,7.507,0,0.574,1.682,"NAN","NAN","NAN",6.29,14.19
"2016-04-23 21:00:00",274,1,2016,114,21,1.234,2.144,0.443,"NAN","NAN","NAN",-2.212,-3.081,-3.888,"NAN",-2.7,-5.006,-4.927,3.345,1.797,-2.156,-1.91,109.5,102.5,0,5.327,155.6,177.3,494.2,0.853,0.771,1.368,0.08,0.035,3.563,2.001,3.2,1.675,0,6.494,0,0.349,1.324,"NAN","NAN","NAN",5.847,13.94
"2016-04-23 22:00:00",275,1,2016,114,22,0.538,1.109,0.124,"NAN","NAN","NAN",-5.203,-5.765,-6.325,"NAN",-5.167,-7.53,-7.367,-0.362,-0.835,-2.085,-1.882,110.2,103.3,0,5.992,172.6,190.3,494.4,0.857,0.801,1.117,0.285,0.153,3.359,1.893,-1.955,-2.017,0,7.259,0,0.501,-0.653,"NAN","NAN","NAN",0.591,13.76
"2016-04-23 23:00:00",276,1,2016,114,23,0.197,0.51,0.024,"NAN","NAN","NAN",-6.511,-6.929,-7.373,"NAN",-6.23,-8.63,-8.43,-1.848,-1.883,-1.957,-1.726,110.7,103.8,0,4.883,176.7,193,494.7,0.856,0.755,0.255,0.037,0.026,-1.787,-1.839,-1.925,-1.954,0,6.455,0,0.642,-1.505,"NAN","NAN",8.96,-1.678,13.61
"2016-04-24 00:00:00",277,1,2016,115,0,0.049,0.108,0.028,"NAN","NAN","NAN",-6.532,-6.945,-7.39,"NAN",-6.244,-8.64,-8.44,-1.996,-2.014,-2.065,-1.849,110.8,104,0,4.875,165.3,181.4,494.8,"NAN",0.781,0.115,0.027,0.027,-1.891,-1.918,-2.154,-2.154,0,5.873,0,0.376,-1.666,"NAN","NAN",6.666,-1.965,13.44
"2016-04-24 01:00:00",278,1,2016,115,1,0.013,0.013,0,"NAN","NAN","NAN",-6.539,-6.951,-7.396,"NAN",-6.254,-8.65,-8.45,-2.075,-2.078,-2.149,-1.931,110.8,104.4,0,5.244,157.7,173.9,494.8,0.841,0.756,0.02,0.004,0,-2.005,-2.011,-2.152,-2.162,0,5.985,0,0.311,-1.893,"NAN","NAN",4.601,-2.086,13.3
"2016-04-24 02:00:00",279,1,2016,115,2,0.007,0,0.01,"NAN","NAN","NAN",-6.55,-6.968,-7.412,"NAN",-6.28,-8.66,-8.46,-1.834,-1.831,-1.908,-1.709,111.1,104.9,0,5.593,154.8,172.7,494.8,0.838,0.62,0.01,0.001,0.021,-1.613,-1.619,-2.032,-2.034,0,7.01,0,0.459,-1.879,"NAN","NAN",3.98,-1.843,13.17
"2016-04-24 03:00:00",280,1,2016,115,3,0.008,0,0.036,"NAN","NAN","NAN",-6.539,-6.958,-7.401,"NAN",-6.269,-8.65,-8.45,-1.77,-1.77,-1.828,-1.633,111.2,105.8,0,5.496,151.6,169.1,494.7,"NAN",0.248,0.01,0.002,0.033,-1.634,-1.636,-1.915,-1.909,0,6.677,0,0.476,-1.671,"NAN","NAN",3.999,-1.769,13.06
"2016-04-24 04:00:00",281,1,2016,115,4,0.007,0,0.054,"NAN","NAN","NAN",-6.539,-6.956,-7.399,"NAN",-6.264,-8.65,-8.45,-1.875,-1.868,-1.935,-1.736,111.1,105.7,0,5.833,143.1,159.8,494.4,0.807,0.519,0.01,0.002,0.026,-1.76,-1.756,-1.963,-1.939,0,7.069,0,0.461,-1.728,"NAN","NAN",2.735,-1.874,12.96
"2016-04-24 05:00:00",282,1,2016,115,5,0.006,0,0.018,"NAN","NAN","NAN",-6.546,-6.963,-7.409,"NAN",-6.273,-8.65,-8.45,-1.812,-1.809,-1.848,-1.703,111.2,106,0,6.482,152.1,169.6,494.4,"NAN",0.356,0.01,0.002,0.028,-1.738,-1.732,-1.873,-1.867,0,7.533,0,0.397,-1.725,"NAN","NAN",2.663,-1.812,12.89
