 ID  jd   hour    s(in)    s(out)   l(in)   net   net_thr all_in l_thr(out) 
106.  147.  240.   93.7    75.6   196.7   -10.5   -12.7   268.4   174.6
106.  147.  250.   90.2    73.2   195.6   -12.8   -14.0   265.2   175.0
106.  147.  300.   93.1    75.3   197.4   -10.3   -11.2   268.5   175.4
106.  147.  310.   96.1    77.6   198.7    -9.1    -8.7   272.1   175.9
106.  147.  320.   97.2    78.7   201.2    -7.4    -7.2   274.0   176.8
106.  147.  330.   90.9    74.3   202.6    -7.6    -7.8   272.3   181.4
106.  147.  340.   92.8    75.7   201.8    -8.9    -8.4   272.3   179.5
106.  147.  350.   86.0    70.3   191.2   -17.9   -17.5   262.2   176.2
106.  147.  400.   85.5    70.3   179.4   -26.4   -26.0   255.1   169.6
106.  147.  410.  108.3    88.3   176.2   -25.0   -24.3   267.1   158.8
106.  147.  420.  124.6   100.6   174.0   -24.0   -23.5   276.5   151.8
106.  147.  430.  165.6   131.7   171.1   -21.0   -20.3   335.1   169.5
106.  147.  440.  189.8   150.1   173.3   -18.0   -17.4   355.9   166.0
106.  147.  450.  186.2   147.3   176.0   -18.1   -17.8   355.8   169.6
106.  147.  500.  156.2   124.7   181.6   -19.3   -18.3   336.8   180.7
106.  147.  510.  150.5   119.8   189.2   -11.3   -11.2   339.6   189.1
106.  147.  520.  138.8   111.5   190.3   -12.5   -11.9   331.6   192.8
106.  147.  530.  143.5   116.0   186.3   -17.2   -15.3   332.0   188.4
106.  147.  540.  166.0   133.4   186.4   -14.8   -12.4   345.0   179.0
106.  147.  550.  182.8   145.8   189.7   -11.0    -8.0   357.0   174.2
106.  147.  600.  214.1   170.0   187.3   -11.5    -7.1   372.7   158.7
106.  147.  610.  246.1   194.9   184.2   -14.9    -8.5   389.6   143.5
106.  147.  620.  271.6   214.7   179.9   -18.8   -11.1   418.4   146.8
106.  147.  630.  239.8   190.9   175.6   -28.5   -23.1   396.9   157.1
106.  147.  640.  248.6   196.8   176.5   -24.6   -19.2   397.3   148.7
106.  147.  650.  259.9   206.1   171.5   -28.7   -21.3   433.9   173.9
106.  147.  700.  252.4   201.0   172.6   -27.2   -22.1   421.4   169.0
106.  147.  710.  272.2   215.5   176.7   -21.8   -17.9   444.3   172.1
106.  147.  720.  246.5   195.8   170.5   -30.9   -25.5   428.6   182.2
106.  147.  730.  248.8   197.5   165.7   -30.4   -23.5   425.6   176.8
106.  147.  740.  262.4   207.5   161.9   -28.5   -21.7   395.2   132.7
106.  147.  750.  276.9   219.3   159.1   -29.9   -24.0   412.1   135.1
106.  147.  800.  300.6   237.5   159.1   -27.8   -21.2   448.3   147.7
106.  147.  810.  313.2   246.9   159.7   -29.8   -19.8   453.0   139.7
106.  147.  820.  348.4   272.9   159.7   -25.2   -16.6   473.5   125.1
106.  147.  830.  364.3   284.2   160.4   -23.2   -16.0   483.8   119.5
106.  147.  840.  380.5   296.7   159.3   -22.0   -15.4   491.2   110.7
106.  147.  850.  372.9   291.1   161.2   -28.9   -20.5   490.7   117.8
106.  147.  900.  370.5   288.7   167.1   -22.1   -15.0   494.0   123.6
106.  147.  910.  336.1   262.5   156.9   -34.9   -25.5   465.3   129.2
106.  147.  920.  339.1   265.3   158.6   -29.3   -22.3   468.4   129.4
106.  147.  930.  324.4   254.9   166.2   -23.7   -16.1   466.2   141.8
106.  147.  940.  346.2   275.2   184.4    -6.4      .0   499.7   153.4
106.  147.  950.  408.4   323.4   184.1    -4.1     2.4   534.5   126.1
106.  147. 1000.  465.5   365.5   171.2   -12.6    -5.2   548.8    83.3
106.  147. 1010.  474.3   371.6   157.0   -27.3   -18.2   541.9    67.6
106.  147. 1020.  480.6   376.1   154.5   -27.9   -17.9   541.8    61.2
106.  147. 1030.  489.0   382.7   155.4   -25.2   -14.4   549.6    60.6
106.  147. 1040.  487.5   380.9   160.4   -22.3   -11.5   551.8    64.3
106.  147. 1050.  501.5   392.6   168.7   -15.4    -5.5   566.9    65.3
106.  147. 1100.  508.8   398.7   163.3   -21.4   -11.1   569.2    60.4
106.  147. 1110.  517.2   404.3   159.9   -20.9   -10.8   573.9    56.7
106.  147. 1120.  525.7   410.4   158.5   -18.8    -8.8   582.1    56.4
106.  147. 1130.  536.0   418.2   157.2   -15.5    -4.7   587.6    51.6
106.  147. 1140.  541.8   422.8   156.9   -12.5    -1.4   594.8    52.9
106.  147. 1150.  520.9   407.5   162.1   -12.3    -2.0   586.8    65.9
106.  147. 1200.  514.9   403.7   169.8    -6.5     -.3   588.5    73.6
106.  147. 1210.  524.7   413.0   172.0     1.2     3.8   604.1    79.4
106.  147. 1220.  517.7   410.8   176.6     4.1     6.5   598.2    80.5
106.  147. 1230.  565.8   447.7   169.8     8.2    12.9   621.9    56.1
106.  147. 1240.  573.9   452.5   159.2     4.1    11.7   617.6    43.7
106.  147. 1250.  580.4   456.6   157.4     4.7    13.0   622.7    42.3
106.  147. 1300.  589.0   462.1   157.2     6.4    13.8   627.2    38.1
106.  147. 1310.  550.7   432.4   155.1     -.4     5.4   599.5    48.7
106.  147. 1320.  577.9   451.5   158.6     7.7    13.0   618.7    40.8
106.  147. 1330.  571.6   446.2   160.9     8.4    13.0   615.6    43.9
106.  147. 1340.  578.7   452.1   163.7    10.9    14.6   621.1    42.3
106.  147. 1350.  587.4   458.2   164.9    13.2    16.5   624.9    37.6
106.  147. 1400.  611.1   476.0   168.4    17.5    21.1   640.5    29.4
106.  147. 1410.  603.7   472.9   181.2    20.0    22.2   643.0    39.3
106.  147. 1420.  591.6   466.0   189.9    22.4    22.2   643.5    51.9
106.  147. 1430.  590.3   466.1   181.6    18.7    17.7   638.9    48.7
106.  147. 1440.  598.4   472.1   175.2    19.6    17.3   643.7    45.3
106.  147. 1450.  600.4   472.7   162.6    17.9    16.7   641.0    40.6
106.  147. 1500.  601.4   474.2   161.7    17.7    16.4   641.1    39.7
106.  147. 1510.  584.3   461.7   164.2    16.8    14.5   632.5    48.2
106.  147. 1520.  594.2   468.9   166.0    22.4    19.8   639.1    44.9
106.  147. 1530.  588.2   463.7   157.2    16.3    13.3   637.0    48.8
106.  147. 1540.  585.1   460.2   153.8    16.4    13.7   632.7    47.6
106.  147. 1550.  580.6   456.4   155.0    16.3    13.0   629.6    49.0
106.  147. 1600.  561.3   441.8   154.8    12.0     8.6   620.8    59.5
106.  147. 1610.  554.4   436.3   157.7    11.1     6.4   615.6    61.2
106.  147. 1620.  559.7   438.2   161.7    16.6    11.1   622.7    63.0
106.  147. 1630.  567.9   445.2   163.3    17.7    11.0   630.4    62.5
106.  147. 1640.  535.0   420.2   159.9    11.0     4.3   605.9    70.9
106.  147. 1650.  504.0   398.5   160.7     5.4    -1.4   565.6    61.6
106.  147. 1700.  533.1   419.3   158.3    11.3     4.8   600.9    67.8
106.  147. 1710.  541.8   423.9   157.8    13.5     7.0   605.4    63.6
106.  147. 1720.  510.4   397.8   156.7     8.2     1.2   583.7    73.3
106.  147. 1730.  499.5   388.0   156.8     5.6    -1.7   559.0    59.6
106.  147. 1740.  523.7   404.9   163.5    13.2     5.6   595.8    72.0
106.  147. 1750.  483.3   377.5   177.3     8.2     1.9   576.4    93.1
106.  147. 1800.  441.2   346.1   173.6    -1.3    -9.1   532.1    90.9
106.  147. 1810.  456.2   354.9   162.5    -3.2   -12.2   533.4    77.2
106.  147. 1820.  458.7   356.6   161.6    -1.1   -11.1   535.6    76.9
106.  147. 1830.  467.8   362.7   161.6     1.2   -11.1   537.8    70.0
106.  147. 1840.  465.7   360.9   170.0     7.4    -4.9   541.4    75.7
106.  147. 1850.  425.9   331.1   174.4     4.9    -6.0   521.3    95.4
106.  147. 1900.  377.6   295.6   176.9    -2.9   -11.3   495.5   117.9
106.  147. 1910.  367.0   287.7   172.3    -7.0   -16.1   487.3   120.2
106.  147. 1920.  357.0   279.9   170.1    -9.7   -17.8   482.3   125.3
106.  147. 1930.  370.8   290.5   171.0    -6.2   -14.4   492.6   121.9
106.  147. 1940.  373.3   292.0   166.9   -10.0   -17.5   492.9   119.7
106.  147. 1950.  379.2   295.0   160.3   -13.0   -25.5   495.5   116.3
106.  147. 2000.  369.2   287.1   157.1   -16.6   -27.9   495.4   126.3
106.  147. 2010.  354.5   275.1   154.0   -19.6   -34.4   487.0   132.5
106.  147. 2020.  348.6   269.2   149.5   -17.5   -34.8   476.8   128.2
106.  147. 2030.  338.4   261.4   147.6   -19.3   -31.3   468.7   130.3
106.  147. 2040.  328.1   254.5   147.3   -17.4   -29.7   461.2   133.1
106.  147. 2050.  317.7   247.5   146.8   -12.7   -31.6   457.9   140.2
106.  147. 2100.  309.6   241.7   147.4    -9.1   -31.0   451.7   142.1
106.  147. 2110.  299.1   234.2   148.4    -3.9   -31.3   443.6   144.5
106.  147. 2120.  287.0   225.5   148.4    -1.5   -29.5   435.5   148.5
106.  147. 2130.  274.5   216.3   146.6     -.8   -26.4   389.7   115.2
106.  147. 2140.  273.9   215.4   148.8     2.1   -25.6   384.6   110.6
106.  147. 2150.  267.0   210.0   149.4     3.0   -26.4   378.2   111.2
106.  147. 2200.  258.7   203.2   148.8     3.8   -28.5   370.7   112.0
106.  147. 2210.  250.3   196.2   148.1     4.9   -29.2   364.8   114.5
106.  147. 2220.  243.1   190.6   149.0     4.6   -30.8   359.6   116.6
106.  147. 2230.  235.5   182.3   149.5     3.9   -31.4   355.1   119.5
106.  147. 2240.  228.3   179.1   149.6     3.6   -34.6   349.7   121.4
106.  147. 2250.  221.4   173.7   149.9     4.0   -37.9   343.9   122.6
106.  147. 2300.  214.0   167.6   149.8     2.3   -39.5   339.6   125.6
106.  147. 2310.  207.7   162.1   150.3      .2   -40.1   336.5   128.8
106.  147. 2320.  202.0   157.2   150.4    -3.8   -42.2   333.2   131.2
106.  147. 2330.  196.4   152.4   150.6    -8.0   -42.9   330.3   133.9
106.  147. 2340.  191.5   148.6   150.5   -12.4   -44.5   326.3   134.9
106.  147. 2350.  186.6   144.9   150.3   -17.0   -45.9   323.2   136.6
106.  148.    0.  181.4   140.4   149.9   -21.5   -46.4   319.6   138.2
106.  148.   10.  176.5   136.5   150.3   -25.1   -46.9   316.5   140.0
106.  148.   20.  172.7   133.4   151.1   -28.8   -47.2   314.1   141.4
106.  148.   30.  159.9   123.5   151.5   -33.1   -47.5   307.3   147.4
106.  148.   40.  137.0   105.1   172.1   -20.6   -26.4   282.1   145.1
106.  148.   50.  111.0    87.3   187.9   -13.2   -15.2   265.7   154.7
106.  148.  100.  108.4    86.3   195.9    -8.9   -10.2   270.6   162.2
106.  148.  110.  122.0    95.7   184.8   -15.6   -17.8   271.3   149.4
106.  148.  120.  143.2   110.1   175.0   -22.5   -26.0   277.3   134.1
106.  148.  130.  117.5    91.5   174.3   -24.9   -27.2   261.0   143.5
106.  148.  140.  120.5    93.8   188.8   -11.0   -12.6   273.1   152.5
106.  148.  150.  127.2    98.7   180.5   -19.2   -21.6   269.9   142.7
106.  148.  200.  150.1   114.0   172.4   -23.8   -26.5   282.3   132.2
106.  148.  210.  148.4   112.8   167.0   -29.6   -36.1   266.7   118.4
106.  148.  220.  156.1   117.6   158.4   -37.9  -108.7   211.0    54.9
106.  148.  230.  149.4   112.3   150.0   -46.5  -139.6   183.1    33.7
106.  148.  240.  147.4   110.7   151.0   -44.8  -130.7   187.8    40.3
106.  148.  250.  148.4   111.1   151.5   -43.8  -128.9   187.9    39.5
106.  148.  300.  151.0   113.0   151.3   -43.4  -130.3   189.0    38.0
106.  148.  310.  155.3   116.0   150.5   -43.8  -125.7   200.0    44.7
106.  148.  320.  157.4   117.5   150.7   -43.6   -53.0   256.3    98.9
106.  148.  330.  162.4   120.7   149.8   -44.6   -40.8   298.4   136.0
106.  148.  340.  166.2   123.2   149.9   -47.2   -40.9   309.7   143.6
106.  148.  350.  171.9   127.0   149.8   -45.5   -40.2   312.3   140.4
106.  148.  400.  177.8   131.3   149.3   -43.0   -40.2   315.6   137.8
106.  148.  410.  183.4   135.1   147.5   -41.3   -40.5   316.1   132.7
106.  148.  420.  188.7   138.6   147.4   -40.4   -40.2   319.3   130.5
106.  148.  430.  193.2   141.7   147.1   -39.6   -39.6   320.2   127.0
106.  148.  440.  198.1   144.8   147.4   -38.5   -38.4   322.2   124.1
106.  148.  450.  204.6   149.3   146.2   -37.5   -37.7   324.4   119.8
106.  148.  500.  210.3   153.3   146.2   -36.3   -36.7   327.5   117.2
106.  148.  510.  214.8   156.2   145.1   -35.5   -35.7   329.6   114.8
106.  148.  520.  223.2   161.7   145.6   -34.4   -33.9   334.0   110.8
106.  148.  530.  231.2   166.7   145.2   -33.5   -32.0   337.3   106.1
106.  148.  540.  239.0   171.8   145.0   -33.1   -30.9   342.1   103.0
106.  148.  550.  246.4   176.2   144.5   -32.0   -29.1   344.8    98.3
106.  148.  600.  255.0   182.0   145.0   -30.8   -27.3   349.9    94.9
106.  148.  610.  262.5   187.3   145.6   -29.8   -25.8   352.9    90.3
106.  148.  620.  270.2   192.1   145.4   -28.1   -24.7   356.0    85.8
106.  148.  630.  276.3   195.9   145.0   -27.4   -24.4   359.3    83.0
106.  148.  640.  286.0   202.8   144.2   -27.4   -24.6   362.8    76.8
106.  148.  650.  295.8   209.9   144.9   -26.3   -23.4   367.9    72.0
106.  148.  700.  306.8   217.6   145.3   -24.4   -21.6   373.7    66.9
106.  148.  710.  316.0   224.2   145.6   -23.0   -19.9   378.6    62.6
106.  148.  720.  328.0   233.0   147.3   -21.1   -17.8   385.2    57.2
106.  148.  730.  336.6   239.4   148.0   -19.7   -15.9   390.2    53.7
106.  148.  740.  348.9   249.2   149.0   -18.2   -13.9   397.2    48.3
106.  148.  750.  359.7   257.3   149.6   -18.2   -12.8   404.4    44.7
106.  148.  800.  371.6   266.5   150.0   -17.4   -11.9   417.7    46.1
106.  148.  810.  380.9   274.0   151.1   -15.1    -9.2   448.3    67.4
106.  148.  820.  388.3   279.8   152.4   -13.5    -7.7   464.3    76.1
106.  148.  830.  399.5   288.6   153.7   -11.1    -5.2   472.3    72.8
106.  148.  840.  413.2   298.9   155.4    -9.1    -2.6   479.9    66.7
106.  148.  850.  425.9   308.1   157.7    -7.1     -.3   487.0    61.1
106.  148.  900.  441.6   320.8   160.6    -4.2     2.3   513.2    71.5
106.  148.  910.  455.2   332.2   166.2      .3     6.2   525.3    70.1
106.  148.  920.  452.2   332.0   167.8      .0     6.0   524.6    72.4
106.  148.  930.  446.2   328.8   165.8    -2.2     3.9   521.6    75.4
106.  148.  940.  438.9   323.4   161.0    -8.1     -.7   499.4    60.5
106.  148.  950.  478.3   352.4   160.9    -2.2     4.8   539.4    61.1
106.  148. 1000.  485.6   358.8   161.2    -1.5     5.1   542.7    57.1
106.  148. 1010.  460.8   343.7   160.6    -8.7    -1.1   511.8    51.0
106.  148. 1020.  506.2   374.3   161.8      .5     7.6   556.8    50.7
106.  148. 1030.  518.4   385.1   165.1     2.5     9.8   566.4    48.0
106.  148. 1040.  523.6   389.7   165.2     2.9    10.4   570.4    46.8
106.  148. 1050.  518.2   385.6   162.1     -.1     7.6   564.3    46.1
106.  148. 1100.  524.9   391.2   161.3     1.0     8.3   569.6    44.7
106.  148. 1110.  550.7   410.4   162.5     4.5    12.3   585.9    35.2
106.  148. 1120.  556.4   416.1   162.3     4.4    12.8   590.1    33.8
106.  148. 1130.  566.7   424.9   162.4     6.0    13.7   619.5    52.7
106.  148. 1140.  569.4   426.4   162.0     8.0    15.2   638.3    68.9
106.  148. 1150.  575.6   432.4   162.1     8.8    16.7   650.5    74.9
106.  148. 1200.  586.0   441.0   163.1    11.0    19.4   658.7    72.8
106.  148. 1210.  599.7   453.0   165.9    15.0    23.0   670.6    70.9
106.  148. 1220.  630.4   478.6   174.2    23.6    31.2   694.4    64.0
106.  148. 1230.  586.5   454.2   191.0    24.4    30.2   677.5    91.0
106.  148. 1240.  529.8   415.0   194.2    17.7    21.7   647.6   117.8
106.  148. 1250.  521.5   407.1   187.4    14.2    18.4   618.4    96.9
106.  148. 1300.  598.5   497.3   192.2    36.3    51.6   727.5   129.0
106.  148. 1310.  580.0   464.4   202.5    32.4    36.1   691.1   111.0
106.  148. 1320.  455.3   366.7   180.1     1.6     4.0   566.9   111.5
106.  148. 1330.  591.1   468.1   177.9    29.4    31.7   684.4    93.3
106.  148. 1340.  591.4   468.8   180.3    28.6    29.7   689.5    98.1
106.  148. 1350.  606.6   480.7   182.2    32.1    32.3   700.1    93.5
106.  148. 1400.  597.8   474.2   182.5    30.7    30.0   692.5    94.6
106.  148. 1410.  634.5   503.7   193.2    42.2    40.3   722.0    87.4
106.  148. 1420.  546.3   439.2   199.9    26.8    24.5   666.8   120.5
106.  148. 1430.  550.1   442.7   202.7    30.9    28.1   674.5   124.4
106.  148. 1440.  493.5   400.4   204.2    21.1    18.2   616.0   122.5
106.  148. 1450.  523.2   423.5   206.0    28.0    25.0   627.0   103.8
106.  148. 1500.  570.4   459.0   200.5    35.2    31.2   688.2   117.8
106.  148. 1510.  476.9   387.9   205.6    19.4    16.1   603.5   126.6
106.  148. 1520.  474.6   387.4   213.1    24.2    20.9   588.7   114.1
106.  148. 1530.  505.8   412.1   215.1    29.8    25.8   610.6   104.8
106.  148. 1540.  540.5   438.6   214.2    34.8    30.1   675.9   135.3
106.  148. 1550.  531.5   430.4   210.0    31.6    26.7   667.0   135.5
106.  148. 1600.  532.5   429.9   204.4    30.2    24.9   663.2   130.6
106.  148. 1610.  527.9   423.8   197.9    29.2    22.7   644.4   116.5
106.  148. 1620.  539.3   432.5   197.2    31.9    24.9   663.0   123.7
106.  148. 1630.  531.3   425.4   193.6    29.1    21.1   641.9   110.6
106.  148. 1640.  577.5   458.7   193.5    39.0    30.1   684.9   107.4
106.  148. 1650.  525.3   421.0   202.2    30.5    22.9   653.4   128.1
106.  148. 1700.  467.6   373.1   189.0    18.4    10.6   585.1   117.5
106.  148. 1710.  485.5   386.0   178.8    17.5     9.2   574.5    89.1
106.  148. 1720.  514.4   407.1   185.3    26.8    17.4   597.6    83.2
106.  148. 1730.  454.8   365.6   189.8    13.4     5.8   561.0   106.1
106.  148. 1740.  501.0   399.2   199.2    26.0    18.3   593.5    92.6
106.  148. 1750.  442.2   354.1   190.3    11.7     3.1   551.8   109.6
106.  148. 1800.  479.0   382.2   204.8    26.2    17.6   584.6   105.6
106.  148. 1810.  410.3   333.6   216.6    18.6    12.5   549.8   139.5
106.  148. 1820.  400.7   326.3   211.7    15.1     8.8   542.7   142.0
106.  148. 1830.  352.1   289.2   209.8     6.7     1.2   514.3   162.3
106.  148. 1840.  372.6   305.9   218.3    15.4     9.5   532.6   160.0
106.  148. 1850.  341.5   282.7   224.4    14.6     9.9   517.4   176.0
106.  148. 1900.  348.4   286.9   222.1    15.8    10.9   521.5   173.2
106.  148. 1910.  344.2   283.8   225.5    16.2    11.5   522.1   177.9
106.  148. 1920.  325.0   265.6   211.3     8.4     3.9   494.8   169.8
106.  148. 1930.  325.6   264.7   208.0     8.4     3.4   477.3   151.7
106.  148. 1940.  299.0   246.0   218.1     9.0     5.2   447.7   148.7
106.  148. 1950.  272.0   226.7   224.0     7.6     4.9   435.4   163.5
106.  148. 2000.  261.8   219.2   226.8     8.2     5.6   432.4   170.6
106.  148. 2010.  250.9   210.1   225.9     7.2     4.9   428.2   177.3
106.  148. 2020.  243.7   204.2   227.7     8.4     6.5   424.3   180.6
106.  148. 2030.  235.5   196.5   224.6     6.9     5.6   419.0   183.5
106.  148. 2040.  218.5   183.1   224.7     5.4     4.0   408.8   190.3
106.  148. 2050.  204.4   170.6   223.8     4.9     3.3   401.6   197.1
106.  148. 2100.  191.6   159.6   225.4     5.1     3.5   395.8   204.2
106.  148. 2110.  184.0   152.9   220.1     2.2      .8   389.2   205.2
106.  148. 2120.  177.9   147.9   220.7     2.8     1.5   386.1   208.1
106.  148. 2130.  170.9   141.8   216.1      .3    -1.2   369.4   198.5
106.  148. 2140.  163.9   135.8   212.6    -2.0    -3.5   361.3   197.4
106.  148. 2150.  158.4   131.3   212.6    -2.1    -3.8   358.9   200.5
106.  148. 2200.  154.5   127.9   209.8    -4.1    -5.8   355.0   200.5
106.  148. 2210.  151.4   125.1   208.3    -5.0    -6.9   351.8   200.5
106.  148. 2220.  148.9   122.8   205.4    -6.5    -8.7   348.7   199.8
106.  148. 2230.  144.0   118.6   203.2    -8.3   -10.4   337.2   193.3
106.  148. 2240.  140.4   116.0   206.5    -6.4    -8.2   327.3   186.8
106.  148. 2250.  135.8   111.7   199.6   -11.5   -13.1   302.2   166.4
106.  148. 2300.  134.2   109.7   192.4   -16.0   -18.2   290.1   155.9
106.  148. 2310.  127.1   103.7   191.0   -17.4   -19.9   283.1   156.0
106.  148. 2320.  132.2   106.1   180.6   -22.8   -26.4   280.8   148.7
106.  148. 2330.  141.8   112.2   176.4   -23.7   -27.8   281.2   139.4
106.  148. 2340.  125.3   101.3   190.8   -15.4   -17.7   282.1   156.8
106.  148. 2350.  127.4   100.8   177.6   -25.0   -28.2   274.6   147.2
106.  149.    0.  103.9    84.4   180.9   -25.3   -27.0   264.0   160.2
106.  149.   10.  106.2    87.9   210.6    -2.5    -3.7   284.5   178.3
106.  149.   20.  105.9    88.3   220.4     3.1     2.2   300.8   194.9
106.  149.   30.  130.6   105.3   208.7     -.6    -2.6   296.2   165.5
106.  149.   40.  132.6   106.6   207.1    -1.5    -3.7   298.0   165.4
106.  149.   50.  119.1    95.6   191.7   -15.4   -17.2   278.7   159.6
106.  149.  100.  113.8    91.7   187.7   -18.9   -20.4   272.6   158.8
106.  149.  110.  116.0    93.1   187.1   -18.8   -20.3   271.4   155.4
106.  149.  120.  118.0    93.7   183.9   -21.1   -22.6   269.7   151.6
106.  149.  130.  120.8    93.6   177.3   -25.9   -27.8   266.3   145.5
106.  149.  140.  114.6    88.0   171.6   -30.8   -32.8   259.5   144.9
106.  149.  150.  102.9    79.7   171.0   -31.5   -33.1   252.3   149.5
106.  149.  200.   90.8    72.1   176.7   -27.2   -28.6   250.6   159.8
106.  149.  210.   75.7    60.8   176.8   -28.9   -30.4   242.0   166.3
106.  149.  220.   65.6    53.2   166.4   -37.2   -40.4   228.4   162.8
106.  149.  230.   65.7    53.8   161.9   -38.5   -39.9   227.8   162.1
106.  149.  240.   72.1    59.1   166.3   -33.1   -34.5   233.1   161.0
106.  149.  250.   81.0    67.0   176.6   -23.6   -24.3   243.9   162.9
106.  149.  300.   92.8    77.2   186.1   -15.2   -15.4   257.1   164.3
106.  149.  310.  104.4    88.0   198.0    -5.9    -6.6   271.2   166.8
106.  149.  320.  125.4   106.4   210.5     3.6     2.7   298.9   173.6
106.  149.  330.  145.5   122.2   209.6     4.5     3.4   333.1   187.5
106.  149.  340.  136.4   114.2   205.7      .0    -1.3   331.7   195.3
106.  149.  350.  120.9   100.7   199.9    -6.5    -7.4   298.6   177.7
106.  149.  400.  109.5    90.1   196.9   -10.9   -11.8   270.1   160.6
106.  149.  410.  109.3    89.5   194.2   -12.2   -12.7   269.4   160.1
106.  149.  420.  128.6   102.3   188.2   -14.1   -14.3   274.9   146.3
106.  149.  430.  160.8   122.8   183.7   -14.1   -14.8   298.4   137.7
106.  149.  440.  181.9   137.9   184.6   -11.6   -12.6   338.7   156.8
106.  149.  450.  202.9   152.7   186.0    -8.8    -9.9   350.8   147.9
106.  149.  500.  199.1   147.0   176.0   -19.7   -20.0   339.4   140.4
106.  149.  510.  190.4   138.8   164.6   -28.8   -29.2   327.4   137.0
106.  149.  520.  203.7   147.2   163.0   -27.8   -27.7   331.8   128.1
106.  149.  530.  238.9   167.9   164.8   -24.3   -23.5   348.0   109.2
106.  149.  540.  236.7   167.5   165.1   -25.6   -25.0   347.7   111.0
106.  149.  550.  265.0   184.9   164.7   -24.0   -22.8   358.1    93.1
106.  149.  600.  301.2   209.1   167.8   -19.5   -17.6   376.5    75.4
106.  149.  610.  274.5   195.5   169.0   -22.1   -20.5   365.3    90.8
106.  149.  620.  261.4   187.1   166.4   -25.5   -24.3   357.8    96.4
106.  149.  630.  278.6   197.4   163.6   -25.8   -24.1   362.1    83.5
106.  149.  640.  296.2   208.5   162.8   -25.7   -24.3   368.8    72.6
106.  149.  650.  316.8   219.1   159.4   -27.8   -26.0   374.3    57.5
106.  149.  700.  303.7   208.7   153.9   -34.7   -32.1   362.0    58.2
106.  149.  710.  286.0   196.2   150.4   -38.1   -35.5   351.1    65.1
106.  149.  720.  274.1   189.0   150.8   -38.3   -35.3   346.5    72.4
106.  149.  730.  314.4   216.4   155.1   -29.8   -26.7   369.3    54.9
106.  149.  740.  367.0   253.5   160.8   -21.9   -17.6   405.7    38.8
106.  149.  750.  383.7   267.5   164.7   -19.1   -15.1   455.6    71.8
106.  149.  800.  369.0   261.1   165.2   -19.7   -17.2   452.4    83.4
106.  149.  810.  383.2   273.2   166.4   -16.0   -14.4   460.2    77.0
106.  149.  820.  396.9   286.2   168.3   -11.7   -10.5   469.1    72.2
106.  149.  830.  421.8   305.6   169.8    -8.2    -6.6   485.1    63.3
106.  149.  840.  386.2   283.1   166.8   -15.3   -13.6   465.2    79.0
106.  149.  850.  362.3   267.0   163.8   -18.4   -16.3   451.8    89.5
106.  149.  900.  347.8   259.8   165.0   -17.9   -16.4   445.1    97.3
106.  149.  910.  360.6   271.7   168.1   -14.8   -12.7   456.4    95.8
106.  149.  920.  353.1   269.9   169.1   -14.1   -12.1   455.0   102.0
106.  149.  930.  377.5   287.1   171.4    -9.4    -7.6   469.4    91.9
106.  149.  940.  397.5   305.0   176.5    -4.3    -3.7   482.4    84.9
106.  149.  950.  415.8   320.2   178.5    -3.0    -2.8   491.5    75.7
106.  149. 1000.  395.3   308.3   180.8    -6.5    -6.0   481.7    86.5
106.  149. 1010.  411.8   326.9   189.6      .9     1.5   516.0   104.2
106.  149. 1020.  470.7   371.0   193.5     6.5     7.5   552.0    81.3
106.  149. 1030.  478.8   377.9   192.7     3.4     5.0   564.5    85.7
106.  149. 1040.  498.7   392.9   192.0      .1     5.1   609.9   111.2
106.  149. 1050.  480.9   376.1   186.4   -12.2    -4.4   588.9   107.9
106.  149. 1100.  472.3   367.2   181.2   -18.1    -9.4   569.6    97.4
106.  149. 1110.  527.0   406.3   179.0   -15.0    -3.1   613.6    86.6
106.  149. 1120.  542.3   413.9   170.3   -19.7    -7.0   624.5    82.2
106.  149. 1130.  524.7   400.8   167.3   -22.5   -11.7   598.1    73.4
106.  149. 1140.  534.0   409.7   169.0   -20.6    -9.0   627.4    93.4
106.  149. 1150.  503.1   386.1   169.3   -16.7    -6.2   621.5   118.4
106.  149. 1200.  457.3   351.8   164.6   -35.9   -31.5   552.6    95.3
106.  149. 1210.  459.8   357.5   169.3   -21.3   -19.4   554.2    94.4
106.  149. 1220.  513.6   400.9   173.1    -9.2    -7.8   585.2    71.6
106.  149. 1230.  523.7   410.4   172.2    -8.5   -10.2   580.3    56.6
106.  149. 1240.  532.3   420.1   176.0    -3.5    -6.2   584.1    51.8
106.  149. 1250.  567.6   449.0   172.9     -.2    -2.9   600.2    32.6
106.  149. 1300.  575.0   453.5   162.8    -6.2    -7.6   594.0    18.9
106.  149. 1310.  575.8   454.5   155.7   -11.1   -10.7   590.1    14.3
106.  149. 1320.  599.4   475.3   157.9     1.0      .1   621.2    21.7
106.  149. 1330.  606.0   481.2   156.0     1.7     2.0   620.3    14.3
106.  149. 1340.  524.8   421.0   162.3    -5.5    -5.7   557.0    32.1
106.  149. 1350.  480.9   390.3   174.9    -1.3    -1.6   537.8    56.9
106.  149. 1400.  461.8   380.5   191.2     5.2     4.2   550.3    88.5
106.  149. 1410.  478.5   396.2   199.9    11.0     9.4   564.8    86.3
106.  149. 1420.  485.7   404.3   203.0    10.5     9.0   570.0    84.2
