"TOA5","0","CR1000","59715","CR1000.Std.26","CPU:GOES Swiss Camp 10 m tower and Radar 2016.CR1","38239","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_air_Avg","t_air1_Avg","t_air2_Avg","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","tc_air_Max","tc_air_Min","U_Max(1)","U_Max(2)","Battery","val(1)","val(2)","val(3)","val(4)"
"2016-06-27 07:00:00",1140,0,2016,179,7,0.809,"NAN",0.318,-1.336,-1.486,-1.252,96.3,91.8,3.476,3.866,309.8,278.7,578.8,1.998,1.995,-1.266,-1.433,4.116,4.508,13.8,0,0,0,19
"2016-06-27 08:00:00",1141,0,2016,179,8,0.886,"NAN",0.273,-1.431,-1.579,-1.329,96,91.6,3.02,3.324,313.9,282.8,578.9,1.994,1.993,-1.358,-1.519,3.868,4.142,13.97,0,0,0,19
"2016-06-27 09:00:00",1142,0,2016,179,9,1.352,"NAN",0.304,-1.406,-1.551,-1.293,95.3,91.3,2.968,3.243,310.8,280.2,578.9,1.993,1.994,-1.29,-1.523,3.463,3.652,14.16,0,0,0,19
"2016-06-27 10:00:00",1143,0,2016,179,10,1.885,"NAN",0.387,-1.402,-1.639,-1.238,94.9,91,2.827,3.073,291.3,261.9,579,1.992,1.992,-1.1,-1.563,3.515,3.639,14.47,0,0,0,19
"2016-06-27 11:00:00",1144,0,2016,179,11,2.868,"NAN",0.536,-0.686,-1.014,-0.718,93.8,90.8,2.399,2.551,301.8,271.1,579,1.989,1.993,-0.253,-1.192,2.744,2.881,14.64,0,0,0,19
"2016-06-27 12:00:00",1145,0,2016,179,12,3.636,"NAN",0.772,-0.219,-0.531,-0.34,93,91.4,2.661,2.859,306.6,274.2,579,1.987,1.993,0.132,-0.52,3.214,3.443,14.77,0,0,0,19
"2016-06-27 13:00:00",1146,0,2016,179,13,4.537,"NAN",0.844,-0.065,-0.204,-0.172,91.4,91.1,2.863,3.126,314.1,281.6,579,1.991,1.996,0.232,-0.528,3.672,3.894,14.8,0,0,0,19
"2016-06-27 14:00:00",1147,0,2016,179,14,4.887,"NAN",1.269,0.172,-0.069,-0.151,90.2,90.8,3.242,3.594,312.5,281.3,579,1.995,1.995,0.563,-0.272,3.881,4.044,14.81,0,0,0,19
"2016-06-27 15:00:00",1148,0,2016,179,15,5.536,"NAN",2.423,0.366,-0.01,0.032,89.4,90.8,3.205,3.583,297.1,266,578.9,1.999,1.996,0.609,-0.015,3.685,4.188,14.93,0,0,0,19
"2016-06-27 16:00:00",1149,0,2016,179,16,5.98,"NAN",3.196,0.509,0.09,0.235,88.8,89.9,2.771,3.116,291.9,260.5,578.8,2.007,2,1.049,0.066,3.659,4.031,14.77,0,0,0,19
"2016-06-27 17:00:00",1150,0,2016,179,17,5.523,"NAN",3.112,0.697,0.243,0.386,88.9,89.1,2.234,2.495,289.4,258,578.8,2.015,2.004,1.188,0.225,2.979,3.045,14.79,0,0,0,19
"2016-06-27 18:00:00",1151,0,2016,179,18,5.071,"NAN",3.961,0.855,0.485,0.64,88.6,88,1.754,1.961,289.2,257,578.8,2.013,2.004,1.291,0.456,2.345,2.574,14.72,0,0,0,19
"2016-06-27 19:00:00",1152,0,2016,179,19,3.977,"NAN",3.258,1.073,0.614,1.124,89.4,86.1,1.118,1.219,287.9,251.1,578.9,2.015,2.003,1.616,0.539,1.784,1.869,14.61,8,0,0,35
"2016-06-27 20:00:00",1153,0,2016,179,20,3.426,"NAN",2.954,1.271,0.855,1.271,89.3,84.5,0.926,1.042,288.4,254.3,578.8,2.012,2.004,2.057,0.089,1.437,1.542,14.56,0,0,0,19
"2016-06-27 21:00:00",1154,0,2016,179,21,2.758,"NAN",2.248,0.525,0.356,1.198,90.1,84.9,0.581,0.701,230.9,261.6,578.6,2.012,2.006,1.801,-0.399,1.215,1.372,14.47,0,0,0,19
"2016-06-27 22:00:00",1155,0,2016,179,22,2.142,"NAN",1.902,-0.317,-0.347,0.422,91,85.7,1.286,1.529,31.81,213.9,578.4,2.012,2.006,0.255,-0.539,3.306,4.018,14.38,0,0,0,19
"2016-06-27 23:00:00",1156,0,2016,179,23,1.433,"NAN",1.362,-0.723,-0.895,-0.543,91.2,87.5,2.456,2.863,34.42,176.8,578.1,2.012,2.007,-0.336,-1.01,3.502,3.972,14.27,8,0,0,35
"2016-06-28 00:00:00",1157,0,2016,180,0,0.921,"NAN",0.689,-1.014,-1.255,-0.963,88.2,84.8,2.662,3.082,34.74,188.1,577.7,2.012,2.009,-0.827,-1.21,4.273,4.874,14.16,0,0,0,19
"2016-06-28 01:00:00",1158,0,2016,180,1,0.547,"NAN",0.317,-1.449,-1.647,-1.407,90.7,87.4,2.132,2.493,59.16,52.67,577.5,2.013,2.011,-1.184,-1.586,4.305,4.75,14.04,0,0,0,19
"2016-06-28 02:00:00",1159,0,2016,180,2,0.278,"NAN",0.113,-1.381,-1.64,-1.387,93.7,89.9,2.734,3.14,138.4,104.6,577.2,2.013,2.01,-1.244,-1.488,4.495,5.135,13.91,0,0,0,19
"2016-06-28 03:00:00",1160,0,2016,180,3,0.176,"NAN",-0.558,-1.706,-1.943,-1.763,92.4,89,4.199,4.904,139.2,106.8,576.7,2.014,2.012,-1.399,-1.976,6.181,7.082,13.81,0,0,0,19
"2016-06-28 04:00:00",1161,0,2016,180,4,0.231,"NAN",-3.457,-2.106,-2.281,-1.934,90.9,86.7,5.602,6.738,123.1,95.5,576,2.017,2.015,-1.809,-2.921,7.481,8.27,13.74,0,0,0,19
"2016-06-28 05:00:00",1162,0,2016,180,5,0.388,"NAN",-5.702,-1.703,-1.975,-1.486,89.8,85.7,6.113,7.188,117.2,89.1,575.4,2.015,2.015,-0.956,-2.889,7.605,8.15,13.73,0,0,0,19
"2016-06-28 06:00:00",1163,0,2016,180,6,0.838,"NAN",-5.819,-0.902,-1.09,-0.454,85.7,81,6.522,7.156,119.4,89.7,575.1,2.012,2.012,-0.547,-1.299,9.13,8.21,13.8,0,0,0,19
"2016-06-28 07:00:00",1164,0,2016,180,7,1.219,"NAN",-4.33,-0.334,-0.5,0.195,82.6,77.5,6.357,7.213,123.5,92.3,574.9,2.011,2.01,0.117,-0.896,8.37,8.17,13.9,0,0,0,19
"2016-06-28 08:00:00",1165,0,2016,180,8,2.054,"NAN",-3.743,0.21,0.072,0.865,77.97,72.63,7.174,7.093,128,97.8,574.6,2.01,2.009,0.794,-0.159,8.47,8.1,14.08,0,0,0,19
"2016-06-28 09:00:00",1166,0,2016,180,9,2.899,"NAN",-2.225,0.544,0.496,1.195,77.42,72.28,7.175,7.09,138.8,104.8,574.7,2.009,2.006,0.78,0.361,9.13,8.11,14.27,0,0,0,19
"2016-06-28 10:00:00",1167,0,2016,180,10,3.842,"NAN",-0.827,0.879,0.835,1.458,76.31,71.33,8.06,7.144,142.9,110,574.7,2.009,2.005,1.266,0.52,9.87,8.37,14.44,0,0,0,19
"2016-06-28 11:00:00",1168,0,2016,180,11,4.782,"NAN",0.392,1.175,1.144,1.734,75.86,71.28,8.23,6.885,144.8,112.1,574.8,2.009,2.003,1.527,0.805,9.85,8.1,14.54,0,0,0,19
"2016-06-28 12:00:00",1169,0,2016,180,12,5.648,"NAN",1.631,1.627,1.649,2.293,75.35,71,8.04,6.813,141,106.8,574.9,2.008,2.002,1.866,1.362,9.26,7.657,14.75,0,0,0,19
"2016-06-28 13:00:00",1170,0,2016,180,13,6.374,"NAN",3.386,1.826,1.939,2.431,75.44,71.92,7.932,6.913,148.6,115.4,575.3,2.006,2,2.032,1.606,9.77,8.08,15.04,0,0,0,19
"2016-06-28 14:00:00",1171,0,2016,180,14,6.885,"NAN",5.85,2.176,2.29,2.956,74.75,70.34,8.37,6.897,147.3,112.9,575.5,2.003,2.002,2.482,1.866,10.1,7.677,15.15,8,0,64,210
"2016-06-28 15:00:00",1172,0,2016,180,15,7.186,"NAN",8.07,2.428,2.572,3.325,73.97,69.45,7.648,6.77,144.5,110.3,575.8,2.007,2.009,2.62,2.286,8.92,8.23,15.17,0,0,64,210
"2016-06-28 16:00:00",1173,0,2016,180,16,7.261,"NAN",9.79,2.522,2.655,3.518,74.78,70.12,7.238,6.905,139.8,106.1,575.9,2.017,2.013,2.791,2.326,8.43,8.08,15.15,0,0,0,19
"2016-06-28 17:00:00",1174,0,2016,180,17,7.092,"NAN",10.88,2.604,2.726,3.629,75.17,70.49,7.003,7.19,141,107.9,575.8,2.027,2.019,2.874,2.312,7.847,8.14,15.1,0,0,0,19
"2016-06-28 18:00:00",1175,0,2016,180,18,6.69,"NAN",10.9,2.634,2.675,3.644,74.54,69.44,7.115,6.934,137.9,106.1,575.8,2.032,2.021,2.999,2.27,8.34,8.24,15.03,0,0,0,19
"2016-06-28 19:00:00",1176,0,2016,180,19,6.026,"NAN",10.45,2.785,2.85,3.902,73.35,67.92,6.795,6.973,128.3,98.4,575.6,2.029,2.022,3.049,2.536,7.958,8.09,14.93,0,0,0,19
"2016-06-28 20:00:00",1177,0,2016,180,20,5.21,"NAN",8.99,3.303,3.346,4.397,73.3,68.05,7.34,7.051,132.2,98.3,575.4,2.032,2.022,4.117,2.675,9.81,8.09,14.78,0,0,0,19
"2016-06-28 21:00:00",1178,0,2016,180,21,4.284,"NAN",6.547,3.433,3.462,4.472,72.31,67.2,8.06,7,122.4,93.4,575.3,2.039,2.028,3.961,3.025,9.97,8.39,14.59,0,0,0,19
"2016-06-28 22:00:00",1179,0,2016,180,22,3.346,"NAN",3.961,3.287,3.249,4.38,71.89,66.22,6.516,7.164,126.8,94.7,575.3,2.042,2.032,3.8,2.87,7.709,8.09,14.35,0,0,0,19
"2016-06-28 23:00:00",1180,0,2016,180,23,2.439,"NAN",1.005,2.799,2.735,3.795,75.15,69.41,5.986,7.367,114.3,84.7,575.2,2.042,2.032,3.246,2.227,7.468,8.03,14.18,0,0,0,19
"2016-06-29 00:00:00",1181,0,2016,181,0,1.666,"NAN",-1.894,2.747,2.636,3.708,75.94,69.95,5.622,7.342,113.2,80.8,575,2.04,2.033,3.277,2.414,7.611,8.02,14.07,0,0,0,19
"2016-06-29 01:00:00",1182,0,2016,181,1,1.051,"NAN",-4.327,2.899,2.778,3.878,75.52,69.11,5.504,7.261,104.2,70.73,574.6,2.04,2.033,3.453,2.262,6.86,7.971,13.98,0,0,0,19
"2016-06-29 02:00:00",1183,0,2016,181,2,0.555,"NAN",-5.458,2.485,2.319,3.343,77.48,71.68,5.407,7.075,92.6,63.51,574.1,2.041,2.035,3.026,1.751,6.925,7.958,13.88,0,0,0,19
"2016-06-29 03:00:00",1184,0,2016,181,3,0.274,"NAN",-5.37,2.319,2.211,3.182,75.42,69.4,6.017,7.165,99.6,67.27,573.3,2.041,2.036,2.855,1.565,7.977,8.02,13.79,0,0,0,19
"2016-06-29 04:00:00",1185,0,2016,181,4,0.293,"NAN",-5.066,1.872,1.704,2.559,75.01,69.34,7.683,6.685,102.8,74.43,572.8,2.042,2.038,2.498,1.535,9.46,7.918,13.73,0,0,0,19
"2016-06-29 05:00:00",1186,0,2016,181,5,0.414,"NAN",-5.708,1.61,1.576,2.163,74.63,70.1,8.05,6.773,109.2,81.5,572.4,2.043,2.039,2.395,1.099,9.17,7.873,13.7,0,0,0,19
"2016-06-29 06:00:00",1187,0,2016,181,6,0.779,"NAN",-5.75,1.013,0.911,1.612,76.42,71.79,7.319,6.644,115,83.1,572.3,2.046,2.041,1.473,0.763,8.5,7.651,13.74,0,0,0,19
"2016-06-29 07:00:00",1188,0,2016,181,7,1.361,"NAN",-4.353,1.089,1.013,1.74,74.25,69.62,7.41,6.857,112.4,83.1,572.3,2.046,2.041,1.399,0.817,9.09,7.879,13.84,0,0,0,19
"2016-06-29 08:00:00",1189,0,2016,181,8,2.061,"NAN",-2.571,1.223,1.244,1.861,72.59,68.19,8.33,6.869,112.2,84,572.3,2.046,2.042,1.754,0.99,10.58,8.02,14.02,0,0,64,210
"2016-06-29 09:00:00",1190,0,2016,181,9,2.971,"NAN",-0.399,1.443,1.486,2.048,72.33,68.03,9.11,7.437,114.8,87.1,572.5,2.045,2.041,1.767,1.071,11.15,8.45,14.23,0,0,0,19
"2016-06-29 10:00:00",1191,0,2016,181,10,3.983,"NAN",1.81,1.866,1.934,2.468,71.35,67.59,9.2,7.459,119.6,91.5,572.8,2.045,2.04,2.22,1.572,11.45,8.72,14.4,0,0,0,19
"2016-06-29 11:00:00",1192,0,2016,181,11,4.827,"NAN",3.279,2.022,2.059,2.671,72.29,68.29,9.57,7.784,125.9,95.4,573.1,2.045,2.04,2.235,1.838,10.93,8.77,14.51,0,0,0,19
"2016-06-29 12:00:00",1193,0,2016,181,12,5.72,"NAN",5.059,2.297,2.407,3.036,72.5,68.4,9.39,7.604,129.8,101,573.2,2.044,2.038,2.553,2.052,11.06,8.62,14.74,0,0,0,19
"2016-06-29 13:00:00",1194,0,2016,181,13,6.66,"NAN",7.244,2.455,2.602,3.304,72.39,68.32,8.36,6.905,131,98.4,573.8,2.045,2.039,2.773,2.182,9.58,7.539,15.05,0,0,0,19
"2016-06-29 14:00:00",1195,0,2016,181,14,7.136,"NAN",8.77,2.491,2.616,3.448,72.66,68.26,8,6.728,135.4,101.7,574.3,2.05,2.045,2.74,2.169,9.14,7.847,15.21,0,0,0,19
"2016-06-29 15:00:00",1196,0,2016,181,15,6.847,"NAN",9.27,2.37,2.484,3.226,74.54,70.59,7.068,6.971,150.3,114.4,574.7,2.058,2.051,2.679,1.691,8.77,8.29,14.88,0,0,0,19
"2016-06-29 16:00:00",1197,0,2016,181,16,5.768,"NAN",7.068,1.694,1.73,2.304,80,76.81,4.509,5.559,183,149.6,575.6,2.064,2.054,2.154,1.327,6.22,7.33,14.82,0,0,64,210
"2016-06-29 17:00:00",1198,0,2016,181,17,4.473,"NAN",5.832,1.129,1.12,1.697,85,81.2,3.572,4.564,170.5,136.8,576.5,2.066,2.057,1.544,0.846,4.802,5.697,14.63,0,0,0,19
"2016-06-29 18:00:00",1199,0,2016,181,18,5.063,"NAN",7.739,1.218,1.179,1.886,85.4,81.5,3.152,4.15,158.7,124.5,577.3,2.067,2.061,1.417,1.035,3.685,4.789,15.06,0,0,0,19
"2016-06-29 19:00:00",1200,0,2016,181,19,4.73,"NAN",7.541,1.242,1.236,1.955,85,81.1,2.592,3.387,149.7,117.3,577.9,2.071,2.061,1.383,1.089,3.855,4.763,14.68,0,0,0,19
"2016-06-29 20:00:00",1201,0,2016,181,20,3.303,"NAN",5.653,1.107,1.023,1.944,87.3,82,1.965,2.675,138.9,108.9,578.5,2.073,2.062,1.312,0.956,2.842,3.665,14.56,8,0,0,35
"2016-06-29 21:00:00",1202,0,2016,181,21,2.866,"NAN",5.136,1.228,1.128,2.118,89,83.8,1.848,2.491,141.2,109.8,579,2.073,2.064,1.677,1.025,3.528,3.587,14.5,0,0,0,19
"2016-06-29 22:00:00",1203,0,2016,181,22,2.45,"NAN",2.755,1.239,1.176,1.874,89.5,85,2.7,3.352,156.6,124.8,579.6,2.075,2.065,1.682,0.761,4.371,4.92,14.41,0,0,0,19
"2016-06-29 23:00:00",1204,0,2016,181,23,1.464,"NAN",2.497,0.299,0.213,0.547,95,90.6,4.248,5.003,169.8,136.4,580.2,2.078,2.068,0.784,0.063,5.691,6.494,14.23,0,0,0,19
"2016-06-30 00:00:00",1205,0,2016,182,0,0.834,"NAN",1.611,-0.066,-0.19,0.021,97.1,92.5,4.196,4.769,176.2,142.9,580.8,2.08,2.07,0.126,-0.264,5.599,6.377,14.12,0,0,0,19
"2016-06-30 01:00:00",1206,0,2016,182,1,0.315,"NAN",0.556,-0.33,-0.464,-0.298,97.7,92.7,3.356,3.681,183.1,151.4,581.6,2.08,2.075,-0.227,-0.402,4.083,4.475,13.96,0,0,0,19
"2016-06-30 02:00:00",1207,0,2016,182,2,0.241,"NAN",0.386,-0.412,-0.589,-0.362,97.8,92.8,2.457,2.577,180.9,149.3,582.1,2.081,2.077,-0.334,-0.469,3.953,4.162,13.85,0,0,0,19
"2016-06-30 03:00:00",1208,0,2016,182,3,0.123,"NAN",0.112,-0.418,-0.632,-0.377,98,92.9,1.972,2.072,156,121.9,582.7,2.081,2.082,-0.365,-0.466,2.528,2.6,13.75,0,0,0,19
"2016-06-30 04:00:00",1209,0,2016,182,4,0.112,"NAN",0.096,-0.365,-0.541,-0.311,98.2,93,2.125,2.246,168.7,134.8,582.9,2.08,2.105,-0.299,-0.417,2.835,2.927,13.67,8,0,64,67
"2016-06-30 05:00:00",1210,0,2016,182,5,0.2,"NAN",0.216,-0.398,-0.575,-0.342,98.1,93,2.602,2.758,156.7,123.8,583.2,2.081,2.108,-0.351,-0.466,3.45,3.378,13.62,0,0,0,19
"2016-06-30 06:00:00",1211,0,2016,182,6,0.377,"NAN",0.578,-0.322,-0.51,-0.238,98.1,93,2.257,2.377,168,133.9,583.5,2.08,2.094,-0.268,-0.374,2.757,2.862,13.64,0,0,0,19
"2016-06-30 07:00:00",1212,0,2016,182,7,0.546,"NAN",0.812,-0.388,-0.541,-0.22,97.9,92.8,1.319,1.474,193.1,159.5,583.9,2.081,2.076,-0.288,-0.615,2.058,2.372,13.69,0,0,0,19
"2016-06-30 08:00:00",1213,0,2016,182,8,0.855,"NAN",1.205,-0.564,-0.709,-0.323,97.6,92.5,1.547,1.835,228.7,196.2,584.1,2.082,2.076,-0.428,-0.638,2.215,2.378,13.85,0,0,0,19
"2016-06-30 09:00:00",1214,0,2016,182,9,0.843,"NAN",1.074,-0.665,-0.83,-0.467,97.2,92,1.821,2.009,205.4,173.7,584.4,2.082,2.076,-0.503,-0.79,2.555,2.672,13.94,0,0,0,19
"2016-06-30 10:00:00",1215,0,2016,182,10,1.692,"NAN",2.186,-0.628,-0.775,-0.306,96.5,91.4,1.676,1.875,207.9,177.8,584.8,2.083,2.076,-0.446,-0.761,2.332,2.509,14.3,0,0,0,19
"2016-06-30 11:00:00",1216,0,2016,182,11,2.114,"NAN",1.873,-0.556,-0.616,-0.194,95.5,90.9,1.563,2.002,233.7,201.7,585.1,2.083,2.076,-0.37,-0.723,2.535,2.796,14.42,0,0,0,19
"2016-06-30 12:00:00",1217,0,2016,182,12,3.773,"NAN",3.289,-0.297,-0.338,-0.036,94,90.1,1.638,2.429,272.1,238.9,585.3,2.086,2.077,0.002,-0.599,3.254,3.639,14.77,0,0,0,19
"2016-06-30 13:00:00",1218,0,2016,182,13,4.932,"NAN",4.918,-0.368,-0.466,0.125,93.2,89.1,2.51,2.827,289.1,258.1,585.6,2.09,2.079,-0.134,-0.536,3.293,3.691,14.9,0,0,0,19
"2016-06-30 14:00:00",1219,0,2016,182,14,5.923,"NAN",5.543,-0.203,-0.221,0.317,91.2,87.9,2.427,2.691,308.2,276.8,585.7,2.094,2.081,0.139,-0.421,3.038,3.195,14.82,0,0,0,19
"2016-06-30 15:00:00",1220,0,2016,182,15,5.092,"NAN",3.301,-0.298,-0.236,0.409,91.2,87.5,2.251,2.449,323.9,291.8,585.9,2.101,2.082,0.018,-0.527,3.025,3.227,14.72,8,0,0,35
"2016-06-30 16:00:00",1221,0,2016,182,16,4.269,"NAN",2.676,-0.338,-0.306,0.205,92.3,88.5,2.37,2.606,323.7,290.9,586,2.093,2.082,-0.179,-0.486,3.384,3.567,14.74,0,0,0,19
"2016-06-30 17:00:00",1222,0,2016,182,17,3.917,"NAN",2.852,-0.376,-0.402,0.048,93,88.9,2.777,3.073,321.3,289.1,586.1,2.091,2.082,-0.224,-0.515,3.384,3.659,14.63,0,0,0,19
"2016-06-30 18:00:00",1223,0,2016,182,18,3.01,"NAN",1.925,-0.484,-0.573,-0.247,94.8,90.4,3.061,3.403,297.8,266.9,586.2,2.092,2.084,-0.259,-0.637,3.77,4.077,14.53,0,0,0,19
"2016-06-30 19:00:00",1224,0,2016,182,19,2.766,"NAN",1.799,-0.681,-0.842,-0.548,94.7,90.6,3.379,3.781,302,270.7,586.5,2.093,2.086,-0.485,-0.922,4.214,4.567,14.56,0,0,0,19
"2016-06-30 20:00:00",1225,0,2016,182,20,2.942,"NAN",2.645,-0.697,-0.889,-0.544,94.2,90.4,3.522,3.913,307.4,276.1,586.7,2.094,2.086,-0.503,-0.867,4.162,4.645,14.59,0,0,0,19
"2016-06-30 21:00:00",1226,0,2016,182,21,2.749,"NAN",2.539,-0.574,-0.649,-0.377,94.2,90.7,3.441,3.904,315.7,282.3,586.8,2.095,2.087,-0.348,-0.695,4.227,4.671,14.5,0,0,0,19
"2016-06-30 22:00:00",1227,0,2016,182,22,1.91,"NAN",1.725,-0.625,-0.792,-0.5,94.9,91.1,3.396,3.881,308.6,277.1,587,2.095,2.088,-0.414,-0.762,4.24,4.652,14.39,0,0,0,19
"2016-06-30 23:00:00",1228,0,2016,182,23,1.183,"NAN",1.141,-0.73,-0.916,-0.604,95.8,91.5,2.699,3.007,303.3,272.3,587.1,2.096,2.089,-0.633,-0.796,3.528,3.94,14.26,0,0,0,19
"2016-07-01 00:00:00",1229,0,2016,183,0,0.772,"NAN",0.741,-0.816,-0.967,-0.704,96.2,91.8,2.469,2.761,303.8,273,587.1,2.097,2.09,-0.73,-0.888,3.156,3.319,14.14,0,0,0,19
"2016-07-01 01:00:00",1230,0,2016,183,1,0.438,"NAN",0.408,-0.88,-1.022,-0.804,96.8,92,2.221,2.481,309.2,277.4,587.2,2.097,2.091,-0.805,-0.928,2.862,3.077,14.01,0,0,0,19
"2016-07-01 02:00:00",1231,0,2016,183,2,0.321,"NAN",0.189,-0.96,-1.117,-0.871,97.1,92,2.187,2.44,303.9,272.9,587.1,2.098,2.092,-0.856,-1.057,2.764,3.09,13.91,0,0,0,19
"2016-07-01 03:00:00",1232,0,2016,183,3,0.183,"NAN",0.024,-1.058,-1.242,-0.963,97.2,92.1,2.142,2.368,300.4,269.9,586.9,2.098,2.093,-0.991,-1.114,3.025,3.312,13.8,0,0,0,19
"2016-07-01 04:00:00",1233,0,2016,183,4,0.14,"NAN",0.026,-1.05,-1.264,-0.96,97.3,92.2,2.375,2.635,310.7,279.2,586.8,2.098,2.095,-0.999,-1.091,3.175,3.43,13.71,0,0,0,19
"2016-07-01 05:00:00",1234,0,2016,183,5,0.196,"NAN",0.046,-1.043,-1.255,-0.92,97.2,92.1,2.194,2.418,315,283,586.6,2.097,2.095,-1.011,-1.08,2.6,2.979,13.66,0,0,0,19
"2016-07-01 06:00:00",1235,0,2016,183,6,0.137,"NAN",-0.009,-1.068,-1.226,-0.935,97.4,92.1,2.151,2.371,322.9,290,586.5,2.098,2.095,-1.028,-1.126,2.659,2.868,13.6,0,0,64,210
"2016-07-01 07:00:00",1236,0,2016,183,7,0.464,"NAN",0.377,-0.987,-1.127,-0.715,97.2,91.8,1.438,1.549,319.4,286.2,586.5,2.099,2.093,-0.779,-1.086,2.032,2.163,13.67,0,0,64,210
"2016-07-01 08:00:00",1237,0,2016,183,8,0.932,"NAN",0.774,-0.713,-0.832,-0.279,96.5,91,1.184,1.235,316.8,285,586.4,2.098,2.092,-0.54,-0.922,1.686,1.699,13.86,0,0,0,19
"2016-07-01 09:00:00",1238,0,2016,183,9,1.509,"NAN",0.757,-0.55,-0.641,0.133,95.1,89.8,0.608,0.631,183.9,264.7,586.2,2.101,2.092,0.074,-0.914,1.202,1.215,14.15,0,0,0,19
"2016-07-01 10:00:00",1239,0,2016,183,10,2.07,"NAN",1.374,0.183,0.042,1.46,93.7,88.8,0.433,0.492,245.1,196.5,586.1,2.1,2.093,0.391,-0.162,1.261,1.359,14.42,0,0,0,19
"2016-07-01 11:00:00",1240,0,2016,183,11,2.945,"NAN",1.925,0.275,0.276,2.218,91.3,82.8,0.458,0.49,140.3,235.6,585.9,2.098,2.092,0.811,-0.29,0.973,1.078,14.65,0,0,0,19
"2016-07-01 12:00:00",1241,0,2016,183,12,3.89,"NAN",3.009,1.041,1.13,4.815,86.4,71.25,0.168,0.184,140.9,137.8,585.9,2.101,2.091,1.848,0.268,0.738,0.699,14.87,0,0,0,19
"2016-07-01 13:00:00",1242,0,2016,183,13,5.232,"NAN",4.382,0.629,1.221,3.679,85.8,74.13,0.515,0.54,148.6,144,585.6,2.092,2.086,1.336,0.256,1.463,1.424,14.8,0,0,0,19
"2016-07-01 14:00:00",1243,0,2016,183,14,5.654,"NAN",5.535,0.937,0.667,2.132,87.4,80.6,0.862,0.89,166.2,130.3,585.3,2.097,2.09,1.389,0.273,1.437,1.47,14.89,0,0,0,19
"2016-07-01 15:00:00",1244,0,2016,183,15,5.9,"NAN",6.772,0.766,0.644,1.417,86.9,83.2,1.236,1.295,168.2,134.7,585.1,2.101,2.091,1.155,0.333,1.921,1.849,14.84,0,0,0,19
"2016-07-01 16:00:00",1245,0,2016,183,16,5.96,"NAN",8.04,0.225,0.167,0.721,88.4,85,2.446,2.682,162.1,127.9,584.9,2.101,2.096,0.425,0.006,3.391,3.613,14.8,0,0,0,19
"2016-07-01 17:00:00",1246,0,2016,183,17,5.402,"NAN",7.36,0.228,0.093,0.697,88.9,85.2,2.386,2.68,152.2,118.5,584.7,2.103,2.104,0.457,0.048,3.129,3.371,14.79,0,0,0,19
"2016-07-01 18:00:00",1247,0,2016,183,18,4.913,"NAN",6.753,0.349,0.243,0.878,88.7,84.7,2.241,2.511,151.8,117.8,584.6,2.105,2.106,0.551,0.242,2.764,3.005,14.7,0,0,0,19
"2016-07-01 19:00:00",1248,0,2016,183,19,4.319,"NAN",6.372,0.526,0.384,1.162,88,83,1.859,2.239,139.2,105.4,584.5,2.108,2.103,0.781,0.329,2.718,3.175,14.71,0,0,0,19
"2016-07-01 20:00:00",1249,0,2016,183,20,3.613,"NAN",5.23,0.721,0.534,1.707,86.5,80.7,1.314,1.548,119.3,87.4,584.4,2.109,2.107,1.335,0.568,2.025,2.136,14.56,0,0,0,19
"2016-07-01 21:00:00",1250,0,2016,183,21,2.66,"NAN",3.471,0.909,0.76,1.668,85.7,81.2,0.989,1.292,114.6,87.1,584.3,2.111,2.105,2.716,0.483,2.065,2.457,14.45,0,0,0,19
"2016-07-01 22:00:00",1251,0,2016,183,22,1.766,"NAN",2.274,0.446,0.294,0.752,88,82.9,2.454,3.145,120.4,88.6,584.2,2.112,2.105,0.851,0.311,3.783,4.56,14.32,0,0,0,19
"2016-07-01 23:00:00",1252,0,2016,183,23,1.224,"NAN",1.593,0.447,0.243,0.654,81,76.28,2.64,3.404,132.5,99.6,584,2.112,2.104,1.017,0.173,4.168,5.096,14.23,0,0,0,19
"2016-07-02 00:00:00",1253,0,2016,184,0,0.872,"NAN",0.959,0.213,0.032,0.395,84.3,79.1,2.631,3.359,149.4,114.7,583.8,2.114,2.105,0.783,0.012,4.645,5.397,14.12,0,0,0,19
"2016-07-02 01:00:00",1254,0,2016,184,1,0.489,"NAN",0.149,0.038,-0.162,0.264,89.4,83,1.846,2.615,160.2,124.5,583.7,2.114,2.106,0.195,-0.107,2.77,3.508,13.99,8,0,64,210
"2016-07-02 02:00:00",1255,0,2016,184,2,0.279,"NAN",-0.812,-0.066,-0.28,0.229,87.5,80.5,1.011,1.575,156.9,122.3,583.5,2.115,2.107,0.194,-0.196,2.234,2.777,13.88,0,0,0,19
"2016-07-02 03:00:00",1256,0,2016,184,3,0.209,"NAN",-1.597,-0.028,-0.291,0.362,83.9,76.35,0.414,0.784,125.6,106.7,583.2,2.114,2.107,0.449,-0.216,1.248,1.444,13.79,0,0,0,19
