"year" "date.time" "v(m/s)" "vdir" "temp" "year.date" "sw_in(w/m2)" "sw_out(W/m2)"
2007 180.333 4.02 116.6 1.49 2007.4940630137 169.1 118.6
2007 180.375 3.94 112.7 1.51 2007.4941780822 219.9 151.5
2007 180.417 4.5 109.9 1.54 2007.4942931507 270.7 179.3
2007 180.458 4.56 111.2 1.34 2007.4944054795 228.6 149.1
2007 180.5 3.72 114.7 1.42 2007.4945205479 240.6 156.7
2007 180.542 3.49 116.1 1.65 2007.4946356164 337.4 217.4
2007 180.583 3.23 111.1 1.99 2007.4947479452 344.9 222.2
2007 180.625 3.62 112 1.71 2007.4948630137 325.2 210.1
2007 180.667 4.16 117 1.82 2007.4949780822 429.7 272.9
2007 180.708 4.25 117.6 1.78 2007.495090411 379.7 241.7
2007 180.75 4.07 124.1 1.5 2007.4952054795 261.8 169.2
2007 180.792 4.17 120.9 1.32 2007.4953205479 224.7 144.4
2007 180.833 4.34 119.9 1.19 2007.4954328767 192.3 123.7
2007 180.875 4.21 119.3 1.04 2007.4955479452 149.7 90.1
2007 180.917 4.51 123 0.92 2007.4956630137 114.3 62.6
2007 180.958 4.36 126.4 0.9 2007.4957753425 87.6 47.2
2007 181 3.84 128.1 0.77 2007.495890411 42.3 23.2
2007 181.042 2.78 130.1 0.72 2007.4960054795 15.1 8.6
2007 181.083 1.83 135.3 0.58 2007.4961178082 9.4 5.2
2007 181.125 2.15 129.2 0.68 2007.4962328767 8.3 4.9
2007 181.167 1.62 157.5 0.61 2007.4963479452 7.8 4.3
2007 181.208 1.24 156.1 0.51 2007.496460274 13.1 7.3
2007 181.25 0.74 155.2 0.71 2007.4965753425 29.2 15.8
2007 181.292 0.84 104.8 0.82 2007.496690411 57 30.7
2007 181.333 1.17 117.7 0.95 2007.4968027397 121.9 64.9
2007 181.375 1.21 135.6 0.78 2007.4969178082 116.3 63.4
2007 181.417 0.55 162.6 1.46 2007.4970328767 201.4 110.4
2007 181.458 0.49 129.2 1.68 2007.4971452055 236 131.9
2007 181.5 0.4 123.9 2.57 2007.497260274 364.1 206.8
2007 181.542 1 176.1 1.71 2007.4973753425 394.8 230.1
2007 181.583 2.29 181.6 0.7 2007.4974876712 404.2 238.6
2007 181.625 2.06 179.7 0.77 2007.4976027397 469.9 277.5
2007 181.667 1.27 184.4 1.21 2007.4977178082 479.7 286.5
2007 181.708 1.05 165.6 1.81 2007.497830137 493.8 293.6
2007 181.75 1.57 161.5 1.16 2007.4979452055 493.8 292.8
2007 181.792 1.35 169.3 1.33 2007.498060274 443.9 262.9
2007 181.833 1.79 158.8 0.66 2007.4981726027 298.5 178
2007 181.875 1.13 164.8 0.72 2007.4982876712 199.3 120.7
2007 181.917 2.37 156.3 0.09 2007.4984027397 234.9 141.4
2007 181.958 1.98 136.7 -0.24 2007.4985150685 126.8 77.7
2007 182 3.54 142.5 -0.84 2007.498630137 119.2 72.5
2007 182.042 3.26 128.1 -1.28 2007.4987452055 47.5 29.4
2007 182.083 2.61 120.5 -0.99 2007.4988575342 30.9 19.1
2007 182.125 2.02 115.2 -0.87 2007.4989726027 20.6 12.7
2007 182.167 2.11 140.9 -0.95 2007.4990876712 17.7 11
2007 182.208 2.41 145.7 -1.41 2007.4992 21.8 13.6
2007 182.25 3.48 144.5 -1.55 2007.4993150685 31.2 19.5
2007 182.292 4.62 144 -2.24 2007.499430137 51.4 32.1
2007 182.333 5.83 153.8 -2.04 2007.4995424658 94.7 59.1
2007 182.375 6.02 154.9 -1.56 2007.4996575342 186 118.4
2007 182.417 6 155.8 -1.15 2007.4997726027 318.3 201.7
2007 182.458 5.62 152.7 -0.96 2007.4998849315 357.2 222.8
2007 182.5 5.04 147.4 -0.47 2007.5 487.2 302.3
2007 182.542 4.68 144.2 -0.02 2007.5001150685 569.9 350.8
2007 182.583 4.43 138.4 0.36 2007.5002273973 702.2 425.1
2007 182.625 4.88 137.5 0.59 2007.5003424658 710.1 423.2
2007 182.667 4.35 146.5 0.83 2007.5004575342 824.2 482.1
2007 182.708 4.51 142.6 0.8 2007.500569863 777.4 453
2007 182.75 4.28 144.1 1.08 2007.5006849315 791.2 458.3
2007 182.792 3.7 152.4 1.12 2007.5008 662.5 380
2007 182.833 3.51 157.9 0.99 2007.5009123288 600.4 345.2
2007 182.875 3.67 151.4 0.88 2007.5010273973 569.3 327
2007 182.917 3.11 143.6 0.33 2007.5011424658 353.4 200.2
2007 182.958 2.61 138.4 -0.09 2007.5012547945 252.5 139.5
2007 183 2.56 135.9 -0.81 2007.501369863 171.1 102
2007 183.042 1.7 125 -1.77 2007.5014849315 101.3 58.5
2007 183.083 2.24 116.9 -2.38 2007.5015972603 51.8 36.4
2007 183.125 2.75 112.1 -3.01 2007.5017123288 31.2 25
2007 183.167 2.87 106.8 -3.14 2007.5018273973 23 23.8
2007 183.208 2.98 106.6 -3.13 2007.501939726 40.4 34.6
2007 183.25 3.35 103 -2.65 2007.5020547945 79.5 57.5
2007 183.292 3.49 111.7 -3.01 2007.502169863 87.5 60.9
2007 183.333 3.4 108 -2.56 2007.5022821918 133.5 93.2
2007 183.375 3.69 112 -0.81 2007.5023972603 263 178.7
2007 183.417 4.56 117 0.15 2007.5025123288 384.1 257.6
2007 183.458 4.53 127.6 0.69 2007.5026246575 536.5 352.6
2007 183.5 3 149.6 1.29 2007.502739726 601.7 384.7
2007 183.542 2.93 148.3 1.29 2007.5028547945 700.2 438.7
2007 183.583 2.34 146 1.84 2007.5029671233 763.5 468.9
2007 183.625 3.07 142.7 1.66 2007.5030821918 790.2 474.4
2007 183.667 3.35 148.7 1.52 2007.5031972603 794.4 467.7
2007 183.708 3.66 146.8 1.26 2007.503309589 768.9 447.3
2007 183.75 4.91 145.5 0.9 2007.5034246575 716 414.5
2007 183.792 3.56 134.9 1.06 2007.503539726 645.3 372.5
2007 183.833 3.62 124.6 1.18 2007.5036520548 550.6 318.4
2007 183.875 3.95 122.6 1.04 2007.5037671233 445.9 258.3
2007 183.917 3.86 116 0.91 2007.5038821918 343.3 196.4
2007 183.958 3.82 119.1 0.52 2007.5039945205 245.9 136.9
2007 184 3.63 119.8 -0.22 2007.504109589 151.2 92.1
2007 184.042 3.64 119 -1.37 2007.5042246575 47.6 28.5
2007 184.083 3.49 117 -2.06 2007.5043369863 29.3 19.2
2007 184.125 3.57 117.5 -2.05 2007.5044520548 27.9 17.8
2007 184.167 4.45 126.2 -1.57 2007.5045671233 20.3 13
2007 184.208 4.72 115.5 -1.78 2007.5046794521 22.9 15.2
2007 184.25 4.86 110.5 -1.68 2007.5047945205 39.9 26.5
2007 184.292 5.03 108.9 -1.76 2007.504909589 59.5 39.3
2007 184.333 5.72 107.1 -1.38 2007.5050219178 141.7 94.1
2007 184.375 5.67 108.8 -0.49 2007.5051369863 268.5 178.3
2007 184.417 5.85 112.7 0.1 2007.5052520548 295.5 195.5
2007 184.458 5.76 115.3 0.57 2007.5053643836 409.8 265.9
2007 184.5 5.92 116.2 1.18 2007.5054794521 650.3 413.4
2007 184.542 5.43 112.9 1.56 2007.5055945205 700.6 433.2
2007 184.583 4.83 112.3 1.84 2007.5057068493 674.7 410.1
2007 184.625 4.06 113.2 2.14 2007.5058219178 749.7 446
2007 184.667 3.99 109.9 2.24 2007.5059369863 734.8 425.1
2007 184.708 3.49 106.9 2.46 2007.5060493151 805.1 451.7
2007 184.75 3.72 104 2.44 2007.5061643836 737.2 405.2
2007 184.792 3.3 113.5 2.41 2007.5062794521 642 350.4
2007 184.833 2.14 117 2.09 2007.5063917808 444 243.1
2007 184.875 2.55 106.7 1.73 2007.5065068493 421.1 231.3
2007 184.917 3.57 110.6 1.18 2007.5066219178 335.9 179.7
2007 184.958 3.78 112 0.72 2007.5067342466 241.3 123.6
2007 185 4.01 114 0.25 2007.5068493151 171.4 99.3
2007 185.042 3.6 104.9 0.44 2007.5069643836 50.3 30.4
2007 185.083 3.5 103.9 -0.34 2007.5070767123 31.6 19.8
2007 185.125 3.39 105.2 0.81 2007.5071917808 32.5 21.8
2007 185.167 3.43 117.6 0.41 2007.5073068493 14.7 8.9
2007 185.208 2.68 114.8 0.42 2007.5074191781 14.3 8.7
2007 185.25 3.19 96.7 0.39 2007.5075342466 28 17
2007 185.292 2.66 113.9 0.39 2007.5076493151 65.7 40.6
2007 185.333 3.96 127.8 0.57 2007.5077616438 143 94.5
2007 185.375 3.91 114.7 0.94 2007.5078767123 307.8 209.2
2007 185.417 3.94 116.7 1.14 2007.5079917808 404.4 270.1
2007 185.458 3.52 117.7 1.54 2007.5081041096 521.8 337.8
2007 185.5 3.24 119 2.04 2007.5082191781 619.5 388.6
2007 185.542 3.33 110.4 2.28 2007.5083342466 712.5 431.7
2007 185.583 3.69 109.1 2.35 2007.5084465753 745.4 435.1
2007 185.625 3.62 109.3 2.41 2007.5085616438 704.6 400.9
2007 185.667 3.05 113.4 2.71 2007.5086767123 746.5 411.6
2007 185.708 3.46 114.6 2.56 2007.5087890411 769.9 413.6
2007 185.75 3.61 107.6 2.34 2007.5089041096 706.9 374.9
2007 185.792 3.72 106.8 2.33 2007.5090191781 628.1 330.6
2007 185.833 4.02 107.9 2.26 2007.5091315068 537 282.2
2007 185.875 4.23 106.5 2.11 2007.5092465753 435.3 228.4
2007 185.917 4.41 108.7 2.11 2007.5093616438 336 172
2007 185.958 4.36 107.5 1.66 2007.5094739726 241.5 116.7
2007 186 4.41 106.9 1.13 2007.5095890411 161.9 83.4
2007 186.042 4.44 94.9 0.6 2007.5097041096 94.2 50.7
2007 186.083 4.53 91.6 0.11 2007.5098164384 46.9 31.3
2007 186.125 5.1 104.1 0.35 2007.5099315068 27.6 21.1
2007 186.167 5.8 110.9 -0.4 2007.5100465753 21.2 20.5
2007 186.208 5.95 112.9 -0.77 2007.5101589041 37.1 30.2
2007 186.25 6.38 109.9 -0.99 2007.5102739726 75.4 54.2
2007 186.292 6.82 100.6 -1 2007.5103890411 138.6 97.1
2007 186.333 6.7 105.5 -0.89 2007.5105013699 215.9 152.7
2007 186.375 6.54 108.4 -0.46 2007.5106164384 309.6 215
2007 186.417 6.16 112.1 0.21 2007.5107315068 414.6 277.1
2007 186.458 5.91 109.7 0.94 2007.5108438356 518.6 335.2
2007 186.5 6.32 110.4 1.37 2007.5109589041 613 384.3
2007 186.542 6.4 109.4 1.56 2007.5110739726 689.6 421
2007 186.583 5.93 104.5 1.83 2007.5111863014 746.5 444.8
2007 186.625 5.97 108.2 2.02 2007.5113013699 777.4 452.4
2007 186.667 5.67 106.9 2.2 2007.5114164384 780.6 442.2
2007 186.708 5.19 101.5 2.37 2007.5115287671 757.1 418.9
2007 186.75 3.76 81.9 2.51 2007.5116438356 706.6 385.5
2007 186.792 3.87 82.4 2.51 2007.5117589041 633.5 343.4
2007 186.833 3.24 92.4 2.63 2007.5118712329 541.5 294.5
2007 186.875 2.27 97.1 2.66 2007.5119863014 438 239.4
2007 186.917 3.68 95.5 2.18 2007.5121013699 336.1 179.3
2007 186.958 3.88 86.4 1.45 2007.5122136986 240.8 121.7
2007 187 3.79 85.2 0.75 2007.5123287671 161.8 86.1
2007 187.042 4.12 85.6 0 2007.5124438356 93.5 51.7
2007 187.083 4.64 83.4 -0.56 2007.5125561644 46.3 31.7
2007 187.125 5.05 83 -1.17 2007.5126712329 26.8 21.3
2007 187.167 5.5 81.1 -1.55 2007.5127863014 21.3 21.3
2007 187.208 6.1 81.3 -1.91 2007.5128986301 41 33.5
2007 187.25 6.87 83.4 -2.27 2007.5130136986 74.6 56.1
2007 187.292 6.71 86.1 -2.47 2007.5131287671 120 84.8
2007 187.333 6.73 82.7 -2.18 2007.5132410959 194.5 138.9
2007 187.375 6.68 86.4 -1.68 2007.5133561644 306.3 215.4
2007 187.417 5.74 92.9 -0.79 2007.5134712329 416.2 279.5
2007 187.458 5.78 93.3 -0.09 2007.5135835616 521.4 339.3
2007 187.5 5.41 101.1 0.79 2007.5136986301 617.9 389.3
2007 187.542 5.18 105.9 1.45 2007.5138136986 695.5 426.3
2007 187.583 5.01 107.8 1.81 2007.5139260274 752.9 451.1
2007 187.625 4.76 109.2 2.06 2007.5140410959 784.8 460
2007 187.667 4.74 109.2 2.25 2007.5141561644 789.1 452.7
2007 187.708 4.11 108.1 2.44 2007.5142684932 764.6 431.9
2007 187.75 4.01 105.5 2.47 2007.5143835616 702.4 393.8
2007 187.792 4.28 108.1 2.52 2007.5144986301 638.9 356.4
2007 187.833 3.76 107.6 2.52 2007.5146109589 541 302.4
2007 187.875 3.45 94.4 2.35 2007.5147260274 450.6 251.8
2007 187.917 4.01 102.3 2.19 2007.5148410959 341.2 185.7
2007 187.958 3.81 99.1 1.82 2007.5149534247 247.8 127.6
2007 188 3.88 91.4 1.21 2007.5150684932 167.7 90.5
2007 188.042 4.06 90.8 0.45 2007.5151835616 95.3 53.1
2007 188.083 4.04 101 0.17 2007.5152958904 48.6 32.9
2007 188.125 4.42 103.7 0.23 2007.5154109589 31.1 23.3
2007 188.167 4.36 101 -0.18 2007.5155260274 19.9 16.2
2007 188.208 4.19 96.2 -0.75 2007.5156383562 14.8 10.2
2007 188.25 4.72 93.2 -0.57 2007.5157534247 21.3 14.4
2007 188.292 5.01 107.8 0.27 2007.5158684932 39.6 26.7
2007 188.333 4.2 104.2 0.57 2007.5159808219 106.1 74.2
2007 188.375 5.07 101.5 2.04 2007.5160958904 302.1 206.4
2007 188.417 4.31 100.8 2.4 2007.5162109589 325.8 214.1
2007 188.458 4.62 106.6 2.83 2007.5163232877 617.6 382.5
2007 188.5 4.21 105.7 3.07 2007.5164383562 664.6 403.2
2007 188.542 4.35 112.9 2.85 2007.5165534247 575.5 345.3
2007 188.583 4.51 123.9 2.86 2007.5166657534 761.4 443.7
2007 188.625 5 117 2.72 2007.5167808219 783.8 446.3
2007 188.667 4.65 113.9 2.65 2007.5168958904 826.4 461.5
2007 188.708 4.69 115.8 2.63 2007.5170082192 647.6 360.1
2007 188.75 4.35 110.7 2.74 2007.5171232877 529.7 290.6
2007 188.792 4.59 115.7 3.29 2007.5172383562 651.5 347.7
2007 188.833 3.52 116.3 3.27 2007.5173506849 375.7 203
2007 188.875 4.15 116.7 3.51 2007.5174657534 408.1 216.2
2007 188.917 4.95 114.4 3.08 2007.5175808219 333.4 172.2
2007 188.958 5.62 113.1 3.04 2007.5176931507 235.4 114.6
2007 189 5.67 114.1 3.03 2007.5178082192 153.6 77.2
2007 189.042 6.28 111.2 2.8 2007.5179232877 87.7 43.4
2007 189.083 5.78 110.8 2.54 2007.5180356164 43.2 25.8
2007 189.125 6.51 111.5 2.86 2007.5181506849 22.5 14.8
2007 189.167 6.17 108.7 2.52 2007.5182657534 15.4 12.5
2007 189.208 7.38 105 2.81 2007.5183780822 33.5 23.6
2007 189.25 7.38 103.1 2.83 2007.5184931507 69.6 44.9
2007 189.292 7.03 100.5 2.63 2007.5186082192 131.9 81.2
2007 189.333 7.47 102.9 3.01 2007.5187205479 206.4 129.9
2007 189.375 7.03 105.1 3.15 2007.5188356164 297.9 185.3
2007 189.417 6.41 106.7 2.97 2007.5189506849 403.2 243.8
2007 189.458 6.79 104.6 3.12 2007.5190630137 506.3 299.6
2007 189.5 6.71 106.6 3.29 2007.5191780822 600.7 347.4
2007 189.542 6.02 105.5 3.38 2007.5192931507 679.1 384.4
2007 189.583 6.18 110.8 3.47 2007.5194054795 735.3 408.8
2007 189.625 6.02 110.7 3.44 2007.5195205479 767.8 419
2007 189.667 6.05 106.2 3.38 2007.5196356164 774.2 414.9
2007 189.708 6.11 107.7 3.42 2007.5197479452 736.6 390.5
