"TIMESTAMP" "RECORD" "year.jd" "Year" "Day_of_Year" "Hour" "sw_in_Avg" "sw_ref_Avg" "net_rad_Avg" "tc_air_Avg" "t_air_Avg(1)" "t_air_Avg(2)" "rh_Avg(1)" "rh_Avg(2)" "U_Avg(1)" "U_Avg(2)" "Dir_Avg(1)" "Dir_Avg(2)" "pressure_Avg" "SD_1_Avg" "SD_2_Avg" "tc_air_Max" "tc_air_Min" "U_Max(1)" "U_Max(2)" "Battery"
"2014-05-14 18:00:00" 117 2014.3691780822 2014 134 18 4.954 3.82 0.665 -6.467 -6.241 -6.322 81 78.37 6.664 7.881 174.9 158.9 579.3 1.031 1.056 -6.25 -6.663 7.99 9 14.75
"2014-05-14 19:00:00" 118 2014.3692922374 2014 134 19 3.524 2.762 -0.181 -6.777 -6.643 -6.655 82.9 80.3 5.785 6.857 182.7 165 579.5 1.03 1.058 -6.508 -7.063 7.631 8.79 14.46
"2014-05-14 20:00:00" 119 2014.3694063927 2014 134 20 3.212 2.519 -0.044 -6.99 -6.876 -6.856 84.3 81.7 5.485 6.433 185.4 168.8 579.4 1.024 1.048 -6.842 -7.216 6.461 7.265 14.39
"2014-05-14 21:00:00" 120 2014.3695205479 2014 134 21 2.293 1.803 -0.183 -7.424 -7.384 -7.342 85.9 83.2 5.65 6.608 186.1 168 579.2 1.014 1.048 -7.16 -7.6 6.808 7.781 14.22
"2014-05-14 22:00:00" 121 2014.3696347032 2014 134 22 1.708 1.342 -0.125 -7.61 -7.668 -7.573 86.5 83.5 5.981 7.055 175.8 158.1 578.9 1.013 1.049 -7.539 -7.673 7.219 8.21 14.09
"2014-05-14 23:00:00" 122 2014.3697488584 2014 134 23 1.014 0.804 0.056 -7.685 -7.79 -7.687 86.7 83.6 5.923 6.938 182.9 165.2 578.8 1.01 1.052 -7.549 -7.79 6.906 7.938 13.91
"2014-05-15 00:00:00" 123 2014.3698630137 2014 135 0 0.522 0.416 0.002 -7.751 -7.915 -7.755 87.2 84 6.246 7.368 178.6 161.4 578.5 0.996 1.058 -7.681 -7.849 7.618 8.56 13.72
"2014-05-15 01:00:00" 124 2014.3699771689 2014 135 1 0.194 0.154 -0.048 -7.818 -8 -7.822 87.4 84.1 6.232 7.292 189.6 172.9 578.5 1.014 1.059 -7.671 -7.942 7.409 8.7 13.55
"2014-05-15 02:00:00" 125 2014.3700913242 2014 135 2 0.069 0.056 -0.168 -7.903 -8.1 -7.901 87.4 84.1 5.786 6.861 179.9 162.3 578.2 0.981 1.058 -7.843 -7.964 6.958 8.34 13.44
"2014-05-15 03:00:00" 126 2014.3702054795 2014 135 3 0.04 0.032 -0.233 -7.991 -8.2 -7.986 87.4 84.1 5.351 6.314 185.3 169 578.1 0.998 0.998 -7.947 -8.03 7.03 8.38 13.35
"2014-05-15 04:00:00" 127 2014.3703196347 2014 135 4 0.036 0.028 -0.224 -8.14 -8.34 -8.1 87.3 83.9 3.948 4.649 189.8 172.5 577.9 1.004 1.018 -7.999 -8.29 4.959 5.684 13.3
"2014-05-15 05:00:00" 128 2014.37043379 2014 135 5 0.059 0.048 -0.179 -8.35 -8.54 -8.3 87.1 83.7 3.017 3.569 189.4 173.4 577.7 1 1.023 -8.26 -8.5 3.691 4.09 13.26
"2014-05-15 06:00:00" 129 2014.3705479452 2014 135 6 0.146 0.115 -0.365 -8.81 -8.97 -8.6 86.7 83.5 2.999 3.823 187.7 170.3 577.5 0.996 1.021 -8.49 -9.18 3.809 4.907 13.24
"2014-05-15 07:00:00" 130 2014.3706621005 2014 135 7 0.384 0.304 -0.058 -9.29 -9.44 -9.16 86.4 83.1 2.953 3.603 200.5 185 577.5 0.995 1.025 -9.06 -9.46 3.848 5.005 13.29
"2014-05-15 08:00:00" 131 2014.3707762557 2014 135 8 0.942 0.746 -0.41 -9.62 -9.66 -9.33 85.8 82.6 2.427 3.289 177.7 162 577.3 0.99 1.015 -9.38 -10.15 2.842 3.887 13.4
"2014-05-15 09:00:00" 132 2014.370890411 2014 135 9 1.325 1.058 -0.365 -9.57 -9.62 -9.38 85.8 82.4 2.206 2.95 161.9 144.3 577 0.987 1.007 -9.3 -9.85 2.849 3.672 13.67
"2014-05-15 10:00:00" 133 2014.3710045662 2014 135 10 2.363 1.892 -1.057 -8.92 -8.87 -8.65 85.9 82.5 3.828 4.81 163.7 143.8 576.6 0.985 1.002 -8.03 -9.88 5.135 5.971 15.82
"2014-05-15 11:00:00" 134 2014.3711187215 2014 135 11 3.484 2.823 -1.918 -7.888 -7.679 -7.682 86 82.6 5.181 6.044 166 148 576.2 0.967 0.988 -7.738 -8.11 6.252 7.01 16.45
"2014-05-15 12:00:00" 135 2014.3712328767 2014 135 12 3.954 3.148 -0.007 -7.557 -7.377 -7.401 86 82.6 5.357 6.227 167.4 149.1 575.9 0.952 0.998 -7.26 -7.822 7.063 8.17 16.64
"2014-05-15 13:00:00" 136 2014.371347032 2014 135 13 5.202 4.158 -0.45 -7.237 -7.019 -7.058 85.5 82 6.338 7.442 173.8 155.6 575.6 0.941 0.999 -6.884 -7.609 7.879 9.07 16.82
"2014-05-15 14:00:00" 137 2014.3714611872 2014 135 14 5.771 4.621 -0.814 -6.669 -6.399 -6.427 84.7 80.2 5.466 6.402 170 151.1 575.3 0.92 0.99 -5.992 -7.129 6.853 8.02 17.14
"2014-05-15 15:00:00" 138 2014.3715753425 2014 135 15 6.479 5.177 -2.235 -5.941 -5.428 -5.477 81.4 75.69 4.277 4.891 154.3 135 574.6 0.928 1.008 -5.311 -6.282 5.116 5.632 16.43
"2014-05-15 16:00:00" 139 2014.3716894977 2014 135 16 6.486 5.133 -0.384 -4.898 -4.551 -4.583 82.5 78.36 5.858 6.92 158.2 139.8 573.7 0.937 0.995 -4.635 -5.384 7.357 8.68 16.18
"2014-05-15 17:00:00" 140 2014.371803653 2014 135 17 5.861 4.63 0.059 -4.718 -4.398 -4.533 83.1 79.67 5.657 6.635 176.2 157.7 573 0.925 0.986 -4.401 -5.026 6.795 7.892 15.8
"2014-05-15 18:00:00" 141 2014.3719178082 2014 135 18 6.156 4.8 0.818 -4.455 -3.976 -4.16 82.1 78.66 4.862 5.551 174.3 156.1 572.5 0.93 1.007 -4.177 -4.783 5.782 6.501 15.68
"2014-05-15 19:00:00" 142 2014.3720319635 2014 135 19 4.623 3.594 -0.011 -4.513 -4.036 -4.131 82.6 79.17 3.969 4.587 170.1 151.1 572 0.939 1.006 -4.295 -4.735 5.076 5.383 14.67
"2014-05-15 20:00:00" 143 2014.3721461187 2014 135 20 4.419 3.38 0.232 -4.609 -3.95 -4.038 81.5 78.36 3.006 3.653 169 150.3 571.5 0.938 1.007 -4.275 -4.877 3.972 4.501 14.86
"2014-05-15 21:00:00" 144 2014.372260274 2014 135 21 2.999 2.302 -0.859 -5.559 -4.851 -4.695 82.1 80.7 1.842 2.996 155.6 133.8 570.9 0.939 1.009 -4.865 -5.962 2.365 3.45 14.28
"2014-05-15 22:00:00" 145 2014.3723744292 2014 135 22 1.868 1.472 -1.153 -6.423 -6.106 -5.285 84 81.6 1.733 3.192 131.1 110 570.3 0.942 1.011 -5.892 -6.797 2.541 3.737 14.06
"2014-05-15 23:00:00" 146 2014.3724885845 2014 135 23 1.063 0.844 -1.437 -7.7 -7.509 -6.231 84.4 81.9 1.598 3.338 121.5 99.4 569.9 0.944 1.013 -6.604 -8.4 2.104 3.75 13.86
"2014-05-16 00:00:00" 147 2014.3726027397 2014 136 0 0.663 0.527 -0.917 -8.14 -8.2 -5.367 86 83.2 1.297 3.132 125 102 569.4 0.945 1.015 -7.531 -8.49 1.588 3.639 13.72
"2014-05-16 01:00:00" 148 2014.372716895 2014 136 1 0.462 0.367 -0.816 -7.736 -7.757 -6.463 86.3 83.3 1.237 2.945 113.1 89.5 568.9 0.944 1.013 -7.39 -8.26 1.503 3.241 13.59
"2014-05-16 02:00:00" 149 2014.3728310502 2014 136 2 0.151 0.121 -1.243 -9.16 -9.25 -8.04 85.1 81.6 1.634 3.367 95.2 74.65 568.3 0.946 1.016 -8.27 -9.6 2.247 3.972 13.46
"2014-05-16 03:00:00" 150 2014.3729452055 2014 136 3 0.042 0.035 -0.925 -9.27 -9.51 -8.63 84.3 79.63 2.457 3.976 95.6 76.23 567.8 0.945 1.016 -8.98 -9.8 3.26 4.867 13.38
"2014-05-16 04:00:00" 151 2014.3730593607 2014 136 4 0.025 0.021 -0.9 -8.79 -9.04 -8.23 84.4 79.45 2.693 4.141 104.1 84.7 567.3 0.942 1.016 -8.27 -9.28 3.423 4.933 13.32
"2014-05-16 05:00:00" 152 2014.373173516 2014 136 5 0.05 0.041 -0.91 -8.83 -8.96 -8.19 84.8 80.6 2.133 3.536 97.1 77.74 567 0.942 1.018 -8.47 -9.35 2.705 4.005 13.28
"2014-05-16 06:00:00" 153 2014.3732876712 2014 136 6 0.15 0.121 -0.886 -9.8 -9.95 -8.78 84.1 80 1.823 3.414 91.4 73.95 566.8 0.943 1.017 -9.37 -10.14 2.855 4.266 13.26
"2014-05-16 07:00:00" 154 2014.3734018265 2014 136 7 0.374 0.302 -1.182 -10.15 -10.23 -8.53 83.4 79.58 2.118 3.868 88.4 72.88 566.7 0.944 1.017 -9.74 -10.92 2.842 4.469 13.3
"2014-05-16 08:00:00" 155 2014.3735159817 2014 136 8 0.737 0.593 -0.561 -10.02 -10.1 -8.86 82.7 78.23 0.777 1.818 82.6 70.65 566.7 0.943 1.017 -8.94 -10.9 1.901 3.554 13.42
"2014-05-16 09:00:00" 156 2014.373630137 2014 136 9 1.727 1.401 -1.545 -7.28 -6.722 -6.378 77.43 72.28 0.108 0.594 102.6 76.5 566.9 0.942 1.016 -5.697 -9.25 0.562 1.058 13.71
"2014-05-16 10:00:00" 157 2014.3737442922 2014 136 10 2.333 1.909 -3.101 -7.037 -5.952 -5.492 77 73.6 0.323 0.578 195.2 165 567.2 0.943 1.016 -6.19 -7.806 1.176 1.032 14.73
"2014-05-16 11:00:00" 158 2014.3738584475 2014 136 11 3.829 3.102 -1.893 -6.357 -4.804 -4.98 73.06 71.5 0.541 0.833 172.6 175.3 567.7 0.94 1.016 -4.497 -7.157 1.091 1.254 16.54
"2014-05-16 12:00:00" 159 2014.3739726027 2014 136 12 4.285 3.452 -1.32 -6.269 -5.316 -5.228 77.9 74.64 1.273 1.776 227.3 212.8 568.2 0.935 1.007 -5.642 -6.709 2.424 3.058 16.83
"2014-05-16 13:00:00" 160 2014.374086758 2014 136 13 5.612 4.526 -1.021 -6.177 -5.383 -5.604 80 77.05 2.053 3.138 259.6 234.4 568.8 0.933 1.001 -5.838 -6.47 2.914 3.659 16.77
"2014-05-16 14:00:00" 161 2014.3742009132 2014 136 14 5.387 4.327 -0.604 -6.185 -5.513 -5.761 81.4 77.99 2.231 3.415 263.2 242.1 569.6 0.932 0.998 -5.656 -6.63 3.711 4.39 16.12
"2014-05-16 15:00:00" 162 2014.3743150685 2014 136 15 6.429 5.145 -0.03 -6.25 -5.342 -5.472 81 76.76 2.724 3.066 289.8 269.9 570.3 0.934 0.998 -5.441 -6.656 3.913 4.168 15.68
"2014-05-16 16:00:00" 163 2014.3744292237 2014 136 16 5.985 4.798 -0.567 -6.292 -5.125 -5.436 80.4 77.43 1.873 2.267 288.2 266 571.1 0.935 0.999 -5.676 -6.794 2.901 3.234 15.23
"2014-05-16 17:00:00" 164 2014.374543379 2014 136 17 6.006 4.806 -0.455 -6.093 -5.083 -5.724 79.01 77.77 1.717 2.936 270.4 251.9 572 0.935 1.004 -5.617 -6.868 3.345 3.744 14.82
"2014-05-16 18:00:00" 165 2014.3746575342 2014 136 18 5.032 4.048 -0.881 -6.69 -5.949 -6.534 80.1 79.9 1.802 3.171 268.5 250.7 573 0.936 1.001 -6.241 -7.138 3.182 4.123 14.6
"2014-05-16 19:00:00" 166 2014.3747716895 2014 136 19 4.159 3.353 -0.956 -7 -6.542 -6.656 82.3 80.7 1.91 2.976 260.7 236.8 573.9 0.937 1 -6.661 -7.291 3.097 4.214 14.44
"2014-05-16 20:00:00" 167 2014.3748858447 2014 136 20 3.23 2.603 -0.768 -7.122 -6.984 -6.763 86.3 83.1 2.421 3.418 230.5 212.6 574.9 0.938 0.999 -6.929 -7.288 3.391 4.332 14.35
"2014-05-16 21:00:00" 168 2014.375 2014 136 21 2.514 2.028 -0.29 -7.128 -7.116 -6.903 86.9 83.7 3.284 4.299 214.1 196.9 575.7 0.942 1 -6.948 -7.26 4.782 5.364 14.23
"2014-05-16 22:00:00" 169 2014.3751141553 2014 136 22 1.673 1.355 -0.061 -7.412 -7.462 -7.261 87.1 83.9 3.224 4.487 227 209.1 576.5 0.937 1.001 -7.158 -7.671 4.221 5.782 14.08
"2014-05-16 23:00:00" 170 2014.3752283105 2014 136 23 1.1 0.89 0.029 -7.756 -7.877 -7.673 87.3 84 3.887 4.665 207.5 189.9 577.4 0.937 0.999 -7.426 -8.09 5.331 6.148 13.95
"2014-05-17 00:00:00" 171 2014.3753424658 2014 137 0 0.436 0.354 -0.041 -8.18 -8.35 -8.21 87.3 83.8 4.44 4.768 190.2 173 578.2 0.939 1.003 -7.919 -8.36 5.971 6.089 13.78
"2014-05-17 01:00:00" 172 2014.375456621 2014 137 1 0.216 0.176 -0.032 -8.31 -8.5 -8.34 87.3 83.8 4.802 5.197 189.1 173.4 578.9 0.94 1 -8.01 -8.63 6.625 7.174 13.63
"2014-05-17 02:00:00" 173 2014.3755707763 2014 137 2 0.061 0.05 -0.069 -8.85 -9.05 -8.87 86.9 83.5 6.021 6.682 183.4 165.4 579.5 0.94 0.998 -8.53 -9.21 7.539 8.27 13.52
"2014-05-17 03:00:00" 174 2014.3756849315 2014 137 3 0.024 0.02 -0.111 -9.28 -9.49 -9.27 86.6 83.2 5.645 6.263 181.5 163.8 580.1 0.941 0.999 -9.07 -9.46 6.853 7.572 13.44
"2014-05-17 04:00:00" 175 2014.3757990868 2014 137 4 0.024 0.02 -0.21 -9.5 -9.71 -9.44 86.4 83.1 5.346 6.012 173 155.2 580.6 0.942 0.999 -9.36 -9.63 6.599 7.579 13.37
"2014-05-17 05:00:00" 176 2014.375913242 2014 137 5 0.055 0.045 -0.179 -9.6 -9.8 -9.52 86.3 83 5.329 6.018 168.7 150.7 581 0.942 1 -9.29 -9.88 6.265 7.115 13.32
"2014-05-17 06:00:00" 177 2014.3760273973 2014 137 6 0.16 0.128 -0.231 -10.34 -10.49 -10.21 85.5 82.4 4.882 5.587 162.5 144.1 581.5 0.943 1.001 -9.87 -11.34 6.357 6.86 13.3
"2014-05-17 07:00:00" 178 2014.3761415525 2014 137 7 0.427 0.342 -0.088 -11.21 -11.43 -11.13 85 81.9 5.239 6.002 151.7 131.6 581.9 0.945 1.003 -10.92 -11.53 6.396 7.324 13.36
"2014-05-17 08:00:00" 179 2014.3762557078 2014 137 8 0.749 0.602 -0.179 -10.82 -11.01 -10.64 85.1 81.9 5.54 6.426 149.3 128.4 582.4 0.944 1.002 -10.67 -10.98 6.475 7.265 13.49
"2014-05-17 09:00:00" 180 2014.376369863 2014 137 9 1.477 1.197 -0.266 -10.97 -11.12 -10.66 84.6 81.2 4.907 5.849 137.6 118 582.9 0.944 1.003 -10.63 -11.16 5.991 6.723 13.83
"2014-05-17 10:00:00" 181 2014.3764840183 2014 137 10 2.692 2.209 -0.118 -10.19 -10.21 -9.7 83.5 78.28 4.918 5.791 141.7 121.4 583.2 0.941 1.002 -9.6 -10.83 5.971 6.697 15.64
"2014-05-17 11:00:00" 182 2014.3765981735 2014 137 11 3.006 2.452 -0.734 -8.83 -8.81 -8.42 83.6 77.41 4.904 5.506 163.7 145.1 583.5 0.939 0.999 -8.43 -9.73 6.089 6.71 16.56
"2014-05-17 12:00:00" 183 2014.3767123288 2014 137 12 4.418 3.599 -2.054 -8.15 -8.07 -7.745 83 76.61 4.947 5.4 185.1 168.4 583.7 0.938 0.998 -7.694 -8.55 6.226 6.461 16.85
"2014-05-17 13:00:00" 184 2014.376826484 2014 137 13 5.385 4.372 -3.475 -7.982 -7.854 -7.581 82.2 75.61 4.638 4.948 187.6 169.5 584 0.938 0.999 -7.544 -8.32 5.54 5.808 16.42
"2014-05-17 14:00:00" 185 2014.3769406393 2014 137 14 5.572 4.506 -4.593 -7.837 -7.651 -7.507 82.7 76.83 4.446 4.746 174.2 156.9 584.4 0.938 0.989 -7.08 -8.18 5.54 5.873 16.73
"2014-05-17 15:00:00" 186 2014.3770547945 2014 137 15 6.439 5.18 -9.77 -7.267 -7.004 -6.524 82.3 75.11 4.707 5.24 190.8 173.6 584.8 0.937 0.981 -6.721 -7.655 6.069 6.651 17.12
"2014-05-17 16:00:00" 187 2014.3771689498 2014 137 16 7.219 5.769 -16.57 -6.804 -6.218 -5.534 80.1 70.87 3.095 3.451 196.2 180.5 585.3 0.937 0.991 -5.404 -7.25 4.632 4.959 16.53
"2014-05-17 17:00:00" 188 2014.377283105 2014 137 17 6.789 5.36 -13.08 -6.422 -5.214 -4.307 77.29 66.16 1.584 2.047 219.4 204 585.7 0.939 0.992 -5.433 -7.14 2.319 2.933 15.69
"2014-05-17 18:00:00" 189 2014.3773972603 2014 137 18 5.321 4.223 -5.186 -6.315 -5.086 -3.926 77.87 66.08 1.128 1.45 229.7 213.9 586 0.941 0.994 -5.413 -6.854 2.117 2.483 14.91
"2014-05-17 19:00:00" 190 2014.3775114155 2014 137 19 4.465 3.493 -4.156 -6.442 -5.404 -5.143 79.26 70.53 1.201 1.647 252.9 232.2 586.4 0.938 0.992 -5.888 -6.852 2.117 2.359 14.49
"2014-05-17 20:00:00" 191 2014.3776255708 2014 137 20 3.817 2.948 -2.905 -6.407 -5.503 -5.484 79.43 72.22 1.035 1.382 273.8 252.4 586.8 0.928 0.983 -4.512 -7.328 1.947 2.306 14.55
"2014-05-17 21:00:00" 192 2014.377739726 2014 137 21 2.692 2.112 -1.74 -7.075 -6.043 -5.996 78.66 73.63 1.037 1.167 295.5 292.8 587.1 0.927 0.985 -5.905 -7.457 1.699 1.823 14.29
"2014-05-17 22:00:00" 193 2014.3778538813 2014 137 22 1.95 1.556 -0.716 -6.843 -6.196 -5.87 81.1 73.02 0.657 0.734 206.2 184.9 587.5 0.933 0.98 -5.128 -7.452 1.483 1.64 14.14
"2014-05-17 23:00:00" 194 2014.3779680365 2014 137 23 1.132 0.916 -0.209 -8.09 -7.822 -7.397 82.7 78.21 1.203 1.692 129.5 103.5 587.8 0.947 0.983 -7.435 -8.54 2.051 2.94 13.98
"2014-05-18 00:00:00" 195 2014.3780821918 2014 138 0 0.752 0.621 -0.288 -8.74 -8.83 -8.33 84.9 81.3 2.318 3.423 142.2 122.8 588 0.935 0.985 -8.47 -9.09 3.613 4.554 13.84
"2014-05-18 01:00:00" 196 2014.378196347 2014 138 1 0.273 0.224 -0.266 -8.7 -8.88 -8.57 86 82.3 3.076 3.983 152.1 132.1 588 0.92 0.985 -8.23 -9.01 5.194 6.213 13.68
"2014-05-18 02:00:00" 197 2014.3783105023 2014 138 2 0.057 0.048 -0.123 -7.961 -8.2 -7.952 88 84.5 5.207 6.18 179.6 164.4 588 0.922 0.978 -7.74 -8.25 6.912 7.938 13.57
"2014-05-18 03:00:00" 198 2014.3784246575 2014 138 3 0.027 0.023 -0.163 -7.981 -8.2 -7.955 87.7 84.2 4.249 4.972 173.1 154.3 588.1 0.925 0.982 -7.818 -8.14 5.187 5.971 13.48
"2014-05-18 04:00:00" 199 2014.3785388128 2014 138 4 0.024 0.02 -0.419 -8.16 -8.34 -8.04 87.3 83.9 4.028 4.778 163.6 143.7 587.9 0.928 0.979 -7.853 -8.56 5.07 5.56 13.36
"2014-05-18 05:00:00" 200 2014.378652968 2014 138 5 0.035 0.029 -0.317 -8.14 -8.39 -8.04 87.5 83.9 3.705 4.442 156.7 137.3 587.7 0.926 0.975 -7.692 -8.55 4.599 5.037 13.31
"2014-05-18 06:00:00" 201 2014.3787671233 2014 138 6 0.07 0.058 -0.127 -7.655 -7.863 -7.568 87.7 84.3 3.487 4.085 162.5 143.1 587.7 0.93 0.975 -7.47 -7.782 4.417 5.089 13.26
"2014-05-18 07:00:00" 202 2014.3788812785 2014 138 7 0.362 0.291 -0.024 -7.494 -7.702 -7.413 87.6 84.3 3.253 3.786 158 139.3 587.5 0.929 0.98 -7.321 -7.623 4.051 4.684 13.33
"2014-05-18 08:00:00" 203 2014.3789954338 2014 138 8 0.96 0.768 -0.088 -7.468 -7.627 -7.353 87.2 83.9 4.483 5.189 152.8 134.5 587.2 0.925 0.975 -7.243 -7.919 5.873 6.684 13.47
"2014-05-18 09:00:00" 204 2014.379109589 2014 138 9 1.564 1.269 -0.832 -8.34 -8.46 -8.05 86.1 81.4 5.232 6.242 143.6 122.3 586.6 0.934 0.972 -7.907 -8.77 6.252 7.343 13.79
"2014-05-18 10:00:00" 205 2014.3792237443 2014 138 10 3.565 3.018 -2.637 -9.41 -9.32 -8.72 81.2 72.73 5.194 6.36 127.7 107.7 586 0.945 0.972 -8.53 -9.94 6.259 7.605 14.28
"2014-05-18 11:00:00" 206 2014.3793378995 2014 138 11 4.096 3.481 -3.907 -9.44 -9.4 -8.92 72.23 65.79 6.648 8.05 130.1 110.2 585.8 0.947 0.99 -9.14 -9.85 8.11 8.93 15.97
"2014-05-18 12:00:00" 207 2014.3794520548 2014 138 12 4.988 4.246 -4.332 -8.75 -8.54 -8.2 69.92 64.56 5.799 7.094 125.1 104.6 585.4 0.947 1.006 -8.23 -9.21 6.971 8.18 16.76
"2014-05-18 13:00:00" 208 2014.37956621 2014 138 13 6.205 5.22 -7.238 -7.611 -7.28 -7.008 69.76 64.68 5.885 7.145 128.3 107.9 584.9 0.945 1.004 -6.988 -8.27 7.18 8.66 16.97
"2014-05-18 14:00:00" 209 2014.3796803653 2014 138 14 6.575 5.418 -8.92 -6.48 -6.14 -5.909 70.5 65.56 6.007 7.394 135.5 116.1 584.5 0.943 0.997 -6.093 -7.005 7.232 8.53 16.43
"2014-05-18 15:00:00" 210 2014.3797945205 2014 138 15 7.064 5.73 -9.69 -5.459 -5.01 -4.868 70.11 65.76 5.201 6.344 133.1 111.9 583.9 0.942 0.999 -4.907 -6.105 6.285 7.239 16.45
"2014-05-18 16:00:00" 211 2014.3799086758 2014 138 16 6.98 5.567 -8.31 -4.547 -4.016 -3.95 70.05 66.26 4.98 6.115 135.6 114.9 583.6 0.94 0.998 -4.021 -5.026 5.873 6.997 16.25
"2014-05-18 17:00:00" 212 2014.3800228311 2014 138 17 5.738 4.499 -2.899 -3.98 -3.464 -3.377 70.83 67.25 4.485 5.619 138.7 119.5 583.4 0.939 0.997 -3.535 -4.477 5.71 6.651 14.84
"2014-05-18 18:00:00" 213 2014.3801369863 2014 138 18 4.881 3.861 -0.883 -3.384 -2.956 -2.739 73 69.22 4.14 5.253 128.9 108.7 583.1 0.938 0.996 -3.135 -3.686 5.135 6.194 14.53
"2014-05-18 19:00:00" 214 2014.3802511416 2014 138 19 4.337 3.463 -0.924 -2.951 -2.602 -2.387 73.65 69.76 4.476 5.732 134 113.2 582.6 0.937 0.996 -2.706 -3.294 5.769 7.161 14.37
"2014-05-18 20:00:00" 215 2014.3803652968 2014 138 20 3.729 2.96 -0.368 -2.529 -2.296 -2.057 74.45 70.67 4.832 6.152 142.2 123.2 582.2 0.937 0.995 -2.306 -2.85 5.756 7.017 14.34
"2014-05-18 21:00:00" 216 2014.3804794521 2014 138 21 2.508 2.006 -0.476 -2.25 -2.154 -1.878 77.99 74.72 4.985 6.281 148 127.1 581.8 0.937 0.994 -2.138 -2.372 6.481 7.814 14.22
"2014-05-18 22:00:00" 217 2014.3805936073 2014 138 22 1.42 1.146 -0.254 -2.391 -2.387 -2.171 83 80.4 5.028 6.143 160.5 141 581.6 0.937 0.994 -2.081 -2.774 7.317 8.69 14.01
"2014-05-18 23:00:00" 218 2014.3807077626 2014 138 23 1.2 0.965 0.003 -2.9 -2.901 -2.761 89.4 87.5 3.409 4.189 146.2 127.6 581 0.938 0.993 -2.768 -2.971 5.488 6.181 13.98
"2014-05-19 00:00:00" 219 2014.3808219178 2014 139 0 0.435 0.354 -0.113 -2.861 -2.927 -2.629 89.3 86.4 4.055 5.138 115.5 95 580 0.934 0.979 -2.768 -2.922 5.514 7.056 13.78
"2014-05-19 01:00:00" 220 2014.3809360731 2014 139 1 0.217 0.178 -0.048 -2.415 -2.495 -2.19 89.6 86.6 4.634 5.721 144.2 125.7 579.4 0.932 0.962 -1.878 -2.953 8.04 8.59 13.65
"2014-05-19 02:00:00" 221 2014.3810502283 2014 139 2 0.136 0.111 -0.055 -3.987 -4.056 -3.97 89.8 87.8 4.886 6.721 225.1 207.5 580.1 0.936 0.973 -2.976 -5.239 6.455 8.51 13.54
"2014-05-19 03:00:00" 222 2014.3811643836 2014 139 3 0.03 0.026 -0.074 -5.362 -5.576 -5.422 89.4 86.7 5.501 6.508 185.6 167.1 580.8 0.915 0.97 -4.793 -5.631 7.252 8.21 13.45
"2014-05-19 04:00:00" 223 2014.3812785388 2014 139 4 0.029 0.025 -0.147 -4.585 -4.781 -4.594 90 87.5 5.811 6.671 195.9 179.8 581.3 0.923 0.957 -4.5 -4.804 7.167 7.958 13.38
"2014-05-19 05:00:00" 224 2014.3813926941 2014 139 5 0.047 0.039 -0.238 -4.538 -4.723 -4.525 89.9 87.6 4.591 5.375 190.9 173.6 581.6 0.938 0.954 -4.491 -4.586 5.416 6.148 13.33
"2014-05-19 06:00:00" 225 2014.3815068493 2014 139 6 0.12 0.097 -0.13 -4.414 -4.624 -4.433 90 87.6 4.25 5.024 184.5 167 582.2 0.943 0.96 -4.193 -4.531 5.005 5.808 13.29
"2014-05-19 07:00:00" 226 2014.3816210046 2014 139 7 0.318 0.265 0.053 -3.89 -4.071 -4.009 90.3 87.9 4.649 5.337 180.8 162.4 582.7 0.929 0.954 -3.642 -4.216 5.573 6.305 13.31
"2014-05-19 08:00:00" 227 2014.3817351598 2014 139 8 0.652 0.552 0.156 -3.814 -3.956 -3.922 90.2 87.8 4.738 5.382 201.6 184.6 583.4 0.926 0.952 -3.571 -4.067 5.71 6.246 13.41
"2014-05-19 09:00:00" 228 2014.3818493151 2014 139 9 1.182 0.998 0.252 -3.967 -4.111 -4.046 90.1 87.4 4.482 5.029 205.1 187.5 584 0.927 0.953 -3.849 -4.049 5.423 5.906 13.61
"2014-05-19 10:00:00" 229 2014.3819634703 2014 139 10 1.824 1.533 0.301 -4.242 -4.34 -4.277 89.7 86.9 5.064 5.807 205.3 189.2 584.6 0.923 0.954 -3.884 -4.464 6.501 7.278 13.9
"2014-05-19 11:00:00" 230 2014.3820776256 2014 139 11 2.592 2.18 0.134 -4.314 -4.394 -4.348 89.5 86.4 6.105 6.472 195.8 179.2 585.2 0.919 0.952 -4.163 -4.487 8.52 8.59 14.23
"2014-05-19 12:00:00" 231 2014.3821917808 2014 139 12 3.567 2.99 0.139 -4.554 -4.633 -4.545 89.2 85.6 6.606 7.358 204.3 188.5 585.9 0.924 0.94 -4.325 -4.738 8.32 8.69 15.39
"2014-05-19 13:00:00" 232 2014.3823059361 2014 139 13 4.576 3.799 0.058 -4.455 -4.481 -4.496 89 84.5 6.317 6.751 200 181.7 586.6 0.927 0.956 -4.111 -4.761 7.762 8.58 15.18
"2014-05-19 14:00:00" 233 2014.3824200913 2014 139 14 5.084 4.228 -0.483 -4.718 -4.726 -4.735 88.7 83.5 6.231 6.604 200.9 183.2 587.2 0.903 0.956 -4.325 -5.086 7.82 8.23 15.5
"2014-05-19 15:00:00" 234 2014.3825342466 2014 139 15 5.469 4.517 -0.487 -5.097 -5.079 -4.998 88.4 82.8 6.234 7.158 208.5 191 587.7 0.913 0.95 -4.835 -5.394 8.72 8.74 15.85
