"TOA5","0","CR1000","59715","CR1000.Std.26","CPU:GOES Swiss Camp 10 m tower and Radar final.CR1","27940","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_air_Avg","t_air_Avg(1)","t_air_Avg(2)","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","tc_air_Max","tc_air_Min","U_Max(1)","U_Max(2)","Battery","val(1)","val(2)","val(3)","val(4)"
"2015-05-21 00:00:00",116,0,2015,141,0,0.768,0.619,-0.179,-10.72,-40,-10.73,0,83,2.101,3.901,272.7,239.3,572.5,1.233,1.239,-10.64,-10.81,3.489,4.802,14.28,0,0,0,19
"2015-05-21 01:00:00",117,0,2015,141,1,0.341,0.272,-0.067,-10.76,-40,-10.77,0,83,2.207,4.255,270.1,237.2,573.2,1.233,1.188,-10.66,-10.9,3.469,5.697,14.14,0,0,0,19
"2015-05-21 02:00:00",118,0,2015,141,2,0.131,0.104,-0.143,-10.95,-40,-10.83,0,82.9,2.316,3.028,280.1,250.3,573.5,1.238,1.245,-10.88,-11.28,3.646,4.704,14.01,0,0,0,19
"2015-05-21 03:00:00",119,0,2015,141,3,0.044,0.035,-0.131,-11.79,-40,-11.72,0,82.3,2.966,3.828,249.1,215.4,574,1.237,1.238,-11.33,-11.87,4.083,4.907,13.91,0,0,0,19
"2015-05-21 04:00:00",120,0,2015,141,4,0.033,0.022,-0.077,-11.78,-40,-11.66,0,82.4,3.024,3.519,241.2,211.3,574.4,1.234,1.229,-11.72,-11.83,4.162,4.828,13.83,0,0,0,19
"2015-05-21 05:00:00",121,0,2015,141,5,0.053,0.036,-0.11,-11.72,-40,-11.58,0,82.4,2.754,3.276,239.6,208.8,574.7,1.23,1.228,-11.69,-11.78,3.953,4.462,13.76,0,0,0,19
"2015-05-21 06:00:00",122,0,2015,141,6,0.143,0.093,-0.092,-11.88,-40,-11.72,0,82.2,2.281,2.718,234.2,205.3,575.1,1.175,1.226,-11.77,-11.95,3.809,4.181,13.7,0,0,0,19
"2015-05-21 07:00:00",123,0,2015,141,7,0.448,0.286,-0.015,-12.12,-40,-12.02,0,81.8,1.739,2.375,223.1,193.7,575.5,1.204,1.212,-11.89,-12.3,2.77,3.378,13.67,0,0,0,19
"2015-05-21 08:00:00",124,0,2015,141,8,0.789,0.464,-0.045,-11.68,-40,-11.58,0,81.7,1.401,1.423,206.3,175.4,576,1.209,1.21,-11.14,-12.16,2.032,2.176,13.68,0,0,0,19
"2015-05-21 09:00:00",125,0,2015,141,9,1.441,0.88,-0.034,-10.14,-40,-10.32,0,81.8,0.72,0.643,194.7,161.7,576.3,1.217,1.233,-8.82,-11.14,1.398,1.287,13.75,0,0,0,19
"2015-05-21 10:00:00",126,0,2015,141,10,2.069,1.337,-0.296,-8.55,-40,-9.19,0,81.8,0.693,0.668,223.3,190,576.3,1.22,1.228,-8.11,-8.92,1.215,1.013,13.92,0,0,0,19
"2015-05-21 11:00:00",127,0,2015,141,11,3.073,2.135,-0.664,-7.257,-40,-7.044,0,81.9,0.399,0.233,190.4,147.4,576.5,1.223,1.226,-5.891,-8.49,0.954,0.745,14.82,0,0,0,19
"2015-05-21 12:00:00",128,0,2015,141,12,4.155,2.864,-0.544,-6.51,-40,-6.723,0,80.4,0.851,0.735,229.3,192,576.8,1.231,1.218,-5.807,-7.101,1.418,1.117,15.48,0,0,0,19
"2015-05-21 13:00:00",129,0,2015,141,13,5.248,3.481,-1.458,-8.01,-40,-7.091,0,79.55,1.329,1.538,268.5,234.8,577.1,1.218,1.215,-6.008,-8.81,2.398,3.064,15.1,0,0,0,19
"2015-05-21 14:00:00",130,0,2015,141,14,5.718,3.831,-2.18,-7.494,-40,-6.966,0,77.96,1.73,2.241,244.3,213.3,577.3,1.216,1.22,-6.905,-8.3,2.953,3.149,15.08,0,0,0,19
"2015-05-21 15:00:00",131,0,2015,141,15,6.221,4.209,-2.262,-6.888,-40,-6.704,0,76.17,1.863,2.277,219.9,189.1,577.5,1.217,1.216,-5.659,-7.919,3.273,3.535,15.1,0,0,0,19
"2015-05-21 16:00:00",132,0,2015,141,16,6.654,5.06,-2.535,-2.777,-40,-4.188,0,75.02,0.987,1.061,180,146.9,577.4,1.225,1.224,-0.22,-5.639,2.11,2.091,15.27,0,0,0,19
"2015-05-21 17:00:00",133,0,2015,141,17,7.357,5.88,-3.336,-0.635,-40,-4.544,0,69.89,0.708,0.814,140.3,112.5,577.1,1.225,1.229,-0.003,-1.482,1.692,1.751,15.31,0,0,0,19
"2015-05-21 18:00:00",134,0,2015,141,18,6.233,4.928,-2.644,-1.708,-40,-8.29,0,71.97,1.976,2.259,157,121.7,577.1,1.243,1.244,-0.075,-4.658,2.992,3.397,15.4,0,0,0,19
"2015-05-21 19:00:00",135,0,2015,141,19,5.619,4.424,-1.505,-5.722,-40,-9.87,0,72.13,1.924,2.646,146.3,113.5,576.8,1.256,1.231,-4.541,-6.351,3.071,3.593,15.13,0,0,0,19
"2015-05-21 20:00:00",136,0,2015,141,20,4.759,3.725,-1.717,-8.4,-40,-10.4,0,71.66,1.459,2.604,121.5,91.5,576.4,1.239,1.243,-4.584,-9.82,1.953,3.084,14.96,0,0,0,19
"2015-05-21 21:00:00",137,0,2015,141,21,3.785,2.938,-2.36,-10.57,-40,-10.89,0,70.01,3.048,4.359,125.5,94.8,575.8,1.225,1.265,-9.36,-11.41,7.383,8.25,14.75,0,0,0,19
"2015-05-21 22:00:00",138,0,2015,141,22,2.794,2.143,-2.841,-11.59,-40,-10.83,0,65.59,2.738,3.86,112.3,81.9,575.1,1.228,1.271,-10.9,-12.54,4.554,6.272,14.49,0,0,0,19
"2015-05-21 23:00:00",139,0,2015,141,23,1.913,1.408,-4.083,-12.29,-40,-11.1,0,65.95,3.935,5.917,114.3,82,574.2,1.227,1.266,-11.17,-12.87,6.481,8.4,14.27,0,0,0,19
"2015-05-22 00:00:00",140,0,2015,142,0,1.166,0.802,-6.12,-9.78,-40,-8.43,0,63.96,7.944,7.252,122.2,88,573.2,1.232,1.225,-9.41,-11.13,9.9,8.47,14.21,0,0,0,19
"2015-05-22 01:00:00",141,0,2015,142,1,0.507,0.377,-6.72,-9.92,-40,-8.72,0,64.98,9.62,8.14,126.9,93.8,572.4,1.237,1.233,-9.65,-10.19,11.53,10.57,14.08,0,0,0,19
"2015-05-22 02:00:00",142,0,2015,142,2,0.164,0.133,-5.482,-10.65,-40,-9.59,0,65.96,10.2,8.93,130.1,98.3,571.8,1.241,1.239,-10.18,-10.96,12.49,13.47,13.96,0,0,0,19
"2015-05-22 03:00:00",143,0,2015,142,3,0.068,0.062,-5.053,-11.25,-40,-10.21,0,66.81,10.5,9.47,129.1,96.9,571.1,1.246,1.25,-10.86,-11.69,12.5,13.37,13.87,0,0,0,19
"2015-05-22 04:00:00",144,0,2015,142,4,0.068,0.061,-5.07,-12,-40,-11.03,0,67.56,10.36,8.98,121.1,88.3,570.5,1.264,1.239,-11.58,-12.3,12.76,13.86,13.79,0,0,0,19
"2015-05-22 05:00:00",145,0,2015,142,5,0.159,0.161,-5.676,-12.09,-40,-11.17,0,67.73,10.74,9.6,117.6,90,569.7,1.23,1.241,-11.91,-12.3,13.07,13.64,13.74,0,0,0,19
"2015-05-22 06:00:00",146,0,2015,142,6,0.447,0.405,-6.645,-12.26,-40,-11.29,0,66.76,10.87,9.69,117.8,89.5,568.8,1.265,1.247,-12.03,-12.46,12.9,13.98,13.74,0,0,0,19
"2015-05-22 07:00:00",147,0,2015,142,7,1.073,0.866,-6.405,-12.08,-40,-11.3,0,68.33,11.39,11.42,127.8,98.5,567.9,1.254,1.251,-11.68,-12.35,13.39,15.39,13.85,0,0,0,19
"2015-05-22 08:00:00",148,0,2015,142,8,1.872,1.523,-5.197,-11.27,-40,-10.64,0,69.19,10.85,10.54,136.4,103.1,567.2,1.254,1.247,-10.57,-11.89,12.82,14.55,14.05,0,0,0,19
"2015-05-22 09:00:00",149,0,2015,142,9,2.805,2.301,-3.965,-9.95,-40,-9.48,0,70.18,10.6,10.43,139.3,106.5,566.6,1.262,1.236,-9.25,-10.61,12.5,14.24,14.34,0,0,0,19
"2015-05-22 10:00:00",150,0,2015,142,10,3.3,2.713,-4.028,-8.71,-40,-8.47,0,71.46,9.77,8.98,143,111.3,566.3,1.261,1.24,-7.907,-9.33,11.66,12.07,14.61,0,0,0,19
"2015-05-22 11:00:00",151,0,2015,142,11,4.693,3.836,-4.819,-7.205,-40,-7.2,0,73.19,10.24,10.47,149.8,115.9,565.9,1.261,1.243,-6.47,-7.872,12.04,13.66,14.78,0,0,0,19
"2015-05-22 12:00:00",152,0,2015,142,12,5.796,4.694,-7.025,-5.796,-40,-5.99,0,74.8,9.47,8.74,149,114.9,565.7,1.257,1.254,-5.025,-6.452,11.21,11.83,15.15,0,0,0,19
"2015-05-22 13:00:00",153,0,2015,142,13,6.762,5.448,-9.44,-4.393,-40,-4.698,0,75.96,9.44,8.57,149.9,118,565.6,1.253,1.245,-3.546,-5.01,11.13,11.86,15.44,0,0,0,19
"2015-05-22 14:00:00",154,0,2015,142,14,6.16,4.94,-6.692,-3.116,-40,-3.378,0,77.78,8.72,7.748,152,119.4,565.3,1.25,1.255,-2.449,-3.781,10.27,10.15,14.97,0,0,0,19
"2015-05-22 15:00:00",155,0,2015,142,15,5.601,4.453,0.456,-2.153,-40,-2.583,0,79.05,8.63,7.627,150.8,120.1,565.1,1.249,1.263,-1.852,-2.621,10.49,9.38,14.95,0,0,0,19
"2015-05-22 16:00:00",156,0,2015,142,16,5.986,4.766,0.366,-1.397,-40,-1.962,0,79.28,7.579,8.18,157.9,125.9,565.1,1.248,1.256,-1.169,-1.864,9.39,8.81,15.01,0,0,0,19
"2015-05-22 17:00:00",157,0,2015,142,17,6.058,4.818,0.649,-1.017,-40,-1.621,0,79.02,7.356,8.29,169.8,137.7,565.2,1.241,1.249,-0.774,-1.183,9.22,9,14.95,0,0,0,19
"2015-05-22 18:00:00",158,0,2015,142,18,5.515,4.385,0.575,-0.944,-40,-1.646,0,80.6,6.936,7.955,173.8,140.6,565.5,1.234,1.251,-0.643,-1.254,8.28,9,15.05,0,0,0,19
"2015-05-22 19:00:00",159,0,2015,142,19,4.94,3.892,0.448,-1.043,-40,-1.742,0,80.9,7.238,8.15,177.2,145.3,565.8,1.234,1.258,-0.648,-1.354,9.1,8.95,15.09,0,0,0,19
"2015-05-22 20:00:00",160,0,2015,142,20,4.817,3.73,0.025,-1.501,-40,-2.116,0,78.13,6.865,7.966,177.1,145.4,566.2,1.236,1.256,-0.74,-2.065,8.51,8.96,14.96,0,0,0,19
"2015-05-22 21:00:00",161,0,2015,142,21,3.312,2.569,-1.048,-2.391,-40,-2.833,0,80.8,5.286,6.217,179.4,147.5,566.6,1.238,1.247,-1.309,-3.845,6.997,8.03,14.66,0,0,0,19
"2015-05-22 22:00:00",162,0,2015,142,22,2.503,1.919,-1.52,-3.483,-40,-3.936,0,78.25,4.051,5.143,173.5,140.8,566.9,1.242,1.247,-3.17,-3.804,5.279,5.965,14.55,0,0,0,19
"2015-05-22 23:00:00",163,0,2015,142,23,1.758,1.336,-1.736,-4.404,-40,-4.458,0,78.82,3.09,4.274,179.5,149.1,567.3,1.244,1.249,-3.793,-5.634,4.377,5.436,14.4,0,0,0,19
"2015-05-23 00:00:00",164,0,2015,143,0,1.076,0.835,-1.586,-6.1,-40,-5.306,0,81.5,1.333,2.308,217.5,190.2,567.6,1.247,1.251,-5.132,-6.838,2.666,3.855,14.32,0,0,0,19
"2015-05-23 01:00:00",165,0,2015,143,1,0.742,0.579,-2.104,-7.81,-40,-7.063,0,77.88,0.921,1.354,288.1,260,568.1,1.251,1.254,-5.775,-8.95,1.953,2.332,14.2,0,0,0,19
"2015-05-23 02:00:00",166,0,2015,143,2,0.146,0.118,-0.952,-9.29,-40,-8.82,0,80.3,1.3,1.995,187.6,164,568.6,1.254,1.258,-8.97,-9.59,2.319,3.123,14.05,0,0,0,19
"2015-05-23 03:00:00",167,0,2015,143,3,0.061,0.05,-0.339,-9.4,-40,-9.23,0,84,1.296,1.886,178.8,148.9,568.9,1.254,1.259,-9.31,-9.6,1.679,2.352,13.94,0,0,0,19
"2015-05-23 04:00:00",168,0,2015,143,4,0.044,0.037,-0.449,-9.44,-40,-9.26,0,85,0.926,1.547,240,204,569.3,1.255,1.259,-9.31,-9.55,1.365,2.11,13.86,0,0,0,19
"2015-05-23 05:00:00",169,0,2015,143,5,0.107,0.086,-0.213,-9.49,-40,-9.38,0,85.2,0.826,1.426,259.5,224,569.6,1.255,1.259,-9.42,-9.62,1.575,2.378,13.79,0,0,0,19
"2015-05-23 06:00:00",170,0,2015,143,6,0.289,0.232,0.062,-9.82,-40,-9.75,0,85.5,1.584,2.446,272.3,240.8,570.3,1.258,1.26,-9.6,-9.95,2.829,3.319,13.79,0,0,0,19
"2015-05-23 07:00:00",171,0,2015,143,7,0.551,0.443,0.093,-10.01,-40,-9.82,0,83.8,1.069,1.368,234.1,199.3,571,1.258,1.261,-9.83,-10.16,2.398,2.868,13.85,0,0,0,19
"2015-05-23 08:00:00",172,0,2015,143,8,0.488,0.397,-0.025,-10.05,-40,-9.89,0,83.7,1.498,1.736,216,185.6,571.6,1.259,1.261,-9.76,-10.24,3.201,3.535,13.92,0,0,0,19
"2015-05-23 09:00:00",173,0,2015,143,9,1.465,1.179,-0.122,-9.85,-40,-9.49,0,83,1.609,1.871,212.5,182.9,572.3,1.258,1.261,-9.61,-10.14,3.188,3.463,14.28,0,0,0,19
"2015-05-23 10:00:00",174,0,2015,143,10,2.231,1.785,-0.297,-9.27,-40,-9.58,0,82.5,2.685,2.908,179.2,149.1,572.9,1.259,1.261,-8.7,-9.93,4.181,4.724,14.66,0,0,0,19
"2015-05-23 11:00:00",175,0,2015,143,11,3.062,2.445,-0.689,-9.29,-40,-9.1,0,81.6,2.205,2.498,191.4,157.9,573.5,1.258,1.261,-8.04,-9.87,3.757,3.979,14.89,0,0,0,19
"2015-05-23 12:00:00",176,0,2015,143,12,3.858,3.085,-1.203,-8.73,-40,-8.79,0,80.6,2.596,2.846,180.5,148.1,574.2,1.257,1.261,-7.505,-9.71,4.188,4.56,14.98,0,0,0,19
"2015-05-23 13:00:00",177,0,2015,143,13,4.843,3.867,-1.518,-7.945,-40,-8.1,0,78.32,2.193,2.402,170.7,137,574.6,1.258,1.262,-5.524,-9.18,4.051,4.462,15.01,0,0,0,19
"2015-05-23 14:00:00",178,0,2015,143,14,5.551,4.431,-1.787,-7.669,-40,-7.725,0,75,2.738,3.056,150,118.8,575.1,1.257,1.261,-5.869,-9.11,4.273,4.737,15.05,0,0,0,19
"2015-05-23 15:00:00",179,0,2015,143,15,6.269,4.985,-1.756,-7.016,-40,-7.341,0,72.44,2.757,3.101,147,117.1,575.4,1.257,1.26,-4.239,-9.18,4.711,5.207,15.09,0,0,0,19
"2015-05-23 16:00:00",180,0,2015,143,16,6.405,5.085,-0.848,-6.098,-40,-6.807,0,70.73,2.581,2.858,158.2,127.3,575.7,1.256,1.259,-4.245,-8.06,3.874,4.364,15.04,0,0,0,19
"2015-05-23 17:00:00",181,0,2015,143,17,6.023,4.781,-0.315,-6.499,-40,-6.602,0,70.46,2.297,2.543,180.4,146.2,576.1,1.256,1.259,-5.017,-8.16,4.586,4.704,14.92,0,0,0,19
"2015-05-23 18:00:00",182,0,2015,143,18,5.478,4.351,-0.235,-6.377,-40,-7.069,0,72.76,2.35,2.585,181,145.5,576.4,1.256,1.26,-4.916,-7.635,4.338,4.417,14.89,0,0,0,19
"2015-05-23 19:00:00",183,0,2015,143,19,4.385,3.505,-0.728,-7.144,-40,-8.22,0,78.24,2.931,3.268,169.2,137.9,576.9,1.257,1.263,-5.922,-8.83,4.488,5.325,14.79,0,0,0,19
"2015-05-23 20:00:00",184,0,2015,143,20,3.454,2.768,-0.561,-7.584,-40,-8.63,0,80.2,2.875,3.208,167.9,137,577.3,1.258,1.263,-6.795,-8.39,4.573,5.037,14.7,0,0,0,19
"2015-05-23 21:00:00",185,0,2015,143,21,2.619,2.1,-0.242,-8.3,-40,-9.1,0,82,3.208,3.639,160.2,127.8,577.5,1.26,1.264,-7.259,-9.45,5.403,6.043,14.62,0,0,0,19
"2015-05-23 22:00:00",186,0,2015,143,22,1.83,1.47,-0.048,-8.88,-40,-9.3,0,83.8,4.146,4.733,153.6,121.3,577.6,1.261,1.264,-8.57,-9.6,6.154,6.657,14.52,0,0,0,19
"2015-05-23 23:00:00",187,0,2015,143,23,1.249,1.003,0.143,-9.03,-40,-9.39,0,83,5.076,5.786,161.3,129.1,577.6,1.261,1.265,-8.59,-9.42,7.259,7.984,14.41,0,0,0,19
"2015-05-24 00:00:00",188,0,2015,144,0,0.673,0.544,0.032,-9.24,-40,-9.39,0,84,5.518,6.289,168.8,137,577.6,1.259,1.266,-9.16,-9.37,7.017,8.19,14.24,0,0,0,19
"2015-05-24 01:00:00",189,0,2015,144,1,0.32,0.26,-0.057,-9.34,-40,-9.43,0,83.9,5.793,6.745,156.8,125.2,577.5,1.261,1.266,-9.16,-9.6,7.291,8.45,14.13,0,0,0,19
"2015-05-24 02:00:00",190,0,2015,144,2,0.153,0.124,-0.222,-9.53,-40,-9.52,0,83.8,5.792,6.71,162.7,130.5,577.2,1.262,1.263,-9.46,-9.63,7.951,8.54,14.01,0,0,0,19
"2015-05-24 03:00:00",191,0,2015,144,3,0.072,0.06,-0.277,-9.32,-40,-9.23,0,83.7,4.82,5.687,160,127.9,577,1.261,1.263,-9.18,-9.47,7.147,7.997,13.92,0,0,0,19
"2015-05-24 04:00:00",192,0,2015,144,4,0.076,0.063,-0.432,-8.9,-40,-8.75,0,82.1,6.027,7.136,159,126.4,576.6,1.261,1.261,-8.68,-9.21,8.07,8.93,13.84,0,0,0,19
"2015-05-24 05:00:00",193,0,2015,144,5,0.136,0.115,-1.97,-9.24,-40,-8.91,0,79.96,4.572,5.832,152.3,120.4,576.2,1.262,1.262,-8.78,-10.42,7.461,8.45,13.78,0,0,0,19
"2015-05-24 06:00:00",194,0,2015,144,6,0.403,0.319,-4.738,-12.41,-40,-10.54,0,77.41,3.438,5.698,133.6,101.5,575.8,1.271,1.272,-10.45,-13.74,3.913,6.298,13.79,0,0,0,19
"2015-05-24 07:00:00",195,0,2015,144,7,1.109,0.859,-4.954,-13.62,-40,-12.19,0,70.5,5.606,7.359,117.9,89,575.5,1.274,1.275,-12.67,-14.46,7.716,8.64,13.9,0,0,0,19
"2015-05-24 08:00:00",196,0,2015,144,8,1.876,1.517,-4.597,-13.04,-40,-12.21,0,68.98,8.34,7.138,113,85.2,575,1.272,1.271,-12.6,-13.51,10.22,8.16,14.11,0,0,0,19
"2015-05-24 09:00:00",197,0,2015,144,9,2.773,2.264,-3.617,-14.25,-40,-13.61,0,68.61,9.49,7.837,107.2,81.2,574.3,1.275,1.274,-13.45,-14.99,11.52,8.74,14.39,0,0,0,19
"2015-05-24 10:00:00",198,0,2015,144,10,3.788,3.072,-2.769,-14.85,-40,-14.29,0,66.81,9.79,8.03,109.9,80.3,573.5,1.277,1.282,-14.21,-15.14,10.94,8.84,14.64,0,0,0,19
"2015-05-24 11:00:00",199,0,2015,144,11,4.793,3.871,-2.793,-13.74,-40,-13.1,0,64.37,9.29,7.607,109.4,82.9,572.8,1.274,1.28,-13.17,-14.33,10.94,9.16,14.78,0,0,0,19
"2015-05-24 12:00:00",200,0,2015,144,12,5.693,4.583,-3.498,-12.09,-40,-11.42,0,62.85,9.3,7.62,114,84.8,572,1.27,1.275,-11.11,-13.19,10.79,8.43,15.19,0,0,0,19
"2015-05-24 13:00:00",201,0,2015,144,13,6.439,5.161,-4.603,-10.17,-40,-9.43,0,63.16,8.46,7.092,111.5,84.9,571.2,1.266,1.278,-9.06,-11.16,10.13,8.06,15.63,0,0,0,19
"2015-05-24 14:00:00",202,0,2015,144,14,6.967,5.574,-5.326,-8.51,-40,-7.662,0,62.91,7.882,7.163,116.1,83.7,570.6,1.261,1.276,-7.729,-9.08,9.09,8.28,15.47,0,0,0,19
"2015-05-24 15:00:00",203,0,2015,144,15,7.244,5.769,-4.856,-7.068,-40,-6.226,0,62.61,7.291,7.686,117.6,84.6,569.9,1.258,1.271,-6.428,-7.769,8.67,8.64,15.42,0,0,0,19
"2015-05-24 16:00:00",204,0,2015,144,16,7.26,5.714,-3.295,-6.06,-40,-5.186,0,62.85,6.982,7.846,114.3,81.6,569.2,1.256,1.268,-5.517,-6.454,8.27,8.55,15.36,0,0,0,19
"2015-05-24 17:00:00",205,0,2015,144,17,7.027,5.452,-1.324,-4.982,-40,-4.085,0,63.47,6.814,7.972,113.5,83.1,568.5,1.24,1.265,-4.489,-5.526,7.925,8.54,15.29,0,0,0,19
"2015-05-24 18:00:00",206,0,2015,144,18,6.528,5.012,-0.191,-4.106,-40,-3.202,0,63.04,6.616,7.838,115.4,81.8,567.7,1.238,1.262,-3.691,-4.53,8.19,8.55,15.2,0,0,0,19
"2015-05-24 19:00:00",207,0,2015,144,19,5.762,4.418,0.139,-3.614,-40,-2.75,0,64.45,7.247,7.278,114.3,82,567.2,1.238,1.261,-3.31,-3.802,8.68,8.47,15.07,0,0,0,19
"2015-05-24 20:00:00",208,0,2015,144,20,4.877,3.705,-0.696,-3.488,-40,-2.562,0,64.52,7.004,7.49,118.9,86.8,566.6,1.241,1.263,-3.305,-3.688,8.13,8.41,14.91,0,0,0,19
"2015-05-24 21:00:00",209,0,2015,144,21,3.917,2.946,-1.614,-3.798,-40,-2.883,0,64.97,7.274,7.191,117.2,84.6,566.2,1.243,1.265,-3.435,-4.152,8.61,8.35,14.71,0,0,0,19
"2015-05-24 22:00:00",210,0,2015,144,22,2.936,2.168,-2.515,-4.445,-40,-3.541,0,66.87,7.616,7.004,119,86.3,565.9,1.243,1.267,-3.903,-4.867,8.9,8.28,14.46,0,0,0,19
"2015-05-24 23:00:00",211,0,2015,144,23,2.017,1.432,-3.913,-4.472,-40,-3.575,0,68.07,7.79,7.199,121.4,90,565.6,1.242,1.268,-4.219,-4.787,9.56,8.33,14.3,0,0,0,19
"2015-05-25 00:00:00",212,0,2015,145,0,1.274,0.839,-5.495,-4.459,-40,-3.587,0,67.73,9.6,8.22,128.7,97.9,565.5,1.244,1.268,-4.083,-4.9,11.75,12.07,14.2,0,0,0,19
"2015-05-25 01:00:00",213,0,2015,145,1,0.748,0.533,-5.98,-4.793,-40,-4.003,0,68.33,10.92,11.1,136,103.8,565.5,1.247,1.264,-4.344,-5.175,12.74,15.38,14.12,0,0,0,19
"2015-05-25 02:00:00",214,0,2015,145,2,0.449,0.345,-4.266,-5.265,-40,-4.661,0,69.75,11.41,12.51,140.2,108.2,565.5,1.248,1.261,-4.594,-5.672,13.89,16.48,14.02,0,0,0,19
"2015-05-25 03:00:00",215,0,2015,145,3,0.161,0.139,-3.783,-5.807,-40,-5.285,0,71.66,11.55,13.12,140,108.5,565.7,1.25,1.269,-5.382,-6.237,13.15,16.64,13.91,0,0,0,19
"2015-05-25 04:00:00",216,0,2015,145,4,0.15,0.125,-3.734,-6.322,-40,-5.903,0,75.75,11.34,12.73,146.5,113.6,566.1,1.252,1.273,-5.951,-6.6,12.95,15.18,13.83,0,0,0,19
"2015-05-25 05:00:00",217,0,2015,145,5,0.294,0.238,-1.682,-6.627,-40,-6.398,0,80,10.68,12,161.6,128.2,566.9,1.253,1.273,-6.323,-7.232,13.81,16.03,13.78,0,0,0,19
"2015-05-25 06:00:00",218,0,2015,145,6,0.491,0.389,-2.687,-6.858,-40,-6.546,0,76.28,10.28,11.3,155.8,123.8,567.8,1.253,1.275,-6.579,-7.145,11.93,14.28,13.8,0,0,0,19
"2015-05-25 07:00:00",219,0,2015,145,7,0.658,0.518,-2.796,-6.799,-40,-6.39,0,73.44,10.69,12.1,155.9,122.2,568.5,1.255,1.274,-6.58,-7.114,12.24,14.55,13.87,0,0,0,19
"2015-05-25 08:00:00",220,0,2015,145,8,1.078,0.853,-1.875,-6.591,-40,-6.195,0,71.83,10.7,12.03,154.4,122.8,569.2,1.254,1.272,-6.406,-6.797,12.45,15.54,14.08,0,0,0,19
"2015-05-25 09:00:00",221,0,2015,145,9,1.562,1.236,-1.731,-6.534,-40,-6.111,0,70.45,11.7,13.82,154.7,121.1,569.5,1.255,1.274,-6.279,-6.734,14.17,16.16,14.33,0,0,0,19
"2015-05-25 10:00:00",222,0,2015,145,10,2.111,1.674,-1.554,-6.45,-40,-6.026,0,70.5,12.42,15.01,155.7,122.8,569.9,1.256,1.277,-6.248,-6.59,15.13,17.8,14.61,0,0,0,19
"2015-05-25 11:00:00",223,0,2015,145,11,4.003,3.176,-1.739,-6.375,-40,-6.006,0,71.94,11.17,13,156.9,124.5,570.6,1.252,1.28,-6.263,-6.455,13.01,15.51,14.84,0,0,0,19
"2015-05-25 12:00:00",224,0,2015,145,12,4.7,3.714,-0.297,-5.969,-40,-5.749,0,74.19,9.84,10.48,159.1,126.8,571.6,1.254,1.276,-5.22,-6.348,11.5,13.84,15.26,0,0,0,19
"2015-05-25 13:00:00",225,0,2015,145,13,5.006,3.953,0.499,-5.347,-40,-5.74,0,78.33,7.159,8.23,176.2,144.7,572.6,1.252,1.273,-4.9,-5.854,9.58,10.58,15,0,0,0,19
"2015-05-25 14:00:00",226,0,2015,145,14,5.312,4.211,0.036,-5.024,-40,-5.385,0,77.75,6.913,8.04,176.8,144.9,573.4,1.252,1.275,-4.794,-5.38,8.09,9.06,15,0,0,0,19
"2015-05-25 15:00:00",227,0,2015,145,15,5.485,4.354,-0.125,-4.99,-40,-5.449,0,80.3,6.363,7.299,177.2,145.7,574.2,1.252,1.275,-4.642,-5.569,7.533,8.72,14.97,0,0,0,19
"2015-05-25 16:00:00",228,0,2015,145,16,5.265,4.203,-0.86,-4.974,-40,-5.526,0,81.6,5.321,6.01,176.9,144.5,575,1.252,1.273,-4.67,-5.851,6.488,7.376,14.97,0,0,0,19
"2015-05-25 17:00:00",229,0,2015,145,17,5.257,4.2,-0.778,-5.651,-40,-5.531,0,82.8,4.898,5.463,184.9,154.1,575.5,1.249,1.269,-4.667,-6.142,5.9,6.546,14.92,0,0,0,19
"2015-05-25 18:00:00",230,0,2015,145,18,4.805,3.842,-0.472,-5.899,-40,-5.718,0,83.4,4.506,4.989,186.7,156.8,576.2,1.25,1.262,-5.134,-6.298,5.468,5.821,14.87,0,0,0,19
"2015-05-25 19:00:00",231,0,2015,145,19,3.932,3.16,-0.65,-5.888,-40,-5.935,0,84.5,4.67,5.196,182,150.6,576.7,1.251,1.264,-5.287,-6.312,5.88,6.775,14.78,0,0,0,19
"2015-05-25 20:00:00",232,0,2015,145,20,3.365,2.702,-0.312,-6.003,-40,-6.009,0,84.8,4.642,5.163,182.7,151.3,577.3,1.253,1.26,-5.531,-6.277,5.88,6.403,14.68,0,0,0,19
"2015-05-25 21:00:00",233,0,2015,145,21,2.3,1.857,-0.32,-6.222,-40,-6.162,0,85.3,3.872,4.296,184.5,153.4,577.8,1.252,1.26,-5.736,-6.494,4.567,5.096,14.6,0,0,0,19
"2015-05-25 22:00:00",234,0,2015,145,22,1.727,1.391,0.058,-6.523,-40,-6.296,0,85.9,3.367,3.767,203.9,172.8,578.2,1.25,1.261,-6.338,-6.649,4.521,5.037,14.49,0,0,0,19
"2015-05-25 23:00:00",235,0,2015,145,23,1.093,0.885,0.012,-6.744,-40,-6.606,0,85.9,3.121,3.46,203.9,173.1,578.5,1.25,1.262,-6.538,-6.958,4.253,4.541,14.38,0,0,0,19
