"JD","day","hour","s_in","s_out","temp","hum","wind1","wind2","w_dir1","w_dir2","press","press","sheight1","sheight2","t_max","wind_max"
186.041666666667,186,100,0.094,-1.951,-3.982,92.4,2.269,2.443,137.2,212.7,433,433,1.611,13.46,1.229,3.031
186.083333333333,186,200,0.073,-3.838,-4.853,93.4,2.709,2.895,138,212.1,433.1,433.1,1.612,13.39,0.34,4.149
186.125,186,300,0.087,-4.848,-5.802,94.6,2.048,2.264,141,209,433.7,433.7,1.615,13.32,-0.595,2.888
186.166666666667,186,400,0.197,-2.772,-5.868,94.6,2.694,2.885,134.3,216.5,434.1,434.2,1.616,13.36,-1.067,3.11
186.208333333333,186,500,0.271,-1.306,-5.366,94,2.562,2.716,145.2,205.2,433.7,433.7,1.614,13.65,-0.733,3.665
186.25,186,600,0.595,-0.318,-5.063,92.4,2.566,2.722,135.7,214.5,433.3,433.3,1.614,14.39,-0.64,3.384
186.291666666667,186,700,0.853,1.021,-4.426,91,3.114,3.257,150.7,199.9,432.9,432.9,1.613,14.92,-0.066,4.292
186.333333333333,186,800,1.234,1.695,-3.425,88,2.351,2.483,163.1,187.1,432.5,432.5,1.612,14.71,0.51,2.96
186.375,186,900,1.506,3.777,-2.789,87,1.976,2.057,174,176.6,431.5,431.5,1.61,13.57,1.041,2.685
186.416666666667,186,1000,1.896,5.886,-2.926,89.3,3.015,2.996,213.2,141.5,431.2,431.2,1.61,13.51,1.188,4.534
186.458333333333,186,1100,2.248,6.683,-3.224,93.1,3.073,3.122,231.2,123.9,431.2,431.2,1.613,13.5,0.824,4.227
186.5,186,1200,2.089,4.64,-3.474,94.4,3.657,3.657,229.8,125.3,431,431,1.616,13.61,0.93,5.142
186.541666666667,186,1300,2.275,2.377,-3.462,93.6,3.498,3.483,229.2,125.9,431.6,431.6,1.619,13.77,0.884,4.305
186.583333333333,186,1400,2.668,0.874,-3.051,92.3,3.053,3.056,231.4,123.4,432,432,1.618,13.6,0.805,4.462
186.625,186,1500,2.506,1.974,-2.238,88.7,1.987,1.959,221.4,133.2,431.6,431.6,1.621,13.52,0.732,2.711
186.666666666667,186,1600,2.429,3.407,-2.004,86.5,2.28,2.266,201.6,149.8,430.6,430.6,1.627,13.39,1.112,4.096
186.708333333333,186,1700,1.926,4.05,-3.166,92.2,3.338,3.285,208.7,144.6,431,431,1.624,13.48,1.389,4.469
186.75,186,1800,1.389,3.115,-3.587,95.4,3.155,3.093,211.3,143,432.1,432.1,1.627,13.57,1.146,4.893
186.791666666667,186,1900,0.991,2.174,-3.938,97.8,3.147,3.086,218.9,136.7,432.7,432.7,1.629,13.64,0.958,4.959
186.833333333333,186,2000,0.759,2.022,-4.013,98.1,2.732,2.674,210.6,143.5,433.2,433.2,1.632,13.65,0.748,3.953
186.875,186,2100,0.515,1.318,-4.005,96.4,2.858,2.827,202.7,150.2,433.3,433.3,1.635,13.71,0.843,4.43
186.916666666667,186,2200,0.278,0.515,-4.096,94.7,2.607,2.561,215,140.3,433.8,433.8,1.634,14.88,0.977,4.09
186.958333333333,186,2300,0.153,-0.034,-4.082,91.6,2.155,2.175,227.9,127.8,434,434,1.635,13.85,1.024,3.724
187,187,0,0.076,-0.98,-4.38,93.9,1.748,1.777,201.7,150.4,434.3,434.3,1.635,13.58,0.782,2.587
187.041666666667,187,100,0.049,-4.372,-5.241,96.6,1.593,1.736,151.6,198,434.6,434.6,1.636,13.41,0.085,2.11
187.083333333333,187,200,0.047,-1.222,-4.951,96.4,1.604,1.695,157.5,191.7,435.4,435.4,1.635,13.34,0.093,2.045
187.125,187,300,0.053,-0.854,-4.636,95.3,1.898,2.005,156,194.2,435,435,1.634,13.3,0.29,2.45
187.166666666667,187,400,0.099,-0.573,-4.505,94,1.978,2.09,150.8,199.7,434.7,434.7,1.633,13.29,0.472,2.777
187.208333333333,187,500,0.204,-0.085,-4.329,92.2,1.501,1.611,151,199.3,434.6,434.6,1.632,13.38,0.577,1.855
187.25,187,600,0.89,0.932,-2.91,80.5,2.359,2.451,178.2,173,434.3,434.3,1.634,14.8,0.725,4.73
187.291666666667,187,700,1.157,-0.336,-3.187,80.3,2.305,2.461,182.9,167.2,433.3,433.3,1.638,14.64,0.633,3.293
187.333333333333,187,800,1.333,1.829,-2.877,79.4,1.479,1.601,141,207.5,433.6,433.6,1.636,13.82,0.769,2.215
187.375,187,900,1.554,2.821,-2.402,76.8,1.643,1.767,143.4,206.9,432.9,432.9,1.635,13.52,1.15,2.443
187.416666666667,187,1000,1.921,5.772,-2.154,75.8,1.812,1.901,163.4,186.9,432.2,432.2,1.635,13.54,1.597,2.424
187.458333333333,187,1100,2.385,7.86,-1.549,74.3,2.058,2.191,163.2,186.9,431.4,431.4,1.633,13.39,2.015,3.031
187.5,187,1200,2.879,9.55,-0.705,72.2,1.666,1.744,173.2,177.1,430.7,430.7,1.636,13.3,2.234,2.345
187.541666666667,187,1300,3.137,10.67,-0.64,72.7,1.461,1.59,125.4,224.6,429.4,429.4,1.636,13.28,3.037,2.123
187.583333333333,187,1400,3.09,11.08,-0.882,73.5,1.307,1.445,98.8,249.7,428.9,428.9,1.638,13.27,3.692,2.091
187.625,187,1500,3.002,10.01,-1.92,79.2,1.958,2.117,104,244.3,429,429,1.642,13.26,2.815,2.345
187.666666666667,187,1600,2.823,8.35,-2.055,80.3,2.117,2.282,117.9,232.8,430.2,430.2,1.646,13.27,2.06,2.692
187.708333333333,187,1700,2.558,6.264,-2.438,81.7,2.52,2.692,121.8,226.3,430.5,430.5,1.647,14.26,1.965,3.267
187.75,187,1800,2.217,3.631,-2.734,83.5,2.632,2.823,122.7,228.1,431,431,1.648,13.53,1.795,3.149
187.791666666667,187,1900,1.814,0.891,-3.194,84.8,2.527,2.724,122.8,227.8,431.5,431.5,1.651,14.74,1.263,2.933
187.833333333333,187,2000,1.38,-1.353,-3.919,87.5,2.64,2.84,123.3,227.1,431.7,431.7,1.655,13.63,0.581,3.156
187.875,187,2100,0.957,-3.197,-4.615,88.9,2.941,3.151,124.3,224.9,432.3,432.3,1.654,13.62,0.088,3.587
187.916666666667,187,2200,0.582,-4.817,-5.274,90.1,3.273,3.491,120.2,229.2,432.9,432.9,1.655,13.95,-0.496,3.933
187.958333333333,187,2300,0.293,-6.164,-5.968,89.9,3.59,3.811,121.8,228.3,433.7,433.7,1.657,14.4,-1.289,4.312
188,188,0,0.117,-5.95,-6.737,89.2,3.883,4.11,124.2,226.6,434.5,434.5,1.659,13.72,-2.026,4.665
188.041666666667,188,100,0.058,-5.887,-7.29,88.9,4.28,4.518,125.5,224,434.8,434.8,1.661,13.53,-2.486,5.018
188.083333333333,188,200,0.053,-5.613,-7.78,89.8,4.53,4.771,118.7,231,435,435,1.662,13.4,-3.058,5.279
188.125,188,300,0.075,-5.734,-8.27,90.5,4.441,4.681,113,236.9,434.7,434.7,1.664,13.35,-3.713,5.181
188.166666666667,188,400,0.189,-5.913,-8.52,90.4,5.582,5.843,119.6,231.1,434.2,434.2,1.665,13.37,-4.088,6.612
188.208333333333,188,500,0.428,-4.172,-8.05,87.2,5.562,5.821,123.2,228.4,433.7,433.7,1.665,13.64,-4.004,6.475
188.25,188,600,0.781,-2.045,-7.85,85.4,6.073,6.317,132.5,217.9,432.8,432.8,1.665,14.48,-3.823,7.45
188.291666666667,188,700,1.211,-0.507,-7.89,83.7,7.2,7.49,121.9,228.5,432.2,432.2,1.665,13.99,-3.892,9
188.333333333333,188,800,1.671,1.522,-7.14,80.4,8.34,8.69,128,222.3,430.9,430.9,1.664,14.85,-3.13,9.78
188.375,188,900,2.131,3.931,-6.195,74.7,9.24,9.65,129.3,221.6,429.6,429.6,1.663,13.65,-2.066,11.42
188.416666666667,188,1000,2.545,6.155,-5.143,74.2,9.41,9.84,128.8,222.2,428.4,428.4,1.664,13.55,-0.779,11.13
188.458333333333,188,1100,2.873,7.88,-4.2,74.1,9.36,9.77,130,220.2,427.2,427.2,1.662,13.44,0.528,11.17
188.5,188,1200,3.093,10.07,-3.489,75.3,9.01,9.42,132.8,217.4,426,426,1.662,13.38,1.553,11.04
188.541666666667,188,1300,3.188,10.9,-2.942,75.7,9.17,9.59,139.3,211.6,425.1,425.1,1.663,13.39,2.323,11.01
188.583333333333,188,1400,3.157,11.35,-2.429,77.3,8.27,8.65,142,208,424.4,424.4,1.662,13.39,2.783,10.45
188.625,188,1500,2.995,11.14,-2.123,77.9,7.66,8.01,144.9,204.1,423.7,423.7,1.662,13.4,2.963,9.67
188.666666666667,188,1600,2.814,9.84,-2.173,79.7,7.27,7.61,154.6,195.7,423.2,423.2,1.667,13.53,2.661,9.16
188.708333333333,188,1700,2.371,6.519,-2.321,80.4,7.1,7.41,161.8,187.2,423.3,423.3,1.668,14.36,2.517,8.88
188.75,188,1800,1.662,4.901,-2.56,82.5,6.266,6.536,158.5,191.7,423.7,423.7,1.672,13.94,2.474,7.64
188.791666666667,188,1900,1.304,2.174,-2.762,85,5.567,5.795,162.4,187.7,424.2,424.2,1.681,13.6,2.328,7.49
188.833333333333,188,2000,0.98,3.056,-2.89,86.7,4.908,5.115,151.9,198.6,424.7,424.7,1.68,13.78,2.119,6.279
188.875,188,2100,0.638,-1.429,-3.204,87.4,4.923,5.138,140.9,208.4,425.4,425.4,1.681,14.67,2.09,5.913
188.916666666667,188,2200,0.437,-3.559,-3.764,88.2,4.638,4.855,142.2,208.9,425.7,425.7,1.684,13.71,1.469,6.86
188.958333333333,188,2300,0.272,-4.551,-4.208,89.2,4.543,4.761,135.8,215,426.4,426.4,1.686,14.84,0.878,5.534
189,189,0,0.119,-5.531,-4.87,88.5,5.442,5.692,128.8,222.4,427.2,427.2,1.689,13.75,0.104,6.684
189.041666666667,189,100,0.07,-5.832,-5.484,85.8,5.658,5.915,133,217.2,427.4,427.4,1.692,13.57,-0.572,6.749
189.083333333333,189,200,0.056,-5.805,-6.52,86.2,5.318,5.551,132.4,218.1,427.9,427.9,1.696,13.44,-1.56,7.26
189.125,189,300,0.071,-5.951,-7.23,86.9,4.739,4.962,139.9,210.4,428.6,428.6,1.699,13.38,-2.458,6.54
189.166666666667,189,400,0.174,-5.752,-7.96,87,4.618,4.829,134.7,214.9,429,429,1.702,13.39,-3.419,5.86
189.208333333333,189,500,0.405,-3.711,-8.1,84.4,4.123,4.317,134.6,215.2,429.6,429.6,1.705,13.65,-4.001,5.285
189.25,189,600,0.746,-1.411,-7.95,83.3,3.771,3.954,131.1,219.3,430.1,430.1,1.706,14.88,-4.143,4.776
189.291666666667,189,700,1.152,0.26,-7.58,82.4,3.752,3.917,134.3,215.4,430.2,430.2,1.704,14.25,-3.797,5.076
189.333333333333,189,800,1.602,2.113,-6.485,81.6,3.258,3.393,139.7,211.3,429.8,429.8,1.701,13.73,-2.985,3.848
189.375,189,900,2.041,4.266,-5.063,79.5,2.925,3.007,149,201.7,429.2,429.2,1.697,13.71,-1.613,3.75
189.416666666667,189,1000,2.435,6.184,-4.09,78.5,2.78,2.856,153.9,196.5,428.5,428.5,1.693,13.43,-0.376,3.698
189.458333333333,189,1100,2.744,8.28,-3.46,77.5,2.564,2.579,191.1,160.3,427.7,427.7,1.692,13.36,0.235,3.143
189.5,189,1200,2.983,10.98,-3.913,84.3,2.355,2.414,225.5,130,427.3,427.3,1.693,13.31,0.119,3.535
189.541666666667,189,1300,3.115,9.6,-3.566,84,1.622,1.601,215.6,138.7,427.3,427.3,1.696,13.31,-0.541,3.188
189.583333333333,189,1400,3.064,7.77,-3.82,85.5,2.048,1.992,198.1,153.6,426.2,426.2,1.692,13.28,-0.158,2.672
189.625,189,1500,2.737,7.53,-3.678,85.8,1.884,1.852,196.8,155.7,426.9,426.9,1.691,13.26,-0.222,2.79
189.666666666667,189,1600,2.727,8.45,-3.866,87.5,2.233,2.2,201.3,151.7,427.3,427.3,1.694,13.25,-0.314,3.201
189.708333333333,189,1700,2.403,6.645,-4.171,89.6,2.218,2.171,215.4,137.2,427.9,427.9,1.698,13.35,-0.301,3.025
189.75,189,1800,1.989,4.738,-4.665,91.6,2.174,2.114,215.6,138.7,428.6,428.6,1.7,13.46,-0.585,3.123
189.791666666667,189,1900,1.435,4.067,-5.142,94.7,2.31,2.265,207,145.7,429.5,429.5,1.701,13.56,-0.699,3.254
189.833333333333,189,2000,0.949,3.188,-5.296,97.3,2.21,2.195,201.3,150.9,431,431,1.7,13.95,-0.647,3.045
189.875,189,2100,0.669,1.477,-6.049,98.7,2.317,2.365,171.4,178.5,431.6,431.6,1.702,13.67,-1.253,3.071
189.916666666667,189,2200,0.415,0.167,-6.468,100.2,2.701,2.774,163.3,187.2,432.3,432.3,1.703,13.76,-1.541,3.535
189.958333333333,189,2300,0.242,-2.145,-7.12,100.5,3.18,3.281,166.2,184.3,433,433,1.706,14.72,-2.126,4.299
190,190,0,0.111,-1.877,-7.28,100.7,3.245,3.334,172.3,178.2,433.8,433.8,1.706,13.81,-2.428,4.377
190.041666666667,190,100,0.064,-2.293,-8.24,100.2,2.497,2.606,159.8,190.3,434,434,1.708,13.56,-3.295,3.391
190.083333333333,190,200,0.061,-1.018,-8.02,100,2.454,2.608,163.4,186.2,434.6,434.6,1.708,13.44,-3.331,3.162
190.125,190,300,0.079,0.085,-8.19,99.7,2.097,2.297,156.5,192.7,434.5,434.5,1.709,13.39,-3.558,2.757
190.166666666667,190,400,0.123,0.681,-8.1,99.8,2.185,2.404,156.4,193.2,434.4,434.4,1.709,13.39,-3.477,2.783
190.208333333333,190,500,0.18,0.033,-6.589,99.7,1.867,2.042,152.4,197.4,434.2,434.2,1.704,13.59,-2.175,2.352
190.25,190,600,0.45,0.871,-6.136,97.4,1.812,1.983,147.5,202.4,433.5,433.5,1.704,14.82,-1.782,3.071
190.291666666667,190,700,0.652,0.735,-5.085,94.1,2.76,2.859,169.5,181.3,432.5,432.5,1.7,13.8,-0.933,5.096
190.333333333333,190,800,1.109,1.938,-5.997,94,5.075,5.254,174.4,175.5,431.9,431.9,1.704,14.8,-1.582,6.814
190.375,190,900,1.78,0.705,-7.19,92.5,5.17,5.369,151.1,199.4,432.1,432.1,1.709,13.77,-2.873,6.533
190.416666666667,190,1000,2.41,-5.332,-6.234,89.7,4.103,4.14,146,204.4,431.9,431.9,1.708,13.59,-2.19,5.736
190.458333333333,190,1100,2.759,-8.79,-4.916,87.4,3.642,3.606,146.4,204.1,430.7,430.7,1.704,13.42,-0.722,4.58
190.5,190,1200,2.98,-6.012,-3.9,85.6,3.428,3.533,163.7,187.1,429.1,429.1,1.702,13.34,0.516,4.194
190.541666666667,190,1300,3.095,8.36,-3.064,83.9,3.133,3.209,184.9,165.5,428.2,428.2,1.7,13.3,1.338,4.044
190.583333333333,190,1400,3.121,10.21,-2.82,83.2,3.273,3.297,196.6,155,427.5,427.5,1.7,13.27,1.671,4.279
190.625,190,1500,3.041,9.6,-2.54,82.2,3.076,3.098,196,156,426.8,426.8,1.707,13.25,1.717,4.011
190.666666666667,190,1600,2.739,7.87,-3.058,85.4,3.76,3.735,213.1,140.8,426.8,426.8,1.705,13.78,1.225,5.22
190.708333333333,190,1700,1.975,7.11,-3.86,92.8,4.13,4.201,228.5,126.7,427,427,1.706,13.44,0.886,6.056
190.75,190,1800,2.031,5.577,-3.205,86.6,3.134,3.083,219.5,135.3,428,428,1.705,13.62,0.921,4.554
190.791666666667,190,1900,1.788,0.725,-3.232,84.7,2.03,2.074,193.8,158,427.6,427.6,1.707,14.2,0.808,3.365
190.833333333333,190,2000,1.031,-2.415,-4.36,89.6,2.058,2.193,183.4,166,427.4,427.4,1.71,13.89,0.066,2.666
190.875,190,2100,0.811,-2.476,-5.115,91.6,1.717,1.834,165,183.4,429.1,429.1,1.713,14.23,-0.52,2.744
190.916666666667,190,2200,0.567,-4.873,-5.88,92.7,2.039,2.197,170,178.7,428.7,428.7,1.716,13.7,-1.488,2.822
190.958333333333,190,2300,0.227,-5.24,-6.817,95.6,2.318,2.492,160.7,188.4,429.5,429.5,1.719,14.92,-1.89,2.947
191,191,0,0.113,-2.749,-7.21,98,2.376,2.517,155.5,194.4,430.8,430.8,1.719,13.77,-2.141,3.227
191.041666666667,191,100,0.047,-1.247,-6.016,98.2,2.995,3.092,170.8,179.5,430.8,430.8,1.715,13.55,-1.376,4.253
191.083333333333,191,200,0.037,-0.406,-5.503,98.8,2.346,2.4,174.6,176.1,430,430,1.712,13.42,-0.739,3.489
191.125,191,300,0.049,-0.863,-5.437,99.1,2.214,2.301,160.2,189.6,429.6,429.6,1.712,13.36,-0.512,3.469
191.166666666667,191,400,0.099,-0.094,-5.753,100.2,3.554,3.658,159.3,190.8,429.2,429.2,1.714,13.32,-0.847,4.828
191.208333333333,191,500,0.207,0.44,-6.131,101.1,4.457,4.599,158.4,192.1,429.2,429.2,1.716,13.42,-1.251,5.481
191.25,191,600,0.353,-0.714,-6.743,100.1,4.742,4.915,150.1,200.6,429.2,429.2,1.718,13.92,-1.908,6.533
191.291666666667,191,700,1.054,0.522,-6.928,95.4,5.378,5.585,145.6,204.4,429,429,1.721,14.88,-2.655,6.893
191.333333333333,191,800,1.59,1.628,-6.335,91.5,6.085,6.293,148.6,202.1,428.4,428.4,1.72,14.3,-2.289,7.4
191.375,191,900,2.037,3.8,-5.733,88.2,6.64,6.877,149.7,200.5,427.5,427.5,1.718,13.65,-1.621,8.62
191.416666666667,191,1000,2.439,6.441,-5.303,84.7,7.35,7.63,151.2,199.3,426.3,426.3,1.718,13.5,-0.913,9.33
191.458333333333,191,1100,2.762,8.12,-4.537,81,6.496,6.731,145.5,204.9,425.3,425.3,1.715,13.4,0.003,8.94
191.5,191,1200,3.002,10.19,-4.201,80.8,6.735,6.994,139.1,211.9,424,424,1.714,13.34,0.724,8.51
191.541666666667,191,1300,3.134,11.1,-4.058,80.2,6.976,7.27,133.1,218.3,423,423,1.713,13.34,1.13,8.56
191.583333333333,191,1400,3.146,11.36,-3.547,78.5,6.2,6.478,129.8,220.3,421.9,421.9,1.712,13.32,1.547,7.89
191.625,191,1500,2.998,9.92,-3.109,77.9,5.43,5.673,134.1,216.1,420.5,420.5,1.712,13.36,1.833,6.847
191.666666666667,191,1600,2.774,8.34,-2.75,77.4,4.953,5.182,138.6,211.9,419.6,419.6,1.713,13.41,1.809,6.102
191.708333333333,191,1700,2.534,6.06,-2.555,77.6,4.438,4.644,156.3,194.3,418.7,418.7,1.719,13.44,1.85,5.736
191.75,191,1800,2.051,3.024,-2.986,79.3,4.561,4.699,180.3,169.5,418.5,418.5,1.719,13.95,1.776,5.645
191.791666666667,191,1900,1.781,1.254,-3.666,82.1,4.354,4.377,199.6,151.8,419,419,1.722,13.66,0.991,5.697
191.833333333333,191,2000,0.811,-2.372,-4.912,88,4.172,4.258,193.1,158.4,418.9,418.9,1.726,14.18,0.305,5.227
191.875,191,2100,0.769,-0.977,-4.525,91,4.935,4.921,211.8,142.3,420,420,1.726,13.86,0.336,6.181
191.916666666667,191,2200,0.536,-2.397,-4.517,94.2,4.086,4.129,200.2,151.7,419.8,419.8,1.725,14.91,0.323,5.527
191.958333333333,191,2300,0.242,-2.893,-4.717,95.3,4.613,4.656,196,155.8,419.7,419.7,1.725,14.15,0.274,6.037
192,192,0,0.079,-3.77,-5.506,96.2,3.533,3.655,179.8,170.4,419.7,419.7,1.728,13.69,-0.432,4.867
192.041666666667,192,100,0.057,-1.894,-5.929,97.2,3.307,3.446,162.6,187.7,419.9,419.9,1.729,13.5,-0.928,4.083
192.083333333333,192,200,0.054,-1.608,-5.101,94.9,3.038,3.187,162.2,188.1,419.7,419.7,1.726,13.4,-0.223,3.913
192.125,192,300,0.06,-1.755,-5.465,96.9,0.886,0.952,168.3,185.7,418.9,418.9,1.727,13.34,-0.539,2.718
192.166666666667,192,400,0.112,-1.957,-5.463,97.6,1.504,1.657,134.8,213.9,418.9,418.9,1.728,13.31,-0.641,2.13
192.208333333333,192,500,0.369,-0.438,-5.244,96.4,1.729,1.87,150.3,200.1,418.8,418.8,1.728,13.38,-0.593,2.136
192.25,192,600,0.475,0.286,-4.615,95.4,1.337,1.437,159.4,190.5,418.4,418.4,1.726,14.68,-0.184,2.163
192.291666666667,192,700,0.685,0.499,-4.016,92.9,0.868,0.952,153.4,196.2,418,418,1.726,14.86,0.194,1.267
192.333333333333,192,800,1.037,0.629,-1.44,80,0.315,0.33,208,138.6,417.5,417.5,1.727,13.62,1.448,0.804
192.375,192,900,1.523,3.982,-1.557,82.4,0.804,0.773,187.2,163.4,416.4,416.4,1.726,13.49,0.712,1.398
192.416666666667,192,1000,1.893,5.813,1.308,69.15,0.366,0.344,139.7,185.8,415.5,415.5,1.73,13.39,3.112,1.183
192.458333333333,192,1100,1.933,5.197,-0.886,78.1,0.618,0.636,211,151,414,414,1.734,13.32,1.735,1.535
192.5,192,1200,2.168,6.898,-2.32,84.1,1.787,1.784,297.8,55.91,414.7,414.7,1.734,13.33,1.022,3.391
192.541666666667,192,1300,2.64,10.27,-3.685,89.1,2.592,2.601,322.7,29.64,415.5,415.5,1.738,13.38,0.677,3.672
192.583333333333,192,1400,2.895,10.64,-3.738,89.6,2.461,2.507,334.2,46.57,415.6,415.6,1.744,13.31,0.576,3.515
192.625,192,1500,2.752,9.63,-3.652,89.8,3.319,3.37,328.2,16.46,415.6,415.6,1.742,13.28,1.04,4.332
192.666666666667,192,1600,1.973,5.533,-4.51,94.8,4.13,4.194,335.5,14.82,416.4,416.4,1.744,13.46,0.665,5.181
192.708333333333,192,1700,1.411,3.029,-4.77,96.9,4.413,4.538,307.8,66.43,418.6,418.6,1.745,13.56,0.317,5.599
192.75,192,1800,1.331,3.776,-4.526,93.5,3.529,3.734,175.6,234.5,419.7,419.7,1.746,13.66,0.237,4.599
192.791666666667,192,1900,1.053,2.484,-4.792,96.3,3.629,3.698,236,121.4,420.1,420.1,1.748,14.77,0.106,4.861
192.833333333333,192,2000,0.674,0.996,-5.187,98.4,3.523,3.57,339.9,16.01,421.1,421.1,1.749,14.28,-0.043,4.678
192.875,192,2100,0.543,0.51,-5.257,97.9,2.418,2.485,271.1,144.7,421.8,421.8,1.75,13.93,-0.353,3.822
192.916666666667,192,2200,0.204,-0.081,-5.336,98.8,0.942,0.94,308.3,91.2,422.3,422.3,1.753,14.08,-0.432,1.686
192.958333333333,192,2300,0.137,-0.164,-5.481,99.8,0.927,1.162,274.1,81,422.8,422.8,1.756,13.87,-0.539,1.653
193,193,0,0.077,-0.293,-5.73,100.8,1.247,1.392,238.9,115.2,423.3,423.3,1.751,13.69,-0.767,2.372
193.041666666667,193,100,0.041,-0.283,-5.912,101.2,1.499,2.171,243.9,109.3,423.5,423.5,1.748,13.49,-0.939,2.359
193.083333333333,193,200,0.046,-0.242,-5.873,101.2,1,2.648,252.8,102.2,423.9,423.9,1.746,13.4,-0.959,1.627
193.125,193,300,0.055,-0.136,-5.93,101.2,1.926,3.405,261.6,96.3,423.8,423.8,1.736,13.34,-1.028,3.606
193.166666666667,193,400,0.085,-0.041,-5.887,101.2,2.669,4.178,266.3,93.5,423.9,423.9,1.73,13.31,-1.01,4.221
193.208333333333,193,500,0.199,0.105,-5.891,101.1,3.141,4.649,266.9,92.6,424,424,1.727,13.34,-1.071,4.822
193.25,193,600,0.423,0.241,-5.967,100.7,3.222,4.353,266.8,91.2,424.3,424.3,1.729,13.8,-1.22,4.364
193.291666666667,193,700,0.67,0.355,-5.937,100.4,4.36,4.577,273.2,82.2,424.4,424.4,1.723,14.58,-1.267,5.318
193.333333333333,193,800,0.968,0.516,-5.73,99.9,3.967,4.166,273.1,81.8,424.4,424.4,1.722,14.03,-1.207,4.991
193.375,193,900,1.482,1.079,-5.323,98.9,3.685,3.954,271.7,83.2,424.1,424.1,1.723,13.83,-0.984,4.724
193.416666666667,193,1000,1.944,1.225,-4.93,97.6,3.755,4.066,273.2,82.7,423.8,423.8,1.727,13.68,-0.705,4.9
193.458333333333,193,1100,2.621,2.9,-4.393,95.1,3.748,3.831,276,78.8,423.7,423.7,1.731,14.02,-0.606,4.691
193.5,193,1200,2.871,2.585,-3.979,92.1,3.142,3.274,278,76.3,422.9,422.9,1.737,13.53,-0.537,4.593
193.541666666667,193,1300,2.725,2.324,-3.454,89.9,1.931,2.218,258.9,97.5,422.2,422.2,1.747,13.47,-0.193,3.815
193.583333333333,193,1400,3.227,3.533,-4.179,92.3,2.912,4.38,251.2,102.9,421.9,421.9,1.75,13.53,0.086,6.128
193.625,193,1500,2.537,2.792,-4.279,92.9,3.809,4.374,271.8,83.9,422.6,422.6,1.743,13.58,0.195,5.259
193.666666666667,193,1600,2.433,3.2,-4.08,92.1,4.093,4.238,276.8,77.6,422.6,422.6,1.746,14.63,0.055,5.41
193.708333333333,193,1700,2.102,2.679,-4.698,93.8,3.669,4.835,268.2,88.8,422.7,422.7,1.751,14.26,-0.149,5.73
193.75,193,1800,1.479,2.245,-5.035,94.3,3.445,3.544,276,78.7,423.1,423.1,1.755,14.18,-0.593,4.737
193.791666666667,193,1900,1.223,1.47,-5.241,96.5,3.677,4.24,275.2,80.8,423.4,423.4,1.755,14.38,-0.6,5.462
193.833333333333,193,2000,0.887,0.301,-5.832,97.2,3.401,4.623,265.6,90.6,423.9,423.9,1.756,13.91,-1.017,5.429
193.875,193,2100,0.599,0.323,-6.028,97.9,3.507,4.2,269.8,85.3,424.5,424.5,1.755,13.92,-1.275,6.181
193.916666666667,193,2200,0.318,-0.125,-6.94,99.1,3.869,3.865,288,65.74,424.5,424.5,1.754,14.48,-2.095,6.461
193.958333333333,193,2300,0.193,-0.214,-7.11,99.1,1.322,1.404,236,118.1,424.9,424.9,1.756,14.7,-2.407,2.705
194,194,0,0.076,-0.459,-7.39,99.7,2.153,2.165,160.7,189.4,424.9,424.9,1.749,13.74,-2.588,3.038
194.041666666667,194,100,0.043,-0.398,-6.978,100.6,3.035,3.01,184.9,166.7,424.6,424.6,1.743,13.52,-2.196,4.508
194.083333333333,194,200,0.053,-0.247,-6.625,100.9,3.766,3.656,212.6,141.2,424.1,424.1,1.733,13.43,-1.88,4.704
194.125,194,300,0.058,-0.259,-6.646,100.9,3.847,3.736,211.4,142.5,423.6,423.6,1.724,13.37,-1.833,4.645
194.166666666667,194,400,0.109,-0.131,-6.562,100.9,3.573,3.545,197.7,153.6,423.2,423.2,1.722,13.33,-1.769,4.501
194.208333333333,194,500,0.276,0.206,-6.422,100.6,4.31,4.359,183.5,167.4,423,423,1.707,13.36,-1.727,5.142
194.25,194,600,0.422,0.294,-5.947,100.7,4.5,4.445,201.4,150.9,422.6,422.6,1.696,13.35,-1.354,5.612
194.291666666667,194,700,0.674,0.37,-5.617,100.5,5.567,5.539,227,126.4,422.1,422.1,1.69,13.31,-1.106,7.4
194.333333333333,194,800,1.036,0.606,-5.628,100.3,4.742,5.837,242.8,111.9,421.8,421.8,1.698,13.35,-1.071,6.997
194.375,194,900,1.528,0.873,-5.344,100,3.49,5.721,248.4,105.4,422,422,1.694,13.52,-0.942,6.239
194.416666666667,194,1000,1.985,0.961,-5.151,99.5,5.022,6.201,240.7,113.6,422,421.9,1.697,14.32,-0.864,8.62
194.458333333333,194,1100,2.296,0.951,-5.142,99,6.479,6.555,234.5,118.7,421.9,421.9,1.699,13.78,-0.987,8.49
194.5,194,1200,2.637,1,-4.815,98.6,6.093,6.282,235.6,118.8,422,422,1.7,13.82,-0.806,8.22
194.541666666667,194,1300,2.958,1.343,-4.308,98.2,6.518,6.71,232.6,121,421.9,421.9,1.702,14.7,-0.45,8.35
194.583333333333,194,1400,2.548,0.878,-4.264,98.1,6.45,6.559,232.5,122,421.5,421.5,1.706,13.65,-0.214,7.89
194.625,194,1500,2.377,0.646,-4.265,98.2,6.798,7.03,234.5,120,421.3,421.3,1.708,13.67,-0.109,8.62
