day_of_year,hour,r1,r2,r3,NR
24,0,0,0,0,-.527
24,100,0,0,0,-.622
24,200,0,0,0,-.694
24,300,0,0,0,-.796
24,400,0,0,0,-.874
24,500,0,0,0,-.935
24,600,0,0,0,-.934
24,700,0,0,0,-.986
24,800,.001,0,-.001,-.944
24,900,.002,0,0,-.979
24,1000,0,-.003,-.002,-.957
24,1100,0,-.003,-.003,-.709
24,1200,0,0,0,-.095
24,1300,.002,.002,.002,.151
24,1400,.017,.018,.017,.102
24,1500,.053,.054,.051,-.044
24,1600,.08,.082,.075,-.172
24,1700,.084,.087,.078,-.09
24,1800,.018,.019,.017,-.206
24,1900,.001,.002,.003,-.267
24,2000,0,0,.001,-.47
24,2100,0,0,0,-.075
24,2200,0,0,0,-.229
24,2300,0,0,0,-.425
25,0,0,0,0,-.501
25,100,-.001,0,0,-.348
25,200,-.002,0,0,-.675
25,300,-.002,0,0,-.604
25,400,-.001,0,0,-.784
25,500,0,0,0,-.867
25,600,0,0,0,-1.112
25,700,0,0,0,-1.248
25,800,0,-.003,-.002,-1.133
25,900,0,-.008,-.005,-1.062
25,1000,.003,-.008,-.006,-.933
25,1100,.002,-.007,-.005,-.928
25,1200,0,-.003,-.003,-1.026
25,1300,.071,.05,.049,-.696
25,1400,.063,.047,.043,-.806
25,1500,.069,.055,.051,-.687
25,1600,.137,.119,.104,-1.096
25,1700,.085,.067,.059,-1.126
25,1800,.024,.013,.012,-.611
25,1900,.002,-.003,-.003,-.253
25,2000,0,-.001,-.004,.062
25,2100,0,0,0,-.03
25,2200,0,0,0,-.247
25,2300,0,0,-.005,-1.259
26,0,0,0,0,-.976
26,100,0,0,-.002,-.674
26,200,0,0,-.001,-.388
26,300,0,0,-.001,-.533
26,400,0,0,-.003,-.03
26,500,0,0,-.003,-.063
26,600,0,0,-.003,-.35
26,700,0,0,-.005,.014
26,800,0,0,-.004,.1
26,900,0,0,-.006,.002
26,1000,0,0,-.005,.024
26,1100,0,0,-.004,-.003
26,1200,0,0,-.001,-.112
26,1300,.002,.002,.002,-.079
26,1400,.02,.02,.02,-.151
26,1500,.048,.048,.047,-.215
26,1600,.077,.078,.073,-.22
26,1700,.066,.067,.061,-.184
26,1800,.018,.019,.017,-.207
26,1900,.001,.002,.002,-.254
26,2000,0,0,0,-.242
26,2100,0,0,0,-.298
26,2200,0,0,0,-.269
26,2300,0,.001,0,-.286
27,0,0,.001,0,-.293
27,100,0,0,0,-.328
27,200,0,0,0,-.349
27,300,0,0,0,-1.597
27,400,-.002,0,0,-1.106
27,500,-.002,.001,0,-1.09
27,600,-.002,0,0,-1.147
27,700,0,0,0,-.914
27,800,0,0,0,-1.029
27,900,0,0,0,-.917
27,1000,0,0,0,-.899
27,1100,0,0,0,-.582
27,1200,0,0,0,-.409
27,1300,.005,.007,.006,-.168
27,1400,.04,.041,.039,-.252
27,1500,.089,.092,.086,-.291
27,1600,.125,.129,.12,-.381
27,1700,.084,.087,.082,-.34
27,1800,.027,.028,.027,-.233
27,1900,.003,.003,.003,-.263
27,2000,0,0,0,-.396
27,2100,0,0,0,-.395
27,2200,0,0,0,-.256
27,2300,0,0,0,-.453
28,0,0,0,0,-.35
28,100,0,0,0,-.431
28,200,0,0,0,-.364
28,300,0,0,0,-.131
28,400,0,0,0,-.14
28,500,0,0,0,-.143
28,600,0,0,0,-.133
28,700,0,0,0,-.217
28,800,0,0,0,-.323
28,900,0,0,0,-.25
28,1000,0,0,0,-.421
28,1100,0,.001,0,-.545
28,1200,0,0,0,-.468
28,1300,.01,.011,.01,-.677
28,1400,.051,.053,.049,-.75
28,1500,.07,.073,.068,-.78
28,1600,.11,.112,.103,-.753
28,1700,.142,.134,.119,-.631
28,1800,.043,.029,.029,-.435
28,1900,.041,.028,.029,-.471
28,2000,.053,.039,.039,-.325
28,2100,.018,.003,.006,-.169
28,2200,.009,-.003,0,-.18
28,2300,.006,-.009,-.005,-.183
29,0,0,-.01,-.006,-.094
29,100,0,-.002,-.002,-.064
29,200,0,0,0,.052
29,300,0,-.002,-.004,.047
29,400,.001,-.002,-.004,.08
29,500,0,0,0,-.008
29,600,0,0,0,-.148
29,700,0,0,0,.14
29,800,0,0,0,.17
29,900,0,.002,0,.215
29,1000,0,.002,0,.131
29,1100,0,0,-.001,.051
29,1200,0,0,-.003,-.006
29,1300,.002,.003,0,-.021
29,1400,.022,.022,.019,-.078
29,1500,.064,.065,.06,-.195
29,1600,.078,.078,.074,-.22
29,1700,.066,.066,.062,-.215
29,1800,.018,.019,.016,-.06
29,1900,.001,.002,.001,-.11
29,2000,0,0,0,-.329
29,2100,0,0,-.001,-.344
29,2200,0,0,-.002,-.292
29,2300,0,0,0,-.357
30,0,0,0,0,-.668
30,100,0,0,0,-.836
30,200,0,0,0,-1.029
30,300,0,0,-.001,-.577
30,400,0,0,-.001,-.727
30,500,0,0,-.001,-.643
30,600,0,0,-.002,-.859
30,700,0,0,0,-.682
30,800,0,0,0,-.642
30,900,0,0,0,-.817
30,1000,0,0,0,-.69
30,1100,0,0,0,-.752
30,1200,0,0,0,-.527
30,1300,.005,.006,.007,-.684
30,1400,.042,.044,.042,-.406
30,1500,.107,.109,.103,-.33
30,1600,.179,.18,.171,-.476
30,1700,.146,.148,.14,-.411
30,1800,.038,.039,.046,-.236
30,1900,.004,.004,.007,-.556
30,2000,0,0,0,-.168
30,2100,0,0,0,-.017
30,2200,0,0,0,-.032
30,2300,0,0,.001,.021
31,0,0,0,.001,-.022
31,100,0,0,0,-.306
31,200,0,0,0,-1.717
31,300,0,0,0,-1.794
31,400,0,.002,0,-2.077
31,500,0,.003,0,-2.257
31,600,0,.003,0,-2.256
31,700,0,.003,0,-2.117
31,800,0,.002,0,-1.857
31,900,0,.002,0,-1.892
31,1000,0,0,.001,-2.298
31,1100,0,0,0,-2.129
31,1200,0,0,.002,-.852
31,1300,.008,.008,.009,-.26
31,1400,.086,.087,.083,-.593
31,1500,.14,.141,.134,-1.069
31,1600,.298,.294,.28,-1.949
31,1700,.269,.26,.26,-3.134
31,1800,.062,.062,.059,-3.426
31,1900,.006,.007,.007,-3.559
31,2000,0,0,0,-3.844
31,2100,0,0,0,-3.712
31,2200,0,0,0,-3.153
31,2300,0,0,0,-3.614
32,0,0,0,0,-4.065
32,100,0,0,0,-4.149
32,200,0,0,0,-3.878
32,300,0,0,.002,-4.056
32,400,0,0,0,-3.608
32,500,0,0,.001,-4.625
32,600,0,0,0,-4.517
32,700,0,0,0,-2
32,800,0,0,0,-2.339
32,900,0,0,0,-.911
32,1000,0,0,0,-.539
32,1100,0,0,0,-.411
32,1200,0,0,0,-.375
32,1300,.008,.009,.009,-.508
32,1400,.039,.04,.039,-.618
32,1500,.107,.108,.102,-.638
32,1600,.149,.151,.142,-.93
32,1700,.288,.28,.274,-4.325
32,1800,.086,.081,.089,-5.141
32,1900,.009,.01,.01,-4.816
32,2000,0,0,0,-4.615
32,2100,0,0,0,-2.792
32,2200,0,0,0,-1.799
32,2300,0,0,0,-1.456
33,0,0,0,0,-2.306
33,100,0,0,0,-2.335
33,200,0,0,0,-2.439
33,300,0,0,0,-2.465
33,400,0,0,0,-1.246
33,500,0,0,0,-.936
33,600,0,0,0,-1.256
33,700,0,0,0,-4.813
33,800,0,0,0,-4.676
33,900,0,0,0,-4.801
33,1000,0,0,0,-5.016
33,1100,0,0,0,-4.82
33,1200,0,0,.003,-4.454
33,1300,.012,.013,.013,-4.588
33,1400,.07,.07,.066,-4.311
33,1500,.177,.176,.162,-3.952
33,1600,.205,.203,.186,-3.829
33,1700,.151,.15,.14,-1.938
33,1800,.054,.054,.052,-.896
33,1900,.007,.007,.007,-1.115
33,2000,0,0,0,-1.144
33,2100,0,0,0,-1.15
33,2200,0,0,0,-1.478
33,2300,0,0,0,-1.728
34,0,0,0,0,-1.629
34,100,0,0,0,-2.167
34,200,0,0,0,-2.475
34,300,0,0,0,-2.889
34,400,0,0,0,-3.902
34,500,0,0,0,-5.028
34,600,0,0,0,-4.903
34,700,0,0,0,-2.248
34,800,0,0,0,-1.564
34,900,0,0,0,-1.763
34,1000,0,0,0,-2.902
34,1100,0,0,0,-5.712
34,1200,0,.001,.002,-5.885
34,1300,.038,.04,.036,-5.32
34,1400,.171,.18,.186,-6.088
34,1500,.329,.335,.337,-7.01
34,1600,.414,.405,.398,-7.13
34,1700,.256,.244,.242,-6.582
34,1800,.158,.144,.154,-6.145
34,1900,.033,.033,.031,-5.375
34,2000,0,.003,0,-4.978
34,2100,0,.001,0,-5.556
34,2200,0,0,0,-5.72
34,2300,0,0,0,-5.747
35,0,0,0,0,-5.865
35,100,0,0,0,-6.127
35,200,0,0,0,-5.487
35,300,0,0,0,-4.907
35,400,0,0,0,-4.688
35,500,0,0,.002,-5.232
35,600,0,0,.002,-5.367
35,700,0,0,.001,-5.333
35,800,0,0,0,-5.627
35,900,0,0,.002,-5.716
35,1000,-.001,0,.001,-5.698
35,1100,-.001,0,.001,-5.691
35,1200,.001,0,.003,-5.524
35,1300,.032,.034,.032,-5.472
35,1400,.169,.176,.171,-5.214
35,1500,.263,.268,.242,-4.597
35,1600,.33,.331,.296,-4.836
35,1700,.347,.328,.306,-5.947
35,1800,.185,.163,.164,-5.689
35,1900,.028,.027,.026,-5.053
35,2000,0,0,.002,-3.619
35,2100,-.001,0,0,-4.36
35,2200,-.002,.002,0,-4.405
35,2300,-.002,0,0,-4.166
36,0,0,0,0,-3.965
36,100,0,0,0,-4.624
36,200,0,0,0,-4.625
36,300,0,0,0,-4.194
36,400,0,0,0,-3.995
36,500,0,0,0,-3.99
36,600,0,0,0,-4.309
36,700,0,0,0,-4.62
36,800,0,0,0,-4.257
36,900,-.002,0,0,-4.726
36,1000,-.001,0,0,-5.065
36,1100,0,0,0,-4.985
36,1200,.001,0,0,-4.975
36,1300,.031,.031,.029,-4.739
36,1400,.166,.168,.15,-4.187
36,1500,.351,.352,.311,-4.351
36,1600,.444,.439,.389,-3.748
36,1700,.365,.355,.317,-4.397
36,1800,.245,.233,.214,-3.717
36,1900,.05,.048,.045,-2.192
36,2000,0,0,0,-2.476
36,2100,0,0,0,-2.515
36,2200,0,0,0,-1.576
36,2300,0,0,0,-2.061
37,0,0,0,0,-1.523
37,100,0,0,0,-2.34
37,200,0,0,0,-.932
37,300,0,0,0,-.591
37,400,0,0,0,-.503
37,500,0,0,0,-.086
37,600,0,0,0,-.285
37,700,0,0,0,-.428
37,800,0,0,0,-.951
37,900,0,0,0,-1.146
37,1000,0,0,0,-2.245
37,1100,0,0,0,-1.881
37,1200,.001,.002,.002,-1.882
37,1300,.034,.034,.032,-1.728
37,1400,.139,.139,.128,-.87
37,1500,.291,.291,.266,-.313
37,1600,.379,.379,.342,-1.68
37,1700,.253,.251,.228,-3.002
37,1800,.102,.101,.094,-2.93
37,1900,.032,.031,.029,-2.757
37,2000,0,0,.003,-2.798
37,2100,0,0,0,-2.781
37,2200,0,0,0,-2.828
37,2300,0,0,0,-2.657
38,0,0,0,0,-2.25
38,100,0,0,0,-2.094
38,200,0,0,0,-2.371
38,300,0,0,0,-2.03
38,400,0,0,0,-1.838
38,500,0,0,0,-.87
38,600,0,.002,0,.079
38,700,0,0,0,.412
38,800,0,0,0,.203
38,900,0,0,0,.373
38,1000,0,0,0,.404
38,1100,0,0,0,.202
38,1200,.001,.002,.002,.214
38,1300,.034,.035,.033,.421
38,1400,.178,.178,.163,-.541
38,1500,.329,.329,.299,-.836
38,1600,.358,.357,.329,-.769
38,1700,.341,.339,.313,-1.015
38,1800,.171,.168,.156,-1.511
38,1900,.041,.041,.038,-1.348
38,2000,.002,.002,.002,-.963
38,2100,0,.001,0,-.846
38,2200,0,0,0,-1.007
38,2300,0,0,.001,-1.075
39,0,0,0,.001,-.933
39,100,0,0,0,-.723
39,200,0,0,0,-.614
39,300,0,0,0,-.408
39,400,0,0,0,-.377
39,500,0,0,.002,-.322
39,600,0,0,0,-.145
39,700,0,0,0,-.337
39,800,0,0,0,-.697
39,900,-.001,0,0,-1.002
39,1000,-.001,0,0,-1.073
39,1100,0,0,0,-.669
39,1200,.003,.003,.003,-.656
39,1300,.047,.048,.045,-2.524
39,1400,.119,.122,.113,-4.213
39,1500,.327,.332,.304,-3.183
39,1600,.353,.358,.326,-3.203
39,1700,.281,.285,.26,-2.94
39,1800,.153,.155,.142,-3.78
39,1900,.04,.04,.038,-3.241
39,2000,.001,.003,.002,-3.353
39,2100,0,.002,0,-4.307
39,2200,0,.002,0,-4.605
39,2300,0,.001,0,-4.722
40,0,0,0,.001,-4.675
40,100,0,0,0,-4.595
40,200,0,0,.001,-4.117
40,300,0,.001,0,-4.827
40,400,0,0,.002,-5.014
40,500,0,0,.002,-4.946
40,600,0,0,.003,-5.05
40,700,0,0,0,-4.159
40,800,0,.001,0,-4.659
40,900,0,.002,0,-4.982
40,1000,0,.002,0,-4.938
40,1100,0,.002,.001,-2.536
40,1200,.005,.007,.007,-3.776
40,1300,.13,.14,.14,-3.764
40,1400,.344,.361,.353,-5.197
40,1500,.733,.738,.67,-3.374
40,1600,.436,.437,.392,-3.707
40,1700,.285,.284,.257,-4.394
40,1800,.185,.186,.167,-4.504
40,1900,.046,.047,.043,-4.718
40,2000,.002,.003,.003,-5.117
40,2100,0,0,0,-4.89
40,2200,0,0,0,-4.772
40,2300,0,0,0,-4.087
41,0,0,0,.001,-3.678
41,100,0,0,0,-3.846
41,200,0,0,.002,-3.6
41,300,0,0,.002,-2.317
41,400,0,0,.002,-3.827
41,500,0,0,.001,-2.957
41,600,0,0,.001,-3.83
41,700,0,0,.002,-2.571
41,800,0,0,.002,-3.471
41,900,0,0,.002,-4.256
41,1000,0,0,.002,-2.922
41,1100,0,0,.003,-3.426
41,1200,.004,.005,.006,-3.327
41,1300,.09,.092,.083,-3.292
41,1400,.219,.221,.201,-3.012
41,1500,.341,.344,.314,-1.119
41,1600,.433,.436,.394,-1.903
41,1700,.549,.544,.485,-3.701
41,1800,.336,.33,.293,-4.609
41,1900,.098,.095,.087,-4.234
41,2000,.005,.006,.005,-3.185
41,2100,0,0,0,-3.737
41,2200,0,0,0,-3.651
41,2300,0,0,0,-3.066
42,0,0,0,.002,-.623
42,100,0,0,.002,-.219
42,200,0,0,.002,-1.116
42,300,0,0,.002,-3.884
42,400,0,0,0,-3.25
42,500,0,0,0,-3.892
42,600,0,.002,0,-3.891
42,700,0,.003,0,-4.132
42,800,-.001,0,0,-4.265
42,900,0,.001,0,-4.073
42,1000,-.001,0,0,-3.61
42,1100,-.001,0,0,-2.93
42,1200,.012,.013,.011,-2.597
42,1300,.171,.182,.172,-3.056
42,1400,.511,.526,.473,-4.57
42,1500,.979,.991,.852,-5.664
42,1600,.97,.958,.801,-6.036
42,1700,.762,.727,.617,-5.807
42,1800,.438,.399,.368,-5.326
42,1900,.092,.084,.081,-4.657
42,2000,.004,.005,.005,-4.405
42,2100,0,0,0,-4.399
42,2200,0,0,0,-4.135
42,2300,0,0,0,-3.296
43,0,0,0,0,-2.631
43,100,0,0,0,-2.442
43,200,0,.002,0,-3.047
43,300,0,.003,0,-3.869
43,400,0,.003,0,-3.119
43,500,0,.001,0,-1.797
43,600,0,0,0,-1.623
43,700,0,0,0,-1.101
43,800,0,0,.002,-1.172
43,900,0,0,.002,-1.152
43,1000,0,0,.002,-.972
43,1100,0,0,0,-.901
43,1200,.005,.007,.006,-.646
43,1300,.093,.096,.088,-.801
43,1400,.26,.262,.238,-1.001
43,1500,.392,.394,.357,-1.398
43,1600,.447,.448,.404,-1.923
43,1700,.398,.399,.361,-1.522
43,1800,.205,.207,.19,-1.103
43,1900,.058,.059,.055,-.056
43,2000,.003,.003,.003,.038
43,2100,0,0,0,-.083
43,2200,0,0,0,-.022
43,2300,0,0,0,-.046
44,0,0,0,0,-.133
44,100,0,0,0,-.178
44,200,0,0,0,-.162
44,300,0,0,0,-.197
44,400,0,0,0,-.581
44,500,0,0,0,-.11
44,600,0,0,0,-.084
44,700,0,0,0,-.718
44,800,0,0,0,-2.782
44,900,0,0,.001,-4.143
44,1000,0,0,0,-4.624
44,1100,0,0,0,-4.674
44,1200,.01,.011,.011,-4.624
44,1300,.055,.056,.054,-4.91
44,1400,.16,.161,.149,-5.054
44,1500,.664,.658,.595,-3.95
44,1600,.471,.468,.432,-1.761
44,1700,.5,.494,.45,-1.579
44,1800,.415,.41,.376,-1.334
44,1900,.131,.131,.121,-1.184
44,2000,.011,.011,.01,-.239
44,2100,0,0,0,-.168
44,2200,0,0,.001,-.697
44,2300,0,0,0,-1.41
45,0,0,0,0,-.796
45,100,0,0,0,-.275
45,200,0,0,0,-.133
45,300,0,0,0,-.142
45,400,0,0,.001,-.069
45,500,0,0,0,-.047
45,600,0,0,0,-.451
45,700,0,0,0,-.2
45,800,0,0,0,.003
45,900,0,0,0,-.127
45,1000,0,0,0,-.269
45,1100,0,0,0,-.243
45,1200,.016,.017,.016,-.735
45,1300,.163,.166,.151,-1.253
45,1400,.245,.256,.236,-3.621
45,1500,.451,.453,.419,-4.12
45,1600,.649,.649,.589,-3.881
45,1700,.843,.828,.755,-4.276
45,1800,.32,.32,.292,-3.81
45,1900,.084,.085,.078,-3.29
45,2000,.007,.008,.008,-2.706
45,2100,0,0,0,-.524
45,2200,0,0,0,-.138
45,2300,0,0,0,-.069
46,0,0,0,0,-.336
46,100,0,0,0,-.91
46,200,0,0,0,-1.66
46,300,0,0,0,-2.426
46,400,0,0,0,-2.44
46,500,0,.001,0,-1.648
46,600,0,.002,0,-1.975
46,700,0,.002,0,-2.726
46,800,0,.001,0,-3.562
46,900,0,0,0,-3.354
46,1000,0,0,0,-3.334
46,1100,0,0,0,-2.81
46,1200,.021,.022,.021,-2.324
46,1300,.243,.259,.254,-4.127
46,1400,.519,.544,.514,-5.765
46,1500,.76,.771,.667,-6.197
46,1600,1.007,.996,.831,-6.394
46,1700,.818,.794,.667,-5.618
46,1800,.451,.428,.381,-4.796
46,1900,.133,.128,.116,-4.044
46,2000,.013,.013,.012,-3.714
46,2100,0,0,0,-3.618
46,2200,0,0,0,-3.659
46,2300,0,0,0,-3.68
47,0,0,0,0,-3.68
47,100,0,0,0,-3.692
47,200,0,0,0,-3.65
47,300,0,0,0,-3.5
47,400,0,0,.001,-2.561
47,500,0,0,0,-1.443
47,600,0,0,.002,-.94
47,700,0,0,0,-1.252
47,800,0,0,0,-3.481
47,900,0,0,0,-2.975
47,1000,0,0,0,-2.658
47,1100,0,0,.001,-2.438
47,1200,.029,.03,.027,-2.919
47,1300,.186,.188,.167,-2.598
47,1400,.448,.453,.405,-2.068
47,1500,.676,.681,.616,-1.252
47,1600,.867,.868,.78,-1.842
47,1700,.806,.806,.722,-2.245
47,1800,.503,.502,.447,-2.598
47,1900,.245,.244,.216,-1.914
47,2000,.022,.023,.021,-1.952
47,2100,0,.001,0,-2.725
47,2200,0,0,0,-2.564
47,2300,0,0,0,-2.254
48,0,0,0,0,-1.38
48,100,0,0,0,-2.708
48,200,0,0,0,-3.543
48,300,0,0,0,-3.758
48,400,0,0,0,-3.735
48,500,0,0,0,-3.905
48,600,0,0,0,-3.875
48,700,0,0,.001,-3.841
48,800,0,0,.002,-3.813
48,900,0,.002,.002,-3.77
48,1000,0,.001,.002,-3.695
48,1100,0,.002,.002,-2.313
48,1200,.042,.043,.04,-.76
48,1300,.334,.339,.306,-1.544
48,1400,.549,.557,.505,-1.402
48,1500,.818,.824,.744,-2.677
48,1600,.894,.898,.808,-2.311
48,1700,.608,.612,.554,-1.933
48,1800,.426,.429,.389,-1.885
48,1900,.136,.139,.126,-1.714
48,2000,.021,.022,.02,-.923
48,2100,0,0,.003,-.31
48,2200,0,0,.001,-.47
48,2300,0,0,.002,-.12
49,0,0,0,.002,-.012
49,100,0,0,.002,-.119
49,200,0,0,.002,-.151
49,300,0,0,.002,-.241
49,400,0,0,.001,-.419
49,500,0,0,0,-2.051
49,600,0,0,0,-3.143
49,700,0,0,0,-3.144
49,800,0,0,0,-3.228
49,900,0,0,0,-2.952
49,1000,0,0,0,-2.644
49,1100,0,0,.001,-2.539
49,1200,.094,.066,.059,-1.834
49,1300,.495,.187,.199,-.987
49,1400,.497,.476,.429,-1.643
49,1500,.669,.662,.606,-2.163
49,1600,.685,.686,.63,-1.85
49,1700,.587,.592,.545,-1.559
49,1800,.343,.345,.32,-.729
49,1900,.123,.123,.111,-.238
49,2000,.015,.016,.01,.046
49,2100,0,0,0,.424
49,2200,0,0,.001,.297
49,2300,0,0,.001,-.51
50,0,0,0,0,-.811
50,100,.001,0,0,-.05
50,200,0,0,-.001,-.126
50,300,0,0,0,-.3
50,400,0,0,.001,-.969
50,500,0,0,.002,-1.563
50,600,0,0,.002,-1.654
50,700,0,0,0,-1.856
50,800,0,0,.002,-2.438
50,900,0,0,.002,-2.467
50,1000,0,0,0,-2.043
50,1100,0,0,0,-2.427
50,1200,.02,.018,.018,-2.562
50,1300,.201,.181,.17,-2.533
50,1400,.391,.351,.33,-2.473
50,1500,.464,.414,.392,-2.443
50,1600,.432,.385,.367,-1.284
50,1700,.312,.278,.27,-.338
50,1800,.254,.227,.219,-.656
50,1900,.2,.179,.17,-.57
50,2000,.055,.051,.047,-.531
50,2100,.001,.002,0,-.393
50,2200,0,0,0,-.234
50,2300,0,0,0,-.902
51,0,0,0,0,-.295
51,100,0,0,0,-.675
51,200,0,0,0,-.393
51,300,0,.001,0,-.414
51,400,0,.001,0,-.23
51,500,0,.001,0,-.168
51,600,0,.001,0,-.34
51,700,0,0,0,-.282
51,800,0,0,-.005,-.243
51,900,0,0,-.007,-.195
51,1000,0,0,-.002,-.262
51,1100,0,.001,0,-.915
51,1200,.056,.057,.055,-.711
51,1300,.269,.273,.256,-1.017
51,1400,.532,.539,.504,-1.18
51,1500,.894,.902,.825,-1.663
51,1600,.964,.98,.853,-2.071
51,1700,.681,.689,.616,-1.58
51,1800,.412,.419,.391,-.456
51,1900,.183,.187,.176,-.312
51,2000,.031,.032,.031,-.268
51,2100,0,.002,.001,-.279
51,2200,0,.002,0,-.209
51,2300,0,0,0,-.145
52,0,0,0,-.004,-.147
52,100,0,0,-.001,-.258
52,200,0,0,-.002,-.267
52,300,.001,-.001,-.004,-.264
52,400,.001,0,-.002,-.247
52,500,0,0,-.002,-.316
52,600,0,0,0,-.319
52,700,-.002,0,0,-.286
52,800,-.002,0,0,-.276
52,900,-.002,.001,0,-.227
52,1000,-.001,0,.001,-.183
52,1100,.002,.002,.002,-.2
52,1200,.067,.069,.064,-.152
52,1300,.249,.255,.236,-.246
52,1400,.474,.483,.449,-.414
52,1500,.717,.728,.676,-.556
52,1600,.613,.623,.579,-.484
52,1700,.598,.607,.563,-.443
52,1800,.544,.55,.509,-.656
52,1900,.274,.276,.255,-1.097
52,2000,.039,.04,.037,-.877
52,2100,0,0,.003,-.529
52,2200,-.002,0,0,-.466
52,2300,-.002,0,0,-.696
53,0,0,.001,0,-.203
53,100,0,0,0,-.26
53,200,-.001,0,0,-.27
53,300,-.002,0,0,-.238
53,400,0,0,0,-.207
53,500,-.002,0,0,-.257
53,600,-.001,0,0,-.309
53,700,0,.002,0,-.469
53,800,0,0,0,-.189
53,900,0,0,0,-.132
53,1000,0,0,0,-.242
53,1100,.004,.005,.004,-.389
53,1200,.079,.085,.079,-.285
53,1300,.352,.374,.343,-.195
53,1400,.85,.909,.794,-.336
53,1500,.98,1.022,.929,-.428
53,1600,.819,.85,.785,-.296
53,1700,.798,.821,.749,-.351
53,1800,.712,.726,.666,-.168
53,1900,.378,.383,.35,-.207
53,2000,.078,.08,.074,-.346
53,2100,.002,.003,.002,-.517
53,2200,0,0,0,-.446
53,2300,0,0,0,-.406
54,0,0,0,0,-.413
54,100,0,0,0,-.403
54,200,0,0,.001,-.366
54,300,0,0,.001,-.401
54,400,0,-.007,-.002,-.402
54,500,.006,-.005,-.001,-.383
54,600,.022,.018,.014,-.365
54,700,.041,.038,.032,-.374
54,800,.019,.009,.008,-.434
54,900,.015,.003,.007,-.432
54,1000,.004,-.011,.001,-.432
54,1100,.017,.004,.015,-.419
54,1200,.244,.23,.224,-.146
54,1300,.836,.823,.756,.157
54,1400,.799,.791,.743,-.105
54,1500,.911,.897,.838,-.117
54,1600,1.024,1.005,.904,.087
54,1700,.933,.916,.841,.156
54,1800,.658,.65,.592,.136
54,1900,.298,.299,.272,.084
54,2000,.045,.046,.043,-.136
54,2100,.001,.002,.002,-.023
54,2200,0,0,0,.053
54,2300,0,.001,0,-.361
55,0,0,0,0,-.204
55,100,0,0,0,-.096
55,200,0,0,0,.157
55,300,0,0,0,.141
55,400,0,0,0,.134
55,500,-.002,0,0,.122
55,600,-.002,0,0,.144
55,700,-.002,0,0,.102
55,800,-.002,0,0,.159
55,900,-.002,0,0,.164
55,1000,-.001,0,0,.077
55,1100,.004,.005,.004,.04
55,1200,.075,.077,.073,.078
55,1300,.317,.322,.298,.233
55,1400,.576,.582,.538,.306
55,1500,.924,.93,.855,.392
55,1600,.986,.992,.915,.436
55,1700,.731,.738,.68,.415
55,1800,.529,.535,.496,.343
55,1900,.273,.278,.258,.237
55,2000,.057,.058,.055,.072
55,2100,.002,.003,.002,.013
55,2200,0,0,0,.016
55,2300,0,0,0,.011
56,0,0,0,.001,-.01
56,100,0,0,0,-.006
56,200,0,0,0,-.02
56,300,0,0,0,-.018
56,400,0,0,0,-.054
56,500,0,0,0,-.071
56,600,0,0,0,-.071
56,700,0,0,0,-.091
56,800,0,0,0,-.106
56,900,0,0,0,-.254
56,1000,0,0,0,-.288
56,1100,.006,.007,.006,-.209
56,1200,.103,.107,.098,.046
56,1300,.392,.397,.359,.147
56,1400,.719,.724,.653,.362
56,1500,.981,.983,.871,.435
56,1600,1.011,1.015,.918,.599
56,1700,.884,.885,.797,.465
56,1800,.718,.721,.652,.39
56,1900,.46,.463,.417,.165
56,2000,.094,.095,.087,-.17
56,2100,.002,.002,.004,-.192
56,2200,-.001,0,0,-.196
56,2300,0,0,0,-.194
57,0,0,0,0,-.153
57,100,0,.003,0,-.081
57,200,0,.003,0,-.228
57,300,0,.001,0,-.092
57,400,0,0,0,-.089
57,500,0,0,0,-.158
57,600,0,0,0,-.163
57,700,0,0,0,-.174
57,800,0,0,0,-.176
57,900,0,0,0,-.226
57,1000,0,0,0,-.193
57,1100,.008,.009,.008,-.101
57,1200,.119,.123,.114,.057
57,1300,.462,.471,.426,.233
57,1400,.766,.77,.691,.404
57,1500,.927,.924,.829,.45
57,1600,.985,.983,.884,.465
57,1700,.847,.847,.764,.427
57,1800,.591,.593,.536,.33
57,1900,.308,.311,.282,.162
57,2000,.076,.077,.072,.024
57,2100,.005,.007,.005,-.127
57,2200,0,0,0,-.168
57,2300,0,0,0,-.1
58,0,0,0,0,-.018
58,100,0,0,0,-.06
58,200,0,0,0,.026
58,300,0,0,0,.005
58,400,0,0,0,-.07
58,500,0,0,0,-.117
58,600,0,0,0,-.126
58,700,0,0,0,-.138
58,800,0,0,0,-.169
58,900,0,0,0,-.059
58,1000,0,0,0,-.086
58,1100,.02,.023,.023,-.203
58,1200,.24,.301,.302,.107
58,1300,.717,.83,.847,.134
58,1400,1.23,1.358,1.347,.176
58,1500,1.573,1.71,1.634,.418
58,1600,1.68,1.818,1.678,.952
58,1700,1.553,1.677,1.529,1.471
58,1800,1.22,1.299,1.179,1.791
58,1900,.74,.768,.673,1.681
58,2000,.24,.24,.18,.902
58,2100,.011,.012,.011,-.259
58,2200,0,0,0,-.287
58,2300,0,0,0,-.304
59,0,0,0,0,-.346
59,100,0,0,.002,-.333
59,200,0,0,.002,-.338
59,300,0,0,.001,-.305
59,400,0,0,0,-.321
59,500,0,0,0,-.323
59,600,0,0,.001,-.344
59,700,0,-.005,0,-.387
59,800,.009,0,.003,-.451
