day_of_year,hour,r1,r2,r3,NR
346,1100,-.002,0,.317
346,1200,-.001,0,-.295
346,1300,0,0,-.582
346,1400,0,0,.05
346,1500,.005,.004,-.342
346,1600,.007,.005,-1.503
346,1700,.002,.003,-3.191
346,1800,0,0,-2.416
346,1900,0,0,-2.344
346,2000,0,0,-2.308
346,2100,0,0,-1.683
346,2200,0,0,-1.551
346,2300,0,0,-1.664
347,0,0,0,-2.013
347,100,0,0,-1.507
347,200,0,0,-3.18
347,300,0,0,-2.887
347,400,0,0,-1.773
347,500,0,0,-2.199
347,600,0,0,-1.485
347,700,0,0,-.534
347,800,0,0,-1.025
347,900,0,0,-3.683
347,1000,0,0,-4.434
347,1100,0,0,-3.615
347,1200,0,0,-2.024
347,1300,0,0,-1.896
347,1400,0,.002,-1.743
347,1500,.003,.003,-1.343
347,1600,.003,.003,-.132
347,1700,0,.002,-.046
347,1800,0,0,-.122
347,1900,0,0,-.11
347,2000,0,0,-.131
347,2100,0,0,-.172
347,2200,0,0,-.237
347,2300,0,0,-.248
348,0,0,0,-.288
348,100,0,0,-.337
348,200,0,0,-1.335
348,300,0,0,-1.939
348,400,0,0,-2.788
348,500,0,0,-2.544
348,600,0,0,-1.421
348,700,0,0,-1.028
348,800,0,0,-2.664
348,900,0,0,-2.746
348,1000,0,0,-2.399
348,1100,0,0,-2.354
348,1200,0,0,-2.606
348,1300,0,0,-2.49
348,1400,0,0,-2.459
348,1500,.003,.003,-2.402
348,1600,.004,.003,-2.931
348,1700,0,.003,-2.936
348,1800,0,.002,-2.984
348,1900,0,.001,-2.774
348,2000,0,.001,-2.919
348,2100,0,0,-2.731
348,2200,0,0,-1.926
348,2300,0,0,-1.471
349,0,0,0,-1.065
349,100,0,0,-1.056
349,200,0,0,-.377
349,300,0,0,-.411
349,400,0,0,.223
349,500,0,0,-.53
349,600,0,0,-.201
349,700,0,0,-.182
349,800,0,0,.332
349,900,0,0,-.018
349,1000,0,0,.097
349,1100,0,0,-.34
349,1200,0,0,-2.008
349,1300,0,0,-1.291
349,1400,0,.001,-.212
349,1500,.001,.003,.056
349,1600,.002,.003,.081
349,1700,0,.003,.07
349,1800,0,0,-.197
349,1900,0,0,-.607
349,2000,0,0,-1.479
349,2100,0,0,-1.376
349,2200,0,0,-2.526
349,2300,0,0,-.898
350,0,0,0,-.412
350,100,0,0,-.292
350,200,0,0,-.225
350,300,0,0,-.197
350,400,0,0,-.211
350,500,0,0,-.387
350,600,0,0,-.773
350,700,0,0,-1.41
350,800,0,0,-2.496
350,900,0,0,-4.88
350,1000,0,0,-5.538
350,1100,0,0,-5.846
350,1200,0,0,-5.899
350,1300,0,0,-5.124
350,1400,0,0,-3.498
350,1500,0,0,-2.905
350,1600,.001,.004,-3.132
350,1700,0,.002,-3.277
350,1800,0,0,-2.965
350,1900,0,0,-2.44
350,2000,0,.001,-2.23
350,2100,0,0,-1.316
350,2200,0,0,-2.512
350,2300,0,0,-2.237
351,0,0,0,-.133
351,100,0,0,-.057
351,200,0,0,-.08
351,300,0,0,-.072
351,400,0,0,-.838
351,500,0,0,-1.226
351,600,0,0,-1.677
351,700,0,0,-1.757
351,800,0,0,-2.095
351,900,0,0,-2.173
351,1000,0,0,-1.696
351,1100,0,0,-2.025
351,1200,0,0,-2.935
351,1300,0,0,-3.266
351,1400,.001,0,-2.974
351,1500,.005,.007,-1.798
351,1600,.005,.007,-1.603
351,1700,.001,0,-1.358
351,1800,-.001,0,-1.299
351,1900,-.001,0,-1.38
351,2000,-.001,0,-1.25
351,2100,-.001,0,-1.254
351,2200,-.001,0,-1.427
351,2300,0,0,-1.412
352,0,0,0,-2.367
352,100,0,0,-2.562
352,200,0,0,-3.545
352,300,0,0,-2.035
352,400,0,0,-5.288
352,500,0,0,-5.402
352,600,0,0,-3.333
352,700,0,0,-2.994
352,800,0,0,-2.188
352,900,0,0,-2.912
352,1000,0,0,-5.337
352,1100,0,.001,-5.479
352,1200,0,0,-5.407
352,1300,0,.001,-4.519
352,1400,0,.003,-2.119
352,1500,.003,.003,-1.099
352,1600,.004,.003,-.442
352,1700,.002,.003,-1
352,1800,0,.001,-1.347
352,1900,0,0,-1.531
352,2000,0,0,-1.264
352,2100,0,0,-1.194
352,2200,0,0,-3.306
352,2300,0,0,-4.59
353,0,0,0,-5.136
353,100,0,0,-5.294
353,200,0,0,-4.896
353,300,0,0,-5.218
353,400,0,0,-5.439
353,500,0,0,-5.64
353,600,0,0,-5.486
353,700,0,0,-5.241
353,800,0,0,-4.545
353,900,0,0,-4.409
353,1000,0,0,-5.158
353,1100,0,0,-5.394
353,1200,0,0,-4.977
353,1300,0,0,-5.319
353,1400,0,0,-5.364
353,1500,.005,.006,-5.355
353,1600,.007,.007,-5.327
353,1700,.001,.002,-5.23
353,1800,0,0,-4.86
353,1900,0,0,-5.175
353,2000,0,0,-4.68
353,2100,0,0,-4.433
353,2200,0,0,-4.553
353,2300,0,0,-3.978
354,0,0,0,-3.316
354,100,0,0,-3.213
354,200,0,0,-2.81
354,300,0,0,-2.277
354,400,0,0,-2.559
354,500,0,0,-2.536
354,600,0,0,-2.704
354,700,0,0,-2.935
354,800,0,0,-3.619
354,900,0,0,-4.488
354,1000,0,0,-4.824
354,1100,0,0,-4.084
354,1200,0,0,-4.608
354,1300,0,0,-4.637
354,1400,0,0,-4.567
354,1500,.004,.005,-4.605
354,1600,.006,.007,-4.59
354,1700,0,0,-4.45
354,1800,0,0,-4.691
354,1900,0,0,-4.331
354,2000,0,0,-3.053
354,2100,0,0,-4.46
354,2200,0,0,-4.612
354,2300,0,0,-3.784
355,0,0,0,-3.45
355,100,0,0,-2.688
355,200,0,0,-1.072
355,300,0,0,-.382
355,400,0,0,-1.993
355,500,0,0,-5.581
355,600,0,0,-5.629
355,700,0,0,-5.579
355,800,0,0,-5.705
355,900,0,0,-5.605
355,1000,0,0,-5.327
355,1100,0,0,-5.549
355,1200,0,0,-5.521
355,1300,0,0,-5.358
355,1400,0,0,-4.769
355,1500,.006,.006,-2.377
355,1600,.007,.007,-5.446
355,1700,.001,.002,-5.364
355,1800,0,0,-5.36
355,1900,0,0,-4.299
355,2000,0,0,-3.615
355,2100,0,0,-3.011
355,2200,0,0,-3.771
355,2300,0,0,-4.274
356,0,0,0,-4.155
356,100,0,0,-3.948
356,200,0,0,-3.103
356,300,0,0,-2.776
356,400,0,0,-3.753
356,500,0,0,-3.015
356,600,0,0,-.378
356,700,0,0,-2.196
356,800,0,0,-2.004
356,900,0,0,-.527
356,1000,0,0,-.251
356,1100,0,0,-.212
356,1200,0,0,-.312
356,1300,0,0,-.327
356,1400,0,0,-.237
356,1500,.003,.004,-.327
356,1600,.006,.006,-.628
356,1700,0,0,-.328
356,1800,0,0,-.331
356,1900,0,0,-.293
356,2000,0,0,-.259
356,2100,0,0,-.892
356,2200,0,0,-1.467
356,2300,0,0,-.764
357,0,0,0,-2.6
357,100,0,0,-1.98
357,200,0,0,-.682
357,300,0,0,-.986
357,400,0,0,-.383
357,500,0,0,-.815
357,600,0,0,-.343
357,700,0,0,-.557
357,800,0,0,-.458
357,900,0,0,-.547
357,1000,0,0,-.591
357,1100,0,0,-.516
357,1200,0,0,-.886
357,1300,0,0,-.494
357,1400,0,0,-3.613
357,1500,.007,.007,-5.21
357,1600,.007,.007,-4.627
357,1700,.002,.003,-3.579
357,1800,0,0,-.855
357,1900,0,.001,-1.094
357,2000,0,.001,-.592
357,2100,0,.001,.1
357,2200,0,0,.111
357,2300,0,0,.047
358,0,0,0,-.084
358,100,0,0,-.42
358,200,0,.001,-.652
358,300,0,0,-.591
358,400,0,.001,-.654
358,500,0,.002,-.848
358,600,0,.002,-1.086
358,700,0,.001,-1.845
358,800,0,.002,-3.938
358,900,0,0,-5.016
358,1000,0,0,-4.895
358,1100,0,0,-4.839
358,1200,0,0,-4.836
358,1300,0,0,-4.817
358,1400,.001,0,-4.507
358,1500,.007,.007,-4.654
358,1600,.008,.008,-5.038
358,1700,.003,0,-5.088
358,1800,0,0,-5.133
358,1900,0,0,-5.127
358,2000,0,0,-5.102
358,2100,0,0,-4.993
358,2200,0,0,-4.99
358,2300,0,0,-4.904
359,0,0,0,-4.731
359,100,0,0,-4.579
359,200,0,0,-5.063
359,300,0,0,-4.817
359,400,0,0,-4.886
359,500,0,0,-5.054
359,600,0,0,-4.932
359,700,0,0,-4.762
359,800,0,0,-4.494
359,900,0,0,-4.391
359,1000,0,0,-4.31
359,1100,0,0,-3.554
359,1200,0,0,-3.359
359,1300,0,0,-2.586
359,1400,0,.002,-2.171
359,1500,.003,.003,-3.129
359,1600,.003,.003,-2.924
359,1700,0,.002,-1.493
359,1800,0,0,-1.445
359,1900,0,0,-1.474
359,2000,0,0,-1.056
359,2100,0,0,-1.13
359,2200,0,0,-1.194
359,2300,0,0,-.384
360,0,0,0,-.529
360,100,0,0,-.351
360,200,0,0,-2.225
360,300,0,0,-.132
360,400,0,0,-.286
360,500,0,0,-.491
360,600,0,0,-.72
360,700,0,0,-2.201
360,800,0,0,-.984
360,900,0,0,-.707
360,1000,0,0,-1.425
360,1100,0,0,-3.136
360,1200,0,0,-2.874
360,1300,0,0,-1.402
360,1400,0,0,-2.926
360,1500,.002,.003,-1.406
360,1600,.003,.004,.046
360,1700,0,0,-.324
360,1800,0,0,-.431
360,1900,0,0,-1.046
360,2000,0,0,-1.334
360,2100,0,0,-.641
360,2200,0,0,-.979
360,2300,0,0,-1.896
361,0,0,0,-.909
361,100,0,0,-.948
361,200,0,0,-1.244
361,300,0,0,-.626
361,400,0,0,-.727
361,500,0,0,-1.465
361,600,0,0,-.88
361,700,0,0,-.587
361,800,0,0,-.724
361,900,0,0,-1.026
361,1000,0,0,-2.878
361,1100,0,0,-1.994
361,1200,0,0,-4.206
361,1300,0,0,-2.929
361,1400,0,0,-2.162
361,1500,.003,.003,-1.294
361,1600,.004,.003,-2.556
361,1700,0,.003,-2.175
361,1800,0,.001,-1.521
361,1900,0,0,-2.045
361,2000,0,0,-2.501
361,2100,0,0,-3.096
361,2200,0,0,-3.301
361,2300,0,0,-2.136
362,0,0,0,-1.642
362,100,0,0,-2.327
362,200,0,0,-2.77
362,300,0,0,-3.588
362,400,0,.001,-3.269
362,500,0,.001,-3.637
362,600,0,0,-4.421
362,700,0,0,-5.071
362,800,0,0,-4.232
362,900,0,0,-3.463
362,1000,0,0,-4.038
362,1100,0,0,-3.258
362,1200,0,0,-2.569
362,1300,0,0,-1.747
362,1400,0,0,-2.496
362,1500,0,.002,-.659
362,1600,.003,.004,-.819
362,1700,0,.002,-.63
362,1800,0,.001,-1.7
362,1900,0,.002,-1.167
362,2000,0,.002,-.712
362,2100,0,.002,-1.12
362,2200,0,.001,-1.805
362,2300,0,0,-1.149
363,0,0,0,-2.909
363,100,0,0,-3.299
363,200,0,0,-4.427
363,300,0,0,-4.6
363,400,0,.001,-3.067
363,500,0,.002,-2.16
363,600,0,.002,-2.093
363,700,0,.002,-1.962
363,800,0,.002,-.631
363,900,0,.002,-1.258
363,1000,0,.002,-4.282
363,1100,0,.002,-4.986
363,1200,0,.001,-3.633
363,1300,0,.001,-1.044
363,1400,0,.003,-1.15
363,1500,.003,.003,-1.075
363,1600,.007,.004,-1.277
363,1700,0,.003,-1.251
363,1800,0,0,-1.822
363,1900,0,0,-1.57
363,2000,0,0,-.758
363,2100,0,0,-.302
363,2200,0,0,-.501
363,2300,0,0,-1.982
364,0,0,0,-2.058
364,100,0,0,-1.588
364,200,0,0,-2.062
364,300,0,0,-3.029
364,400,0,0,-3.904
364,500,0,0,-4.295
364,600,0,.002,-5.124
364,700,0,.002,-3.755
364,800,0,0,-3.182
364,900,0,0,-3.818
364,1000,0,0,-4.278
364,1100,0,0,-3.633
364,1200,0,0,-3.491
364,1300,0,0,-1.068
364,1400,0,.003,.809
364,1500,.004,.004,.284
364,1600,.006,.006,.102
364,1700,.002,.003,-.936
364,1800,0,0,-1.539
364,1900,0,0,-.221
364,2000,0,0,.136
364,2100,0,0,.14
364,2200,0,0,.076
364,2300,0,0,-.034
365,0,0,0,-.145
365,100,0,0,-.199
365,200,0,0,-.193
365,300,0,0,-.51
365,400,0,0,-.49
365,500,0,0,-.181
365,600,0,0,-.876
365,700,0,0,-.934
365,800,0,0,-.929
365,900,0,.002,-.532
365,1000,0,.002,-.288
365,1100,0,.002,-.309
365,1200,0,.002,-.56
365,1300,0,.003,-.536
365,1400,0,.003,-.982
365,1500,.006,.005,-2.264
365,1600,.007,.009,-3.7
365,1700,.004,.003,-3.394
365,1800,0,.002,-2.782
365,1900,0,0,-.861
365,2000,0,0,-1.687
365,2100,0,.002,-2.863
365,2200,0,.002,-2.151
365,2300,0,0,-3.184
1,0,0,0,-4.759
1,100,0,0,-4.837
1,200,0,0,-4.423
1,300,0,0,-3.654
1,400,0,0,-4.31
1,500,0,0,-4.474
1,600,0,0,-5.005
1,700,0,0,-5.1
1,800,0,0,-5.058
1,900,0,0,-4.977
1,1000,0,0,-5.044
1,1100,0,0,-4.853
1,1200,0,0,-4.103
1,1300,0,0,-3.898
1,1400,0,0,-4.784
1,1500,.007,.006,-5.195
1,1600,.007,.008,-5.168
1,1700,.003,.004,-5.098
1,1800,0,0,-4.962
1,1900,0,0,-4.842
1,2000,0,0,-4.674
1,2100,0,0,-4.559
1,2200,0,0,-4.388
1,2300,0,0,-4.577
2,0,0,0,-3.995
2,100,0,0,-3.972
2,200,0,0,-3.91
2,300,0,0,-1.395
2,400,0,0,-.384
2,500,0,0,-.583
2,600,0,.001,-.635
2,700,0,0,-.427
2,800,0,0,-.331
2,900,0,0,-.663
2,1000,0,0,-1.188
2,1100,0,0,-2.066
2,1200,0,0,-2.713
2,1300,0,0,-2.377
2,1400,.001,.003,-3.839
2,1500,.008,.008,-4.308
2,1600,.008,.01,-4.759
2,1700,.004,.004,-4.878
2,1800,0,.001,-4.939
2,1900,0,0,-4.869
2,2000,0,0,-4.683
2,2100,0,0,-4.482
2,2200,0,0,-3.545
2,2300,0,0,-3.022
3,0,0,0,-3.141
3,100,0,0,-2.525
3,200,0,0,-1.467
3,300,0,0,-.304
3,400,0,0,.307
3,500,0,0,-.359
3,600,0,0,1.012
3,700,0,0,-.024
3,800,0,.002,-.519
3,900,0,.002,-.928
3,1000,0,0,-1.534
3,1100,0,0,-1.556
3,1200,0,0,-1.689
3,1300,0,0,-1.168
3,1400,0,.002,-1.224
3,1500,.005,.004,-1.118
3,1600,.007,.008,-2.143
3,1700,.003,.004,-3.6
3,1800,0,.003,-3.507
3,1900,0,.002,-3.851
3,2000,0,.001,-4.579
3,2100,0,.002,-5.211
3,2200,0,.002,-5.326
3,2300,0,.002,-5.48
4,0,0,.002,-4.919
4,100,0,.002,-5.277
4,200,0,.002,-4.864
4,300,0,0,-5.019
4,400,0,0,-2.052
4,500,0,0,-2.116
4,600,0,0,-2.462
4,700,0,0,-3.415
4,800,0,0,-3.379
4,900,0,0,-3.202
4,1000,0,0,-2.67
4,1100,0,0,-3.626
4,1200,0,0,-3.515
4,1300,0,0,-3.962
4,1400,.001,.003,-3.821
4,1500,.03,.027,-2.181
4,1600,.059,.051,-2.38
4,1700,.017,.016,-1.858
4,1800,0,.002,-1.809
4,1900,0,0,-1.194
4,2000,0,0,-.75
4,2100,0,.002,-.035
4,2200,0,.002,-.733
4,2300,0,.002,-1.483
5,0,0,.002,-2.01
5,100,0,.001,-2.674
5,200,0,0,-3.535
5,300,0,0,-3.955
5,400,0,0,-4.34
5,500,0,0,-3.796
5,600,0,0,-3.426
5,700,0,0,-2.997
5,800,0,0,-2.376
5,900,0,0,-2.377
5,1000,0,0,-2.763
5,1100,0,0,-3.294
5,1200,0,0,-2.301
5,1300,0,0,-2.408
5,1400,0,.001,-3.781
5,1500,.008,.008,-5.151
5,1600,.009,.01,-5.002
5,1700,.006,.006,-4.476
5,1800,0,0,-4.521
5,1900,0,0,-5.043
5,2000,0,0,-5.288
5,2100,0,0,-4.996
5,2200,0,0,-4.142
5,2300,0,0,-4.283
6,0,0,0,-4.828
6,100,0,0,-4.872
6,200,0,0,-4.986
6,300,0,0,-5.081
6,400,0,0,-5.109
6,500,0,0,-4.942
6,600,0,0,-4.758
6,700,0,0,-4.644
6,800,0,0,-4.547
6,900,0,0,-4.533
6,1000,0,0,-4.537
6,1100,0,0,-4.592
6,1200,0,0,-4.801
6,1300,0,0,-5.026
6,1400,0,.002,-4.991
6,1500,.008,.008,-4.873
6,1600,.014,.013,-4.844
6,1700,.005,.006,-4.837
6,1800,0,0,-4.874
6,1900,0,0,-4.953
6,2000,0,0,-5.027
6,2100,0,0,-5.095
6,2200,0,0,-5.053
6,2300,0,0,-4.975
7,0,0,0,-4.93
7,100,0,0,-4.795
7,200,0,0,-4.685
7,300,0,0,-4.714
7,400,0,0,-4.837
7,500,0,0,-5.036
7,600,0,0,-5.055
7,700,0,0,-5.069
7,800,0,0,-5.077
7,900,0,0,-4.997
7,1000,0,0,-4.969
7,1100,0,0,-4.959
7,1200,0,0,-4.872
7,1300,0,0,-4.743
7,1400,.003,.004,-4.628
7,1500,.02,.019,-4.511
7,1600,.033,.031,-4.399
7,1700,.023,.021,-4.348
7,1800,.001,.002,-4.352
7,1900,0,0,-4.34
7,2000,0,0,-4.396
7,2100,0,0,-4.403
7,2200,0,0,-4.412
7,2300,0,0,-4.401
8,0,0,0,-4.338
8,100,0,.002,-4.33
8,200,0,.002,-4.307
8,300,0,.002,-4.28
8,400,0,.002,-4.288
8,500,0,.002,-4.118
8,600,0,.001,-4.072
8,700,0,0,-4.19
8,800,0,.001,-4.246
8,900,0,0,-4.233
8,1000,0,.001,-4.307
8,1100,0,0,-4.251
8,1200,0,0,-4.184
8,1300,0,0,-4.147
8,1400,.003,.004,-4.06
8,1500,.018,.017,-3.804
8,1600,.035,.032,-3.722
8,1700,.025,.023,-3.83
8,1800,.002,.002,-3.962
8,1900,0,0,-4.005
8,2000,0,0,-4
8,2100,0,0,-3.957
8,2200,0,0,-3.928
8,2300,0,0,-3.945
9,0,0,0,-3.97
9,100,0,0,-3.983
9,200,0,0,-4.001
9,300,0,0,-4.08
9,400,0,0,-4.2
9,500,0,0,-4.316
9,600,0,0,-4.585
9,700,0,0,-4.981
9,800,0,0,-4.949
9,900,0,0,-5.134
9,1000,0,0,-5.035
9,1100,0,0,-4.858
9,1200,0,0,-4.881
9,1300,0,0,-4.932
9,1400,.008,.008,-4.992
9,1500,.046,.041,-4.753
9,1600,.043,.039,-4.982
9,1700,.017,.017,-5.189
9,1800,.001,.001,-5.188
9,1900,0,0,-5.167
9,2000,0,0,-5.114
9,2100,0,0,-5.045
9,2200,0,0,-4.978
9,2300,0,0,-5.005
10,0,0,0,-4.949
10,100,0,0,-4.931
10,200,0,0,-4.813
10,300,0,0,-4.785
10,400,-.001,0,-4.621
10,500,-.001,0,-3.149
10,600,0,0,-3.055
10,700,0,0,-2.323
10,800,0,0,-4.305
10,900,0,0,-4.706
10,1000,0,0,-4.434
10,1100,0,0,-4.533
10,1200,0,0,-4.487
10,1300,0,0,-4.47
10,1400,.006,.006,-4.515
10,1500,.021,.02,-4.535
10,1600,.027,.025,-4.629
10,1700,.015,.014,-4.656
10,1800,.002,.001,-3.985
10,1900,-.002,0,-1.549
10,2000,-.001,0,-.065
10,2100,-.001,0,-.056
10,2200,0,0,-.076
10,2300,0,0,-.295
11,0,0,0,-.468
11,100,0,0,-.744
11,200,0,0,-.876
11,300,0,0,-.582
11,400,0,0,-.189
11,500,0,0,-.249
11,600,0,0,-.21
11,700,0,0,-.26
11,800,0,0,-.18
11,900,0,0,-.295
11,1000,0,0,-1.348
11,1100,0,0,-.847
11,1200,0,0,-1.629
11,1300,0,0,-1.447
11,1400,.005,.004,-.92
11,1500,.019,.018,-.87
11,1600,.028,.026,-2.117
11,1700,.014,.013,-1.816
11,1800,.002,.001,-.218
11,1900,0,0,-1.849
11,2000,0,0,-1.351
11,2100,0,0,-1.661
11,2200,0,0,-1.631
11,2300,0,0,-1.22
12,0,0,0,-2.042
12,100,0,0,-1.914
12,200,-.001,0,-.577
12,300,-.001,0,-.472
12,400,0,0,-2.119
12,500,0,0,-3.504
12,600,0,0,-3.924
12,700,0,0,-4.652
12,800,0,0,-4.697
12,900,-.001,0,-4.553
12,1000,0,0,-4.61
12,1100,-.001,0,-4.637
12,1200,-.001,0,-4.657
12,1300,.001,0,-4.693
12,1400,.008,.007,-4.708
12,1500,.021,.021,-4.688
12,1600,.022,.022,-4.66
12,1700,.01,.01,-4.679
12,1800,.003,.002,-4.664
12,1900,0,0,-4.466
12,2000,-.001,0,-4.176
12,2100,-.001,0,-4.205
12,2200,0,0,-4.141
12,2300,0,0,-4.096
13,0,0,0,-3.08
13,100,0,0,-2.867
13,200,0,0,-2.742
13,300,0,0,-2.502
13,400,-.001,0,-2.683
13,500,0,0,-3.143
13,600,0,0,-3.649
13,700,0,0,-3.691
13,800,0,0,-4.064
13,900,0,0,-3.746
13,1000,0,0,-3.103
13,1100,0,0,-.666
13,1200,0,0,-.78
13,1300,0,0,.064
13,1400,.004,.003,-.125
13,1500,.014,.013,-.012
13,1600,.022,.02,-.032
13,1700,.015,.014,-.117
13,1800,.002,.002,-.209
13,1900,0,0,-.269
13,2000,0,0,-.378
13,2100,0,0,-.433
13,2200,0,0,-.361
13,2300,0,0,-.438
14,0,0,0,-.362
14,100,0,0,-.379
14,200,0,0,-.55
14,300,0,0,-1.366
14,400,0,0,-4.871
14,500,0,0,-5.261
14,600,0,0,-4.98
14,700,0,0,-4.798
14,800,0,0,-4.864
14,900,0,0,-4.602
14,1000,0,0,-4.571
14,1100,0,0,-4.54
14,1200,0,0,-4.343
14,1300,0,0,-4.181
14,1400,.017,.015,-3.624
14,1500,.034,.034,-3.75
14,1600,.037,.037,-4.188
14,1700,.03,.028,-4.874
14,1800,.005,.004,-4.615
14,1900,0,0,-4.916
14,2000,-.001,0,-4.985
14,2100,0,0,-4.891
14,2200,0,0,-4.805
14,2300,0,.002,-4.773
15,0,0,.003,-4.739
15,100,0,.003,-4.661
15,200,0,.002,-4.378
15,300,0,.003,-4.244
15,400,0,.003,-4.28
15,500,0,.002,-4.198
15,600,0,.002,-4.001
15,700,0,.001,-2.765
15,800,-.001,.002,-3.097
15,900,-.001,0,-2.85
15,1000,-.001,0,-3.289
15,1100,-.001,0,-3.186
15,1200,0,0,-3.483
15,1300,.002,.001,-3.155
15,1400,.02,.018,-3.193
15,1500,.041,.039,-3.322
15,1600,.048,.06,-3.344
15,1700,.035,.036,-3.251
15,1800,.02,.018,-2.923
15,1900,0,0,-2.306
15,2000,0,0,-1.946
15,2100,0,0,-2.299
15,2200,0,0,-2.195
15,2300,0,0,-3.367
16,0,0,0,-3.657
16,100,0,0,-3.759
16,200,0,0,-3.86
16,300,0,0,-3.962
16,400,0,0,-4.121
16,500,0,0,-4.232
16,600,0,0,-4.365
16,700,0,0,-4.421
16,800,0,0,-4.501
16,900,0,0,-4.546
16,1000,0,0,-4.632
16,1100,0,0,-4.873
16,1200,0,0,-5.121
16,1300,0,0,-5.23
16,1400,.014,.013,-5.245
16,1500,.041,.041,-5.045
16,1600,.055,.087,-5.089
16,1700,.032,.041,-4.777
16,1800,.007,.006,-4.434
16,1900,0,0,-4.207
16,2000,0,0,-4.04
16,2100,0,0,-4.057
16,2200,0,0,-4.039
16,2300,0,0,-4.036
17,0,0,0,-4.094
17,100,0,0,-4.075
17,200,0,0,-4.042
17,300,0,0,-4.099
17,400,0,0,-4.123
17,500,0,0,-4.03
17,600,0,0,-4.033
17,700,0,0,-4.029
17,800,0,0,-4.029
17,900,0,0,-4.024
17,1000,0,0,-4.028
17,1100,0,0,-4.041
17,1200,0,0,-3.996
17,1300,0,0,-4.057
17,1400,.022,.02,-4.145
17,1500,.067,.066,-4.307
17,1600,.072,.097,-4.74
17,1700,.031,.039,-4.751
17,1800,.019,.017,-4.654
17,1900,0,0,-4.953
17,2000,0,0,-5.357
17,2100,0,0,-4.673
17,2200,0,0,-5.056
17,2300,0,0,-5.26
18,0,0,0,-5.223
18,100,0,0,-4.844
18,200,0,0,-4.626
18,300,0,0,-4.452
18,400,0,0,-4.372
18,500,0,0,-4.273
18,600,0,0,-4.21
18,700,0,0,-3.466
18,800,0,0,-3.41
18,900,0,0,-2.548
18,1000,0,0,-.084
18,1100,0,0,.02
18,1200,0,0,.322
18,1300,0,0,.211
18,1400,.011,.011,.038
18,1500,.041,.038,.093
18,1600,.039,.036,-.165
18,1700,.019,.018,-.032
18,1800,.005,.005,-.179
18,1900,0,0,-.285
18,2000,0,0,-.35
18,2100,0,0,-.55
18,2200,0,0,-.792
18,2300,0,0,-2.022
19,0,0,0,-2.653
19,100,0,0,-1.59
19,200,0,0,-.724
19,300,0,0,-1.79
19,400,0,0,-2.383
19,500,0,0,-.935
19,600,0,0,-.563
19,700,0,0,-.279
19,800,0,0,-.445
19,900,0,0,-.625
19,1000,0,0,-.513
19,1100,0,0,-.764
19,1200,0,0,-1.375
19,1300,.001,0,-1.399
19,1400,.016,.015,-1.452
19,1500,.048,.043,-3.36
19,1600,.069,.061,-3.466
19,1700,.057,.05,-3.117
19,1800,.012,.01,-3.159
19,1900,0,0,-3.1
19,2000,0,0,-3.037
19,2100,0,.001,-2.944
19,2200,0,.003,-2.808
19,2300,0,0,-2.664
20,0,0,0,-2.591
20,100,0,0,-2.506
20,200,0,0,-2.386
20,300,0,0,-2.219
20,400,0,0,-2.065
20,500,0,0,-1.818
20,600,0,0,-2.007
20,700,0,0,-2.085
20,800,0,0,-2.121
20,900,0,.002,-1.898
20,1000,0,.001,-1.809
20,1100,0,.001,-1.904
20,1200,0,0,-1.749
20,1300,.001,.002,-1.432
20,1400,.017,.015,-1.097
20,1500,.035,.031,-.541
20,1600,.041,.038,-.554
20,1700,.031,.029,-.682
20,1800,.01,.009,-.711
20,1900,0,.003,-.806
20,2000,0,.001,-1.53
20,2100,0,0,-1.544
20,2200,0,0,-1.645
20,2300,0,0,-1.993
21,0,0,0,-2.832
21,100,0,0,-2.688
21,200,0,0,-3.006
21,300,0,0,-2.914
21,400,0,.001,-1.848
21,500,0,0,-2.903
21,600,0,0,-2.086
21,700,0,0,-.415
21,800,0,0,-.873
21,900,0,0,-2.832
21,1000,0,0,-2.57
21,1100,0,.002,-1.274
21,1200,0,0,-2.036
21,1300,.001,.002,-2.83
21,1400,.016,.014,-2.725
21,1500,.035,.031,-1.727
21,1600,.061,.054,-.858
21,1700,.033,.03,-.984
21,1800,.008,.008,-1.174
21,1900,0,0,-1.444
21,2000,0,0,-1.281
21,2100,0,0,-1.61
21,2200,0,0,-1.566
21,2300,0,0,-1.275
22,0,0,0,-.937
22,100,0,0,-.748
22,200,-.001,0,-.868
22,300,-.001,.002,-.958
22,400,-.001,0,-1.398
22,500,-.001,0,-1.11
22,600,0,0,-.787
22,700,0,0,-.802
22,800,0,0,-.322
22,900,0,0,.315
22,1000,0,0,-.066
22,1100,0,0,-.335
22,1200,0,0,-1.104
22,1300,0,.003,-1.141
22,1400,.011,.011,-1.218
22,1500,.031,.029,-.842
22,1600,.043,.04,-.738
22,1700,.025,.025,-.481
22,1800,.006,.007,-.069
22,1900,0,0,-.406
22,2000,0,0,-.373
22,2100,0,0,-.036
22,2200,0,0,-.637
22,2300,0,0,-.748
23,0,0,0,-.624
23,100,0,0,-.386
23,200,0,0,-.374
23,300,0,0,-.006
23,400,0,0,0
23,500,0,0,-.053
23,600,0,.001,-.105
23,700,0,0,-.11
23,800,0,0,-.185
23,900,0,0,-.247
23,1000,0,0,-.416
23,1100,0,0,-.464
23,1200,0,0,-.499
23,1300,0,.002,-.543
23,1400,.012,.012,-.74
23,1500,.044,.04,-.635
23,1600,.087,.079,-.2
