day_of_year,hour,r1,r2,r3,NR
298,700,0,0,0,-.246
298,800,0,0,0,-.334
298,900,0,0,0,-.413
298,1000,.004,.004,.004,-.411
298,1100,.063,.066,.062,-.635
298,1200,.162,.17,.159,-.335
298,1300,.309,.322,.3,-.025
298,1400,.471,.49,.454,.099
298,1500,.497,.516,.479,.091
298,1600,.483,.502,.464,-.031
298,1700,.249,.26,.242,-.176
298,1800,.071,.075,.07,-.323
298,1900,.003,.004,.004,-.422
298,2000,0,0,0,-.379
298,2100,0,0,0,-.196
298,2200,0,0,0,-.216
298,2300,0,0,0,-.371
299,0,0,0,0,-.21
299,100,0,0,0,-.461
299,200,0,0,0,-.286
299,300,0,0,0,-.187
299,400,0,0,0,-.364
299,500,0,0,0,-.214
299,600,0,0,0,-.118
299,700,0,0,0,-.116
299,800,0,0,0,-.316
299,900,0,0,0,-.301
299,1000,.004,.004,.004,-.347
299,1100,.081,.089,.083,-.485
299,1200,.347,.37,.338,-.371
299,1300,.788,.822,.74,-.49
299,1400,.692,.721,.657,-.144
299,1500,.564,.584,.535,-.028
299,1600,.441,.458,.418,-.071
299,1700,.253,.264,.242,-.09
299,1800,.089,.093,.085,-.165
299,1900,.004,.005,.004,-.15
299,2000,0,0,0,-.178
299,2100,0,0,0,-.169
299,2200,0,0,0,-.098
299,2300,0,0,0,-.104
300,0,0,0,0,-.123
300,100,0,0,0,-.137
300,200,0,0,0,-.214
300,300,0,0,0,-.276
300,400,0,0,0,-.363
300,500,0,0,0,-.434
300,600,0,0,0,-.495
300,700,0,0,0,-.475
300,800,0,0,0,-.51
300,900,0,0,0,-.688
300,1000,.002,.002,.003,-3.474
300,1100,.088,.089,.088,-3.751
300,1200,.388,.387,.384,-4.203
300,1300,.787,.783,.7,-4.452
300,1400,1.043,1.036,.88,-4.665
300,1500,1.051,1.045,.903,-4.9
300,1600,.809,.799,.702,-5.059
300,1700,.417,.405,.363,-4.688
300,1800,.103,.099,.095,-4.2
300,1900,.005,.005,.004,-4.16
300,2000,0,0,0,-3.429
300,2100,0,0,0,-3.402
300,2200,0,0,0,-2.704
300,2300,0,0,0,-1.209
301,0,0,0,.001,-.645
301,100,0,0,0,-.691
301,200,0,0,0,-.21
301,300,0,0,0,-.226
301,400,0,0,0,-.157
301,500,0,0,0,-.01
301,600,0,0,0,-.015
301,700,0,0,0,-.349
301,800,0,0,0,0
301,900,0,0,0,.119
301,1000,0,0,0,-.452
301,1100,.04,.042,.039,-.532
301,1200,.171,.18,.165,.153
301,1300,.392,.409,.37,.17
301,1400,.62,.645,.555,-2.811
301,1500,.756,.822,.636,-2.841
301,1600,1.017,1.011,.781,-1.848
301,1700,.499,.431,.341,-2.149
301,1800,.117,.091,.076,-1.692
301,1900,.003,.002,.002,-1.49
301,2000,0,0,0,-1.352
301,2100,0,0,0,-1.252
301,2200,0,-.001,0,-1.147
301,2300,0,-.001,0,-.975
302,0,0,0,0,-.843
302,100,0,0,0,-.728
302,200,0,0,0,-.666
302,300,0,0,0,-.546
302,400,0,0,0,-.484
302,500,0,0,0,-.471
302,600,0,0,0,-.463
302,700,0,0,0,-.487
302,800,0,0,0,-.531
302,900,0,0,0,-.497
302,1000,.003,.004,.003,-.499
302,1100,.057,.057,.056,-.43
302,1200,.275,.271,.268,-.088
302,1300,.517,.496,.493,-.18
302,1400,.418,.39,.385,-.605
302,1500,.511,.479,.471,-.567
302,1600,.424,.406,.393,-.767
302,1700,.194,.194,.182,-1.205
302,1800,.033,.033,.031,-1.407
302,1900,0,.002,.002,-.87
302,2000,0,0,0,-.98
302,2100,0,0,.001,-1.164
302,2200,0,0,.001,-1.343
302,2300,0,0,0,-2.019
303,0,0,0,0,-.615
303,100,0,0,0,-.385
303,200,0,0,0,-.365
303,300,0,0,0,.044
303,400,0,0,0,.125
303,500,0,0,0,.056
303,600,-.001,0,0,-.072
303,700,-.012,-.002,-.015,-.057
303,800,.008,.018,0,-.029
303,900,0,.002,-.007,-.055
303,1000,0,0,.001,-.098
303,1100,.03,.031,.03,-.044
303,1200,.135,.141,.133,-.035
303,1300,.233,.244,.228,-.002
303,1400,.39,.408,.377,.002
303,1500,.345,.36,.332,-.275
303,1600,.3,.313,.29,.026
303,1700,.146,.154,.143,.001
303,1800,.032,.033,.032,-.008
303,1900,0,0,0,-.012
303,2000,0,0,.001,-.109
303,2100,0,0,.001,-.097
303,2200,0,0,.002,-.072
303,2300,0,0,.002,-.066
304,0,0,0,.001,-.191
304,100,0,0,.002,-.14
304,200,0,0,.002,-.089
304,300,0,0,.002,-.149
304,400,0,0,0,-.235
304,500,0,0,0,-.116
304,600,0,0,0,-.193
304,700,0,0,0,-.158
304,800,0,0,0,-.125
304,900,0,0,0,-.147
304,1000,.001,0,.002,-.14
304,1100,.026,.028,.026,-.173
304,1200,.125,.132,.123,-.103
304,1300,.382,.402,.367,.016
304,1400,.346,.366,.333,-.022
304,1500,.382,.404,.369,.027
304,1600,.325,.344,.315,.067
304,1700,.164,.175,.16,-.051
304,1800,.03,.032,.03,-.182
304,1900,.001,0,0,-.144
304,2000,0,0,0,-.069
304,2100,0,0,0,-.074
304,2200,0,0,0,-.071
304,2300,0,0,0,-.068
305,0,0,0,0,-.073
305,100,0,0,0,-.173
305,200,0,0,0,-.245
305,300,0,0,0,-.867
305,400,0,0,0,-1.769
305,500,0,0,0,-1.918
305,600,0,0,0,-2.013
305,700,0,0,0,-2.043
305,800,0,0,0,-2.017
305,900,0,0,0,-1.996
305,1000,0,0,0,-1.929
305,1100,.036,.035,.033,-1.895
305,1200,.227,.204,.222,-2.118
305,1300,.534,.498,.487,-2.694
305,1400,.754,.724,.649,-3.204
305,1500,.754,.724,.648,-3.253
305,1600,.547,.516,.492,-2.727
305,1700,.248,.227,.235,-2.113
305,1800,.04,.038,.038,-1.879
305,1900,0,.001,0,-1.842
305,2000,0,0,0,-1.779
305,2100,0,0,0,-1.703
305,2200,0,0,0,-1.621
305,2300,0,0,0,-1.676
306,0,0,0,0,-1.69
306,100,0,0,0,-1.684
306,200,0,0,0,-.7
306,300,0,0,0,.07
306,400,0,0,0,.066
306,500,0,0,0,.058
306,600,0,0,0,.096
306,700,0,0,0,.104
306,800,0,0,0,.125
306,900,0,0,0,.129
306,1000,0,.001,0,.105
306,1100,.023,.024,.023,-.015
306,1200,.185,.175,.173,-1.514
306,1300,.485,.436,.409,-2.369
306,1400,.691,.635,.571,-2.543
306,1500,.821,.791,.725,-2.504
306,1600,.472,.457,.427,-2.276
306,1700,.189,.184,.174,-1.833
306,1800,.026,.026,.024,-1.733
306,1900,0,.001,.002,-1.173
306,2000,0,0,.002,-.504
306,2100,0,0,.002,-.387
306,2200,0,0,0,-.245
306,2300,0,0,.001,-.235
307,0,0,0,0,-.338
307,100,0,0,0,-.944
307,200,0,0,0,-.674
307,300,0,0,.001,-1.096
307,400,0,0,0,-2.11
307,500,0,0,0,-2.399
307,600,0,0,0,-2.179
307,700,0,0,0,-2.498
307,800,0,0,0,-2.549
307,900,0,0,0,-2.554
307,1000,0,.001,0,-2.393
307,1100,.02,.02,.019,-2.051
307,1200,.144,.145,.133,-2.252
307,1300,.313,.314,.288,-2.57
307,1400,.447,.446,.407,-2.524
307,1500,.433,.431,.392,-2.141
307,1600,.361,.359,.329,-2.073
307,1700,.157,.157,.143,-1.824
307,1800,.015,.016,.015,-1.163
307,1900,0,.001,0,-1.472
307,2000,0,0,0,-1.397
307,2100,0,0,0,-1.325
307,2200,0,0,0,-.906
307,2300,0,0,0,-.956
308,0,0,0,0,-.888
308,100,0,0,0,-.729
308,200,0,0,0,-.723
308,300,0,0,0,-.718
308,400,0,0,.001,-.873
308,500,0,0,.001,-.52
308,600,0,0,.002,-.404
308,700,0,0,.002,-.269
308,800,0,0,.002,-.276
308,900,0,0,.001,-.289
308,1000,0,0,.002,-.49
308,1100,.01,.011,.011,-.593
308,1200,.085,.087,.081,-.258
308,1300,.224,.231,.214,-.038
308,1400,.308,.319,.292,-.033
308,1500,.335,.347,.317,-.035
308,1600,.26,.269,.246,-.077
308,1700,.098,.102,.094,-.319
308,1800,.01,.011,.011,-.626
308,1900,0,0,.001,-.59
308,2000,0,0,0,-.848
308,2100,0,0,0,-1.018
308,2200,0,0,0,-.757
308,2300,0,0,0,-.47
309,0,0,0,0,-.602
309,100,0,0,0,-.593
309,200,0,0,0,-.568
309,300,0,0,0,-.536
309,400,0,0,0,-.594
309,500,0,0,0,-.407
309,600,0,0,0,-.623
309,700,0,0,0,-.504
309,800,0,0,0,-.434
309,900,0,0,0,-.375
309,1000,0,.001,0,-.742
309,1100,.011,.011,.01,-.856
309,1200,.092,.093,.085,-.89
309,1300,.236,.239,.215,-.842
309,1400,.31,.312,.279,-1.207
309,1500,.293,.296,.27,-.249
309,1600,.209,.211,.191,-.7
309,1700,.086,.086,.079,-.633
309,1800,.009,.01,.008,-.34
309,1900,0,0,0,-.233
309,2000,0,0,0,-.439
309,2100,0,0,0,-.211
309,2200,0,0,0,-.636
309,2300,0,0,0,-.203
310,0,0,0,0,-.102
310,100,0,0,0,-.075
310,200,0,0,0,-.493
310,300,0,0,0,-.514
310,400,0,0,0,-1.097
310,500,0,0,0,-.968
310,600,0,0,0,-.643
310,700,0,0,0,-.474
310,800,0,0,0,-1.01
310,900,0,0,0,-.585
310,1000,0,0,0,-.329
310,1100,.011,.012,.01,-1.075
310,1200,.102,.105,.094,-1.71
310,1300,.228,.231,.211,-.516
310,1400,.39,.403,.359,-1.07
310,1500,.472,.504,.439,-1.948
310,1600,.277,.294,.263,-2.104
310,1700,.086,.087,.078,-1.638
310,1800,.009,.01,.008,-.185
310,1900,0,0,0,-.892
310,2000,0,0,0,-1.264
310,2100,0,0,0,-1.858
310,2200,0,0,0,-1.662
310,2300,0,0,-.001,-1.634
311,0,0,0,0,-1.747
311,100,0,0,0,-1.873
311,200,0,0,0,-2
311,300,0,0,0,-1.998
311,400,0,0,0,-2.014
311,500,0,0,0,-2.094
311,600,0,0,0,-2.17
311,700,0,0,0,-2.235
311,800,0,0,0,-2.244
311,900,0,0,0,-2.301
311,1000,0,0,0,-2.336
311,1100,.01,.01,.009,-2.37
311,1200,.099,.097,.087,-2.437
311,1300,.309,.317,.258,-2.301
311,1400,.46,.491,.436,-2.578
311,1500,.469,.489,.487,-2.857
311,1600,.306,.316,.314,-2.612
311,1700,.103,.104,.101,-2.433
311,1800,.01,.009,.009,-2.557
311,1900,0,0,0,-2.714
311,2000,0,0,0,-2.886
311,2100,0,0,0,-3.057
311,2200,0,0,0,-3.066
311,2300,0,0,0,-3.066
312,0,0,0,0,-2.939
312,100,0,0,0,-3.018
312,200,0,0,.002,-3.189
312,300,.001,0,.002,-3.11
312,400,.001,0,0,-3.098
312,500,.002,0,0,-3.023
312,600,0,0,0,-2.727
312,700,0,0,0,-2.365
312,800,0,0,0,-1.951
312,900,0,0,0,-1.798
312,1000,0,0,.001,-1.852
312,1100,.004,.003,.005,-2.064
312,1200,.065,.065,.058,-2.158
312,1300,.189,.194,.17,-2.131
312,1400,.315,.323,.281,-1.724
312,1500,.238,.238,.22,.335
312,1600,.147,.148,.138,.385
312,1700,.054,.054,.049,-.975
312,1800,.003,.003,.005,-1.015
312,1900,0,0,.002,-.49
312,2000,0,0,0,-1.676
312,2100,0,0,0,-1.336
312,2200,0,0,0,-.522
312,2300,0,0,0,.106
313,0,0,0,0,.133
313,100,0,0,0,.009
313,200,0,0,.002,-.132
313,300,0,0,.002,-.385
313,400,0,0,.002,-.175
313,500,0,0,.002,-1.024
313,600,0,0,.002,-.87
313,700,0,0,.002,-.243
313,800,0,0,.002,-.292
313,900,0,0,.001,-.558
313,1000,0,0,.001,-.819
313,1100,.003,.002,.004,-.537
313,1200,.045,.045,.043,-.38
313,1300,.141,.143,.132,-.462
313,1400,.242,.244,.224,-.824
313,1500,.246,.247,.227,-1.006
313,1600,.122,.123,.114,-.653
313,1700,.041,.041,.039,-.204
313,1800,.002,.002,.003,-.414
313,1900,0,0,.001,-.798
313,2000,0,0,.001,-.991
313,2100,0,0,0,-.583
313,2200,0,0,.001,-.503
313,2300,0,0,.002,-.387
314,0,0,0,.002,-.277
314,100,0,0,.002,-.322
314,200,0,0,.002,-.358
314,300,0,0,.002,-.327
314,400,0,0,.002,-.333
314,500,0,0,.002,-.256
314,600,0,0,.002,-.263
314,700,0,0,.002,-.501
314,800,0,0,.002,-.21
314,900,0,0,.002,-.195
314,1000,0,0,.002,-.216
314,1100,.002,.001,.003,-.264
314,1200,.038,.039,.037,-.457
314,1300,.116,.121,.112,-.332
314,1400,.198,.206,.188,-.494
314,1500,.235,.246,.224,-.13
314,1600,.117,.124,.115,.064
314,1700,.031,.033,.031,-.118
314,1800,.002,.001,.003,-.303
314,1900,0,0,0,-.155
314,2000,0,0,0,-.195
314,2100,0,0,0,-.167
314,2200,0,0,0,-.24
314,2300,0,0,0,-.261
315,0,0,0,0,-.2
315,100,.002,0,0,-.103
315,200,0,0,0,-.158
315,300,0,0,0,-.115
315,400,0,0,0,-.101
315,500,0,0,0,-.118
315,600,.001,0,0,-.172
315,700,0,0,0,-.129
315,800,0,0,0,-.185
315,900,0,0,0,-.155
315,1000,0,0,0,-.144
315,1100,.002,.001,.002,-.215
315,1200,.038,.039,.036,-.204
315,1300,.142,.145,.133,-.156
315,1400,.165,.168,.156,-.075
315,1500,.164,.167,.155,-.095
315,1600,.117,.119,.111,-.13
315,1700,.038,.038,.036,-.162
315,1800,.002,.001,.002,-.147
315,1900,0,0,.002,-.091
315,2000,0,0,.001,-.114
315,2100,0,0,0,-.204
315,2200,0,0,.002,-.272
315,2300,0,0,0,-.456
316,0,0,0,0,-.399
316,100,0,0,0,-.321
316,200,0,0,0,-.312
316,300,0,0,0,-.367
316,400,0,0,0,-.507
316,500,0,0,0,-.516
316,600,0,0,0,-.402
316,700,0,0,0,-.255
316,800,0,0,0,-.389
316,900,0,0,0,-.444
316,1000,0,0,0,-.51
316,1100,.002,.003,.002,-.558
316,1200,.042,.039,.036,-.545
316,1300,.146,.135,.126,-.49
316,1400,.27,.25,.234,-.421
316,1500,.332,.306,.286,-.295
316,1600,.168,.156,.146,-.374
316,1700,.041,.037,.036,-.452
316,1800,0,.002,0,-.466
316,1900,0,0,0,-.559
316,2000,0,0,0,-.453
316,2100,0,0,0,-.516
316,2200,0,0,0,-.618
316,2300,0,0,0,-.577
317,0,0,0,0,-.49
317,100,0,0,0,-.177
317,200,0,0,0,-.017
317,300,0,0,0,-.229
317,400,0,0,0,-.373
317,500,0,0,0,-.701
317,600,0,0,0,-.706
317,700,0,0,0,-.662
317,800,0,0,0,-.692
317,900,0,0,0,-.738
317,1000,0,0,0,-.737
317,1100,.001,.002,.001,-.722
317,1200,.038,.032,.032,-.689
317,1300,.169,.144,.135,-.552
317,1400,.324,.268,.242,-.414
317,1500,.307,.253,.233,-.439
317,1600,.153,.131,.128,-.538
317,1700,.035,.03,.03,-.614
317,1800,0,.002,0,-.653
317,1900,0,0,0,-.624
317,2000,0,0,0,-.598
317,2100,0,0,-.001,-.589
317,2200,0,0,0,-.615
317,2300,0,0,0,-.618
318,0,0,0,0,-.608
318,100,0,0,0,-.61
318,200,0,0,0,-.594
318,300,0,0,0,-.587
318,400,0,0,0,-.593
318,500,0,0,0,-.592
318,600,0,0,0,-.586
318,700,0,0,0,-.575
318,800,0,0,0,-.565
318,900,0,0,0,-.555
318,1000,0,0,0,-.532
318,1100,.002,0,0,-.519
318,1200,.032,.025,.028,-.468
318,1300,.189,.142,.148,-.177
318,1400,.339,.241,.253,-.119
318,1500,.339,.237,.248,-.054
318,1600,.199,.145,.151,-.025
318,1700,.04,.028,.035,-.328
318,1800,.002,0,0,-.443
318,1900,0,0,0,-.43
318,2000,0,0,0,-.406
318,2100,0,0,0,-.33
318,2200,0,0,0,-.401
318,2300,0,0,0,-.45
319,0,0,0,0,-.499
319,100,0,0,0,-.527
319,200,0,0,0,-.564
319,300,0,0,0,-.546
319,400,0,0,0,-.515
319,500,0,0,0,-.49
319,600,0,0,0,-.456
319,700,0,0,-.001,-.468
319,800,0,0,0,-.497
319,900,0,0,0,-.518
319,1000,0,0,0,-.546
319,1100,0,0,0,-.545
319,1200,.023,.017,.019,-.532
319,1300,.115,.087,.097,-.488
319,1400,.265,.184,.199,-.278
319,1500,.315,.207,.218,-.074
319,1600,.172,.122,.126,-.119
319,1700,.03,.022,.025,-.57
319,1800,.001,0,0,-.689
319,1900,0,0,0,-.737
319,2000,0,0,0,-.767
319,2100,0,0,0,-.792
319,2200,0,0,0,-.821
319,2300,0,0,0,-.836
320,0,0,0,0,-.832
320,100,0,0,0,-.852
320,200,0,0,0,-.867
320,300,0,0,0,-.874
320,400,0,0,0,-.902
320,500,0,0,0,-.904
320,600,0,0,0,-.902
320,700,0,0,0,-.906
320,800,0,0,0,-.912
320,900,0,0,0,-.915
320,1000,0,0,0,-.885
320,1100,0,0,0,-.84
320,1200,.016,.013,.014,-.837
320,1300,.087,.075,.078,-.805
320,1400,.179,.159,.159,-.67
320,1500,.195,.187,.173,-.479
320,1600,.13,.141,.12,-.343
320,1700,.027,.025,.024,-.767
320,1800,0,0,0,-.941
320,1900,0,0,0,-.907
320,2000,0,0,0,-.901
320,2100,0,0,0,-.901
320,2200,0,0,0,-.89
320,2300,0,0,0,-.832
321,0,0,0,0,-.876
321,100,0,0,0,-.975
321,200,0,0,0,-.932
321,300,0,0,0,-.8
321,400,0,0,0,-.587
321,500,0,0,0,-.5
321,600,0,0,0,-.714
321,700,0,0,0,-.492
321,800,0,0,0,-.604
321,900,0,0,0,0
321,1000,0,-.001,-.009,.154
321,1100,0,0,0,.104
321,1200,.007,.007,.006,.086
321,1300,.042,.039,.04,.081
321,1400,.077,.075,.077,.067
321,1500,.082,.082,.084,.035
321,1600,.051,.049,.05,-.014
321,1700,.008,.008,.007,-.037
321,1800,0,0,0,-.223
321,1900,0,0,0,-.075
321,2000,0,0,0,-.082
321,2100,0,0,0,-.191
321,2200,0,0,0,-.101
321,2300,0,0,0,-.031
322,0,0,0,0,-.139
322,100,0,0,0,-.066
322,200,0,0,0,-.227
322,300,0,0,0,-.06
322,400,0,0,0,-.128
322,500,0,0,0,-.3
322,600,0,0,0,-.615
322,700,0,0,0,-.655
322,800,0,0,0,-.61
322,900,0,0,0,-.577
322,1000,0,0,0,-.583
322,1100,0,0,0,-.499
322,1200,.013,.013,.012,-.577
322,1300,.081,.098,.076,-.5
322,1400,.173,.236,.165,-.249
322,1500,.16,.227,.148,-.267
322,1600,.078,.1,.073,-.547
322,1700,.012,.013,.01,-.856
322,1800,0,0,0,-.837
322,1900,0,0,0,-.88
322,2000,0,0,0,-.921
322,2100,0,0,0,-.922
322,2200,0,0,0,-.885
322,2300,0,0,0,-.923
323,0,0,0,0,-.942
323,100,0,0,0,-.962
323,200,0,0,0,-.927
323,300,0,0,0,-.954
323,400,0,0,0,-.975
323,500,0,0,0,-.991
323,600,0,0,0,-.961
323,700,0,0,0,-.815
323,800,0,0,0,-.667
323,900,0,0,0,-.478
323,1000,0,0,0,-.846
323,1100,0,0,0,-.867
323,1200,.01,.011,.009,-1.018
323,1300,.069,.074,.064,-.764
323,1400,.167,.192,.158,-.273
323,1500,.15,.175,.141,-.433
323,1600,.075,.083,.071,-.838
323,1700,.012,.012,.01,-1.143
323,1800,0,.001,0,-1.171
323,1900,0,0,0,-1.173
323,2000,0,0,0,-1.173
323,2100,0,0,0,-1.194
323,2200,0,0,0,-1.23
323,2300,0,0,0,-1.253
324,0,0,0,0,-1.277
324,100,0,0,0,-1.27
324,200,0,0,0,-1.264
324,300,0,0,0,-1.272
324,400,0,0,0,-1.265
324,500,0,0,0,-1.274
324,600,0,0,0,-1.245
324,700,0,0,0,-1.197
324,800,0,0,0,-1.056
324,900,0,0,0,-.827
324,1000,0,0,0,-.571
324,1100,0,0,0,-.052
324,1200,.003,.003,.003,.147
324,1300,.028,.028,.027,.133
324,1400,.061,.061,.058,.072
324,1500,.063,.063,.06,.086
324,1600,.031,.032,.03,.059
324,1700,.004,.005,.004,.017
324,1800,0,.001,0,-.063
324,1900,0,0,0,-.074
324,2000,0,0,0,.048
324,2100,0,0,0,.034
324,2200,0,0,0,-.092
324,2300,0,0,0,-.442
325,0,0,0,0,-.111
325,100,0,0,0,-.58
325,200,0,0,0,-.541
325,300,0,0,0,-.805
325,400,0,0,0,-.815
325,500,0,0,0,-.764
325,600,0,0,0,-.705
325,700,0,0,0,-.692
325,800,0,0,0,-.579
325,900,0,0,0,-.644
325,1000,0,0,0,-.677
325,1100,0,0,0,-.834
325,1200,.003,.003,.004,-.599
325,1300,.027,.027,.025,-.385
325,1400,.052,.054,.051,-.139
325,1500,.066,.069,.064,.041
325,1600,.036,.037,.035,-.026
325,1700,.004,.004,.005,-.061
325,1800,0,0,.001,-.054
325,1900,0,0,0,-.327
325,2000,0,0,0,-.411
325,2100,0,0,0,-.443
325,2200,0,0,0,-.084
325,2300,0,0,0,-.028
326,0,0,0,0,-.076
326,100,0,0,0,-.098
326,200,0,0,0,-.158
326,300,0,0,0,-.185
326,400,0,0,0,-.078
326,500,0,-.001,0,-.062
326,600,0,-.002,0,-.086
326,700,0,-.003,0,-.153
326,800,0,-.003,0,-.24
326,900,0,-.002,0,-.2
326,1000,0,-.002,0,-.33
326,1100,0,-.002,0,-.575
326,1200,.002,0,.002,-.372
326,1300,.015,.015,.015,-.32
326,1400,.032,.034,.033,-.155
326,1500,.031,.032,.031,-.179
326,1600,.016,.017,.016,-1.241
326,1700,.003,.002,.002,-1.869
326,1800,0,0,0,-2.111
326,1900,0,0,0,-3.063
326,2000,-.002,0,0,-3.337
326,2100,0,0,0,-4.355
326,2200,0,0,0,-1.762
326,2300,0,0,0,-1.423
327,0,0,0,0,-1.374
327,100,0,0,0,-1.594
327,200,-.001,0,0,-2.258
327,300,-.004,0,-.005,-3.716
327,400,-.003,0,-.005,-2.634
327,500,0,0,-.002,-2.793
327,600,0,0,0,-3.566
327,700,0,0,0,-4.565
327,800,0,0,0,-3.908
327,900,0,0,0,-1
327,1000,0,0,0,-1.798
327,1100,0,0,0,-4.633
327,1200,.005,.004,.003,-3.933
327,1300,.031,.033,.03,-4.287
327,1400,.071,.074,.072,-4.482
327,1500,.09,.091,.089,-4.258
327,1600,.041,.042,.037,-4.512
327,1700,.005,.004,.004,-4.515
327,1800,0,0,0,-4.472
327,1900,0,0,0,-4.425
327,2000,0,0,0,-4.434
327,2100,0,0,0,-4.424
327,2200,0,0,0,-4.353
327,2300,0,0,0,-4.297
328,0,0,0,0,-4.236
328,100,0,0,0,-4.253
328,200,0,0,0,-4.335
328,300,0,0,0,-4.282
328,400,0,0,0,-4.219
328,500,0,0,0,-4.227
328,600,0,0,0,-4.274
328,700,0,0,0,-4.261
328,800,0,0,0,-4.302
328,900,0,0,0,-4.422
328,1000,0,0,0,-4.49
328,1100,0,0,0,-4.42
328,1200,.003,.002,.003,-4.312
328,1300,.028,.028,.025,-4.223
328,1400,.065,.066,.058,-3.911
328,1500,.069,.069,.065,-4.131
328,1600,.028,.029,.026,-3.435
328,1700,.003,.003,.004,-3.077
328,1800,0,0,0,-4.457
328,1900,0,0,0,-4.588
328,2000,0,0,0,-4.563
328,2100,0,0,0,-4.187
328,2200,0,0,0,-4.223
328,2300,0,0,0,-3.787
329,0,0,0,0,-1.84
329,100,0,0,0,-2.123
329,200,0,0,0,-2.345
329,300,0,0,0,-3.497
329,400,0,0,0,-2.7
329,500,0,0,0,-3.432
329,600,.001,0,0,-2.366
329,700,.002,0,0,-.295
329,800,0,0,0,.055
329,900,0,0,0,-.207
329,1000,0,0,0,-.237
329,1100,0,0,0,-.601
329,1200,.002,.002,.002,-.734
329,1300,.055,.058,.05,-2.4
329,1400,.05,.053,.049,-4.743
329,1500,.046,.048,.044,-4.989
329,1600,.02,.021,.019,-3.416
329,1700,.003,.002,.001,-5.11
329,1800,0,0,0,-5.394
329,1900,0,0,0,-5.223
329,2000,0,0,0,-5.128
329,2100,0,0,0,-4.632
329,2200,0,0,0,-4.5
329,2300,0,0,0,-5.578
330,0,0,0,0,-5.56
330,100,0,0,0,-4.2
330,200,0,.001,0,-2.661
330,300,.008,.009,.005,-4.782
330,400,.002,.002,0,-2.406
330,500,0,0,0,-3.863
330,600,0,0,0,-4.806
330,700,0,0,0,-4.804
330,800,0,0,0,-4.529
330,900,0,0,0,-3.757
330,1000,0,0,0,-3.049
330,1100,0,0,0,-1.25
330,1200,0,0,.002,-.01
330,1300,.008,.009,.009,.365
330,1400,.026,.028,.026,.036
330,1500,.027,.028,.026,-.02
330,1600,.009,.01,.01,-.465
330,1700,.002,.002,0,-.961
330,1800,0,0,0,-1.08
330,1900,0,0,0,-1.188
330,2000,0,0,0,-.563
330,2100,0,0,0,-.432
330,2200,0,0,0,-.795
330,2300,0,0,0,-.491
331,0,0,0,0,-.25
331,100,0,0,0,-.627
331,200,0,0,0,-.719
331,300,0,0,0,-2.138
331,400,0,0,0,-1.63
331,500,0,0,0,-.154
331,600,0,0,0,-.108
331,700,0,0,0,-.115
331,800,0,0,0,-.106
331,900,0,0,0,-.074
331,1000,0,0,0,-.063
331,1100,0,0,0,-.052
331,1200,0,0,0,-.073
331,1300,.01,.01,.01,-.185
331,1400,.031,.032,.03,-.393
331,1500,.035,.036,.033,-.224
331,1600,.012,.013,.011,-.328
331,1700,0,0,.002,-.106
331,1800,0,0,0,-.138
331,1900,0,0,0,-.631
331,2000,0,0,0,-.404
331,2100,0,0,0,-.261
331,2200,0,0,0,-.228
331,2300,0,0,0,-.233
332,0,0,0,0,-.122
332,100,0,0,.001,.005
332,200,0,0,0,.039
332,300,0,0,0,.018
332,400,0,0,0,-.062
332,500,0,0,0,-.103
332,600,0,0,0,-.17
332,700,0,0,0,-.216
332,800,0,0,0,-.186
332,900,0,0,0,-.162
332,1000,0,0,0,-.187
332,1100,0,0,0,-.103
332,1200,0,0,.002,-.078
332,1300,.008,.008,.008,-.13
332,1400,.023,.023,.023,-.067
332,1500,.025,.026,.026,-.087
332,1600,.009,.009,.009,-.09
332,1700,0,0,.001,-.085
332,1800,0,0,0,-.118
332,1900,0,0,0,-.114
332,2000,0,0,0,-.144
332,2100,0,0,0,-.184
332,2200,0,0,0,-.178
332,2300,0,0,0,-.155
333,0,0,0,0,-.192
333,100,0,0,0,-.201
333,200,0,0,0,-.181
333,300,0,0,0,-.242
333,400,0,0,0,-.274
333,500,0,0,0,-.368
333,600,0,0,0,-.33
333,700,0,0,0,-.242
333,800,0,0,0,-.29
333,900,0,0,0,-.294
333,1000,0,0,0,-.305
333,1100,0,0,0,-.268
333,1200,.001,0,0,-.185
333,1300,.013,.011,.012,-.228
333,1400,.034,.03,.033,-.283
333,1500,.041,.036,.039,-.319
333,1600,.017,.015,.017,-.285
333,1700,0,0,0,-.278
333,1800,0,0,0,-.267
333,1900,0,0,0,-.266
333,2000,0,0,0,-.264
333,2100,0,0,0,-.231
333,2200,0,0,0,-.221
333,2300,0,0,0,-.216
334,0,0,0,0,-.209
334,100,0,0,0,-.209
334,200,0,0,0,-.229
334,300,0,0,0,-.259
334,400,0,0,0,-.28
334,500,0,0,0,-.387
334,600,0,0,0,-.451
334,700,0,0,0,-.497
334,800,0,0,0,-.516
334,900,0,0,0,-.434
334,1000,0,0,0,-.426
334,1100,0,0,0,-.203
334,1200,0,0,0,-.284
334,1300,.007,.006,.006,-.482
334,1400,.025,.021,.022,-.619
334,1500,.026,.022,.024,-.812
334,1600,.012,.011,.011,-.951
334,1700,.001,.001,0,-.537
334,1800,0,0,0,-.255
334,1900,0,0,0,-.826
334,2000,0,0,0,-.304
334,2100,0,0,0,-.391
334,2200,0,0,0,-.618
334,2300,0,0,0,-.704
