day_of_year,hour,VW1,TA1,TA2,RH1,VW2,TA1_max,TA2_max,RH1_max,VW1_min,TA1_min,TA2_min,RH1_min,DW1,unkw
189,1800,4.328,10.6,.153,80.8,4.957,11.25,.513,83.7,3.807,10.12,-.394,79.2,141.8,75.4
189,2100,4.581,10.64,.119,81.2,5.693,11.28,.742,83.9,3.095,10.11,-.258,78.2,153.1,75.4
190,0,3.208,9.12,-.913,81.9,4.127,10.11,-.262,84.3,2.564,8.39,-1.495,79.1,126.8,75.5
190,300,4.598,7.05,-2.559,78.9,6.39,8.5,-1.299,80.7,3.419,5.845,-3.593,76.8,105.6,75.1
190,600,6.828,4.38,-4.911,77.5,8.37,5.463,-3.94,78.7,5.472,2.941,-5.929,75.6,105.4,74.4
190,900,9.11,3.245,-5.932,76.3,10.33,5.295,-4.443,78.5,7.94,2.319,-6.623,75.1,123.7,74
190,1200,8.47,6.474,-3.542,77.3,9.6,7.47,-2.81,78.5,7.4,5.536,-4.211,76.8,124.6,73.9
190,1500,7.48,9.56,-.933,78.5,9.54,11.26,.659,79.9,5.455,7.68,-2.675,77.3,141.5,73.1
190,1800,4.774,11.71,1.297,80.8,5.111,12.17,1.665,82.2,4.317,11.4,.892,79.2,143.4,72.4
190,2100,3.872,12.14,1.696,82.7,4.498,12.55,2.1,83.4,3.309,11.76,1.277,81.4,123.3,72.1
191,0,3.631,10.86,.619,83.2,4.361,12.27,1.843,83.5,2.783,9.11,-1.014,82.8,120,72
191,300,4.179,7.43,-2.266,81.4,4.52,9.15,-1.066,82.9,3.897,5.082,-4.157,80.4,100.7,71.5
191,600,4.831,4.506,-4.754,80.5,5.397,5.05,-4.269,82.1,3.992,4.083,-5.176,79.5,110.4,71.7
191,900,5.781,4.873,-4.591,79.2,6.737,5.847,-4.09,79.5,4.908,4.498,-4.899,78.9,121.1,72.5
191,1200,5.986,7.05,-3.087,79.3,7.1,8.75,-1.828,79.7,5.311,5.916,-3.989,78.8,141.3,73.8
191,1500,5.01,9.55,-.983,80.7,5.667,10.19,-.265,82.9,4.206,8.54,-1.881,79,157.3,74.3
191,1800,3.594,10.79,.271,84.5,4.305,11.15,.782,87.1,2.979,10.19,-.202,83,166.4,75.5
191,2100,2.18,11.45,.81,86.7,2.626,11.77,1.249,88.7,1.801,11.18,.597,85.5,162.5,76.8
192,0,1.664,10.85,.317,91.1,2.387,11.7,1.006,92.9,.569,9.5,-.612,89.6,150,77.8
192,300,2.355,9.82,-.562,90.7,2.743,9.99,-.438,92.6,1.749,9.54,-.769,87.6,148.2,78.2
192,600,2.478,9.73,-.58,86.6,2.826,9.92,-.467,88.8,2.163,9.13,-.72,84.9,142.4,78.1
192,900,2.421,10.16,-.22,83.6,2.759,10.5,.062,85.4,1.972,9.26,-.801,81.1,130.9,77.8
192,1200,2.247,10.95,.388,84.1,2.533,11.5,.857,85.3,1.653,10.37,.028,82.4,156.7,77.9
192,1500,1.664,13.35,1.898,85.5,2.684,15.8,4.702,90.3,.123,11.68,.836,80.9,236.6,77.4
192,1800,.969,13.12,2.319,88.8,2.008,15.27,4.406,93.2,.285,11.67,.64,84.5,202.1,77.6
192,2100,.956,11.61,1.062,92.6,1.378,12.48,1.874,94.6,.419,10.82,.126,90.9,186.2,77.7
193,0,1.313,9.91,.192,95.3,1.701,12.11,1.35,97.1,.698,8.35,-1.119,92.9,148.6,77.9
193,300,1.754,7.65,-2.163,100.2,2.766,8.64,-1.386,102.6,1.054,6.463,-3.651,96.7,116.8,77.6
193,600,1.812,7.18,-3.092,102.2,2.419,8.09,-2.345,102.5,.663,6.534,-3.641,101.7,93.4,77.1
193,900,1.995,6.293,-3.137,95.8,2.617,7.4,-2.666,101.8,1.411,5.463,-3.569,87.7,105.2,76.5
193,1200,3.485,8.54,-1.557,85.7,5.233,9.47,-.916,88.4,2.286,6.916,-2.834,83.8,103.7,75.7
193,1500,5.557,9.17,-1.051,84.5,6.332,10.15,-.28,85.3,4.888,8.77,-1.547,83.8,121.8,74.6
193,1800,2.995,11.34,1.127,84.8,4.672,12.06,1.806,86.1,2.128,10.36,-.07,83.9,123.9,73.3
193,2100,2.593,11.61,1.242,86.8,3.436,12.02,1.525,87.4,2.232,11.02,.693,86.3,121.5,72.4
194,0,3.566,10.09,-.061,86.9,4.128,11.09,.789,87.5,2.629,8.97,-1.224,86.6,123.1,71.6
194,300,4.9,7.81,-2.101,85.5,5.963,8.94,-1.19,86.5,4.301,7.02,-2.848,85,119.8,70.7
194,600,5.904,6.017,-3.661,84.8,6.295,6.949,-2.867,85.3,5.523,5.016,-4.477,84.5,109,69.69
194,900,6.064,5.753,-3.906,83.7,6.825,6.954,-2.982,84.4,5.423,4.947,-4.496,82.6,124,69.37
194,1200,7.14,8.72,-1.562,82.2,7.68,9.43,-.954,83.6,6.55,7.06,-2.906,80.8,118.9,69.76
194,1500,6.534,10.3,-.137,82,7.18,11.01,.58,83.2,5.967,9.71,-.74,81.2,133.7,69.86
194,1800,4.906,11.6,1.242,82.3,5.973,12.03,1.531,83.5,3.987,11.15,.755,81.4,126.7,70.8
194,2100,3.14,11.95,1.469,85.3,4.404,12.17,1.69,87,2.117,11.34,.852,83.3,131,71.9
195,0,3.173,9.99,-.258,88.3,4.166,11.41,.867,89.3,2.336,8.7,-1.486,86.7,129.7,73.2
195,300,4.375,7.52,-2.316,88.7,4.992,8.77,-1.347,89.7,3.221,6.811,-3.002,88,122.2,74.2
195,600,4.785,5.622,-3.872,88.4,5.508,6.811,-2.987,89,3.699,4.463,-4.778,88,106.6,74.9
195,900,5.117,6.647,-3.094,87.9,5.653,7.89,-2.124,88.5,4.035,5.224,-4.211,87.3,114.7,75.7
195,1200,5.764,9.66,-.664,87.2,6.404,10.92,.376,88,5.28,7.99,-2.028,86.5,124.4,76.4
195,1500,5.341,11.58,1.17,86,6.055,12.39,2.135,86.7,4.223,10.81,.333,85.4,121.8,76.7
195,1800,3.916,12.52,2.384,85.7,4.419,12.75,2.596,86.5,3.432,12.31,2.154,85.3,126.4,77.3
195,2100,3.004,12.55,2.467,87.3,3.549,12.99,2.788,89.1,2.625,11.78,1.95,86.3,106.1,77.8
196,0,3.601,11.52,1.384,87.5,4.366,12.37,2.169,88.1,2.637,10.91,.768,87,132.1,78.6
196,300,3.842,9.66,-.405,87.7,4.304,10.74,.62,88.8,3.219,8.95,-1.131,86.8,114.3,79.5
196,600,4.674,7.88,-2.061,88.1,5.462,8.88,-1.184,90,4.001,6.777,-3.035,86.7,107.2,80.4
196,900,5.352,8.07,-1.973,89,6.073,9.16,-1.149,90.1,4.579,6.777,-3.016,88,127.3,81
196,1200,6.411,9.78,-.61,87.1,7.3,10.23,-.21,88.3,5.441,8.99,-1.245,85.3,122.5,81.8
196,1500,6.456,10.53,.091,84.9,7.42,11.05,.532,85.6,5.601,9.88,-.602,83.6,106.3,81.3
196,1800,3.986,11.85,1.95,84.7,5.479,12.58,2.764,86.3,2.58,10.94,.629,83.7,103.5,80.4
196,2100,3.825,12.32,2.43,86,4.547,12.57,2.692,86.7,3.299,12.02,2.154,85.3,95.8,79.7
197,0,3.233,10.87,1.309,87.4,3.712,11.89,2.075,88.2,2.542,9.59,.405,86.3,104.2,79.5
197,300,3.547,8.97,-.7,88.9,4.255,10.15,.273,89.7,2.749,7.39,-1.628,88.4,128.2,79.9
197,600,5.875,8.02,-2.015,90.4,6.658,8.37,-1.675,91.1,4.687,7.81,-2.23,89.6,118.2,79.6
197,900,5.637,8.59,-1.445,88.2,7.64,9.44,-.777,90.5,4.235,7.81,-2.091,85.4,130.4,78.8
197,1200,7.1,10.68,.308,83.5,7.65,11.99,1.582,84.8,6.188,9.41,-.853,82.8,133.9,78.4
197,1500,7.4,12.61,2.32,82.9,7.95,13.05,2.808,83.2,6.941,12.02,1.64,82.5,136.5,77.5
197,1800,5.984,13.04,2.908,83.4,6.699,13.17,3.002,84.7,5.364,12.9,2.799,82.4,148.9,77.3
197,2100,6.425,12.66,2.336,87.8,7.06,12.97,2.688,90.8,5.605,12.39,1.984,85.3,139.2,77.8
198,0,4.874,12.24,1.972,89.8,7.14,12.77,2.535,91.9,2.533,11.33,.846,87.9,138.2,78.7
198,300,3.494,9.93,-.376,97.2,4.139,11.26,.856,102.9,2.883,9.12,-1.05,92.1,144.6,80.6
198,600,4.101,10.63,.175,101.4,4.612,10.96,.491,103.4,3.616,9.85,-.477,99.2,132.7,81.8
198,900,4.445,10.29,.202,94.6,5.256,10.96,.697,98.7,3.435,9.82,-.119,91.9,123.4,81.6
198,1200,4.915,11.63,1.327,88.2,5.88,12.67,2.362,93,3.79,11.02,.825,85.3,132.1,80.2
198,1500,5.425,13.24,3.107,85.9,6.064,13.6,3.479,86.3,4.828,12.71,2.402,85.4,138.9,79
198,1800,6.209,13.33,3.186,87.7,6.864,13.53,3.357,88.6,5.368,13.21,2.962,86.7,143.1,78.6
198,2100,7.32,12.96,2.721,91.2,8.06,13.18,2.92,92.1,6.12,12.83,2.536,88.9,150,78.5
199,0,7.8,12.82,2.601,92.9,8.25,13.02,2.793,93.4,7.49,12.63,2.454,92,157,78.4
199,300,7.66,13.6,3.629,86.1,8.47,14.02,4.365,92.3,6.222,12.95,2.861,82.5,152.7,78.2
199,600,7.72,13.27,3.19,84.2,8.77,14.51,4.639,85.7,7.09,12.78,2.593,80.6,164,77.9
199,900,8.84,12.87,2.682,82.8,9.23,13.23,3.02,83.3,8.13,12.61,2.413,82.1,152.8,78.6
199,1200,9.01,12.65,2.377,82.1,9.51,12.99,2.755,83,8.43,12.44,2.198,80.2,149.1,78.8
199,1500,7.98,12.9,2.635,81.7,8.84,13.02,2.81,82.5,7.47,12.74,2.501,80.8,139.7,78.4
199,1800,6.705,12.8,2.543,83,7.25,13.01,2.751,83.8,6.307,12.63,2.314,82.1,147.7,77.7
199,2100,5.378,12.27,1.928,86.1,6.405,12.56,2.241,88,4.192,11.98,1.552,84,147.4,77.8
200,0,3.903,11.74,1.305,91.2,4.322,11.98,1.474,94.2,3.406,11.44,.966,88.6,151.8,78.1
200,300,3.139,11.26,.747,99.2,3.586,11.4,.897,100.5,2.728,11.09,.576,95.2,152.7,78.2
200,600,2.853,11.17,.677,101.4,3.186,11.23,.739,102.6,2.622,11.13,.624,100,157.4,78.1
200,900,2.061,11.2,.695,103.4,2.58,11.33,.829,103.6,1.557,11.06,.515,102.8,170,78.4
200,1200,2.379,11.28,.737,102.7,3.18,11.5,.928,103.6,1.895,11.06,.51,101.9,167.6,78.7
200,1500,3.321,11.03,.437,101.5,3.681,11.5,.817,102.4,3.006,10.64,.107,100.9,154.9,78.8
200,1800,3.084,11.6,1.004,100.5,3.957,11.98,1.392,101,2.499,11.29,.676,100.2,164.1,78.8
200,2100,2.95,11.06,.425,101,3.563,11.26,.525,101.7,2.617,10.84,.307,100.3,149.7,79.1
201,0,3.316,10.75,.176,102.9,3.59,11.02,.379,103.7,2.752,10.54,0,101.9,158.9,79
201,300,2.586,10.55,-.016,104.2,3.117,10.61,.023,104.6,1.877,10.5,-.072,103.8,168.6,78.8
201,600,2.021,10.59,.04,104.8,2.344,10.65,.134,104.9,1.637,10.54,-.014,104.6,164.9,78.5
201,900,2.14,10.92,.316,103,2.801,11.68,.96,104.8,1.456,10.58,.053,99,133.4,78.5
201,1200,1.873,12.41,2.068,92.2,2.8,13.53,3.072,98.3,1.187,11.33,.982,88.1,119.4,78.1
201,1500,2.417,12.89,1.902,94.4,2.695,13.46,2.498,95.4,1.806,12.56,1.773,90.7,146.8,78.1
201,1800,2.766,12.58,1.981,95.2,3.028,12.83,2.052,95.4,2.519,12.24,1.895,95.1,141.3,78.2
201,2100,2.372,12.63,1.914,94.3,2.9,12.78,2.037,95.4,1.952,12.3,1.712,93.3,135.8,78.7
202,0,2.791,11.05,.732,93.5,3.221,12.16,1.517,93.9,2.083,9.94,-.294,93.1,135.2,78.8
202,300,3.217,8.58,-1.146,92.7,3.503,9.84,-.38,93.1,3.021,7.57,-1.905,92.4,134.4,78.8
202,600,3.513,7.57,-1.912,91.5,4.114,7.92,-1.651,92.6,3.052,6.641,-2.239,90.8,98.9,78.9
202,900,4.852,8.26,-1.677,89.3,5.298,9.1,-1.059,91.2,3.484,6.987,-2.373,88.5,126.4,79.3
202,1200,5.102,10.29,-.071,86.5,5.573,11.3,.795,88.5,4.609,9.23,-.925,84.5,131.6,79.7
202,1500,4.441,12.15,1.659,86.1,5.011,12.67,2.244,87.6,3.701,11.5,.944,84.4,141.3,79.8
202,1800,3.443,12.78,2.515,88.3,3.771,13.06,2.709,89,3.2,12.55,2.316,87.4,128.8,80.3
202,2100,3.569,12.78,2.501,88.6,3.945,12.95,2.687,88.8,3.211,12.41,2.154,88.4,133.9,80.8
203,0,5.126,11.74,1.511,87,5.928,12.27,2.045,88.5,4.033,10.98,.782,85.4,115.4,80.9
203,300,6.4,10,-.211,82.6,7.29,10.88,.687,85.2,5.877,9.23,-1.093,80.4,110.1,81
203,600,7.75,7.73,-2.41,79.7,8.97,8.95,-1.289,81.6,6.396,6.57,-3.377,77.8,109.5,80.6
203,900,9.19,6.227,-3.595,77.6,9.58,6.641,-3.261,78.1,8.79,5.878,-3.791,77,109.8,80.5
203,1200,8.84,8.37,-1.791,76.8,9.66,9.85,-.458,77.9,7.56,6.78,-3.098,76.3,109.2,80.6
203,1500,7.44,11.06,.753,78,8.01,11.84,1.641,78.6,6.507,10.02,-.319,77.5,109.1,80.5
203,1800,6.244,12.21,2.107,78.8,6.771,12.58,2.511,79.3,5.699,11.81,1.683,78.2,112.6,80.2
203,2100,5.49,12.56,2.49,80.2,5.911,12.79,2.624,81.8,4.874,12.17,2.158,79.1,113.9,80.5
204,0,4.051,11.28,1.329,82.5,4.778,12.17,2.173,83.5,3.106,10.22,.197,81.6,110.3,81.3
204,300,4.902,8.57,-1.318,82.2,6.141,9.98,.021,83.1,3.811,7.26,-2.527,81,100.7,81.9
204,600,6.833,6.294,-3.426,79.5,7.52,7.36,-2.651,80.9,6.317,5.501,-4.109,77.8,113.1,82.4
204,900,7.52,5.762,-3.924,76.5,7.81,6.746,-3.305,77.5,7.27,5.155,-4.356,75.6,114.3,82.7
204,1200,7.15,7.82,-2.335,75.6,7.47,8.89,-1.464,76.2,6.68,6.677,-3.204,74.7,126.5,82.7
204,1500,6.582,10.53,.029,77.2,7.23,11.46,1.027,78.5,5.851,9.16,-1.26,76.1,129.8,81.9
204,1800,4.978,12.19,1.824,79.3,5.623,12.69,2.235,80.6,4.255,11.74,1.188,78.1,134.2,81.1
204,2100,3.695,12.4,1.982,83.7,4.323,12.79,2.336,85.6,3.187,11.9,1.642,80.5,141.6,80.6
205,0,2.91,11.12,1.1,88,3.535,12.22,1.809,89.8,2.412,9.77,.026,85.3,123.6,79.7
205,300,4.349,10.41,.074,87.9,5.054,10.74,.46,89,3.533,9.99,-.391,86.4,113.2,78.5
205,600,5.54,9,-1.329,83.6,6.271,9.92,-.449,86.3,4.763,8.33,-1.947,81,122,77
205,900,6.072,7.55,-2.673,80.5,6.64,8.26,-1.995,81.8,5.411,7.26,-2.935,78.9,113.1,75.7
205,1200,6.258,8.08,-2.233,80.8,6.486,9.26,-1.202,82.8,5.909,7.26,-2.925,79.8,128.2,74.6
205,1500,5.264,9.62,-.989,89.6,5.95,10.29,-.359,93.9,4.426,9.09,-1.398,82.2,138,73.8
205,1800,3.711,10.88,.278,94,4.3,11.12,.498,95.8,3.01,10.4,-.168,91.6,147,73.3
205,2100,2.748,11.17,.491,96.3,3.15,11.57,.788,97.1,2.129,10.74,.159,95.5,142.7,73.1
206,0,2.055,10.72,.1,98.2,2.552,10.98,.317,99.6,1.397,10.33,-.112,97.2,138.2,73
206,300,1.409,9.79,-.655,101.5,1.755,10.43,-.254,102.2,1.007,9.47,-.798,99.6,121.9,73
206,600,2.006,10,-.489,101.1,2.877,10.37,-.109,102.5,1.26,9.61,-.705,98.7,124,72.7
206,900,3.34,9.63,-.828,94.5,4.368,10.16,-.228,97.6,2.559,9.16,-1.298,91.7,132.9,73.1
206,1200,3.804,9.94,-.565,90.7,4.219,10.92,.323,91.5,3.389,9.26,-1.255,88.8,127.4,73.1
206,1500,2.8,11.66,.737,83.9,3.327,12.8,1.37,88.6,2.315,10.84,.177,82.2,200.1,73.1
206,1800,2.471,11.21,-.086,95.4,2.905,12.39,.087,99.2,2.146,10.29,-.237,85.8,161.1,73.1
206,2100,3.503,10.1,-.448,100.8,4.356,10.5,-.055,102.2,2.495,9.81,-.741,99.2,178.9,73.3
207,0,4.551,9.65,-.875,103,5.206,9.92,-.697,103.3,3.829,9.47,-1.055,102.4,173.4,73.1
207,300,3.781,8.84,-1.618,103.1,5.266,9.57,-.907,103.3,2.155,8.4,-2.058,102.7,181.2,73
207,600,3.274,8.9,-1.572,103,4.044,9.47,-1.053,103.3,2.835,8.4,-1.99,102.7,199.4,72.9
207,900,3.205,8.94,-1.598,102.8,3.539,9.13,-1.441,103.2,2.671,8.75,-1.775,102.5,178.8,73.1
207,1200,3.596,9.75,-.939,102,3.924,10.33,-.51,102.4,3.203,9.06,-1.517,101.5,177.7,73.5
207,1500,3.188,10.69,-.549,100.7,3.715,11.12,-.291,101.4,2.782,10.44,-.836,100,184.7,73.8
207,1800,3.128,11.64,-.24,99.1,3.599,12.33,.12,100.1,2.293,10.88,-.703,98.3,158.2,74.2
207,2100,3.694,10.5,-.603,99.4,4.447,11.32,-.322,99.9,2.814,10.09,-.779,98.4,138.2,74.1
208,0,3.995,10.48,-.089,98.4,4.671,10.85,.229,100.4,3.102,10.16,-.44,97.2,147.7,72.7
208,300,4.945,10.3,-.208,102.7,6.346,10.89,.276,103.5,3.875,9.61,-.897,101,177.3,71.1
208,600,6.743,9.84,-.648,103.7,7.44,10.02,-.453,103.9,5.834,9.47,-.987,103.6,165.5,69.53
208,900,5.197,7.77,-2.522,102,7.69,9.44,-1.001,103.5,1.895,6.606,-3.521,100.9,230.5,69.63
208,1200,1.019,8.32,-1.795,100.9,2.375,10.2,.206,101.7,.015,6.777,-3.41,100.1,118.9,69.41
208,1500,6.498,7.68,-2.71,100.2,10.65,8.5,-1.614,100.6,2.215,6.808,-3.791,100,214.2,71.6
208,1800,7.87,5.682,-4.593,99.4,8.98,6.982,-3.786,100,5.728,4.77,-5.263,98.9,216.9,74.5
208,2100,4.803,5.955,-4.735,99,5.88,7.54,-4.244,99.2,3.554,5.185,-5.063,98.4,189.1,75.1
209,0,2.519,3.878,-5.667,98.7,4.221,5.91,-4.903,99,1.307,2.836,-6.384,98.4,112.8,74.9
209,300,2.049,-3.377,-7.98,98.2,3.032,2.698,-6.468,98.9,.546,-8.21,-9.04,97.4,100.6,73.8
209,600,2.294,-8.24,-9.61,96.7,3.238,-4.472,-8.04,98.4,1.4,-10.57,-11.57,94.2,82.3,73.2
209,900,.592,-1.903,-8.61,96.4,2.143,2.183,-7.08,97.9,0,-4.888,-9.94,94.5,340.2,73.1
209,1200,1.316,3.442,-5.999,97.7,3.748,4.294,-5.207,98.5,0,2.494,-6.888,97,230.7,73.5
209,1500,3.387,4.988,-5.967,96.2,4.235,7.05,-4.99,97.3,2.55,3.113,-6.523,94.8,192.4,74
209,1800,3.188,5.401,-5.302,94.6,4.328,6.182,-5.061,95.2,2.203,4.351,-5.631,94,197.9,74.7
209,2100,4.902,4.165,-5.816,96.5,5.729,5.422,-5.13,97.6,2.647,3.352,-6.392,95.1,188.2,75.8
210,0,3.788,-.575,-8.22,96,5.206,2.73,-6.402,96.7,2.787,-3.495,-10.07,95.2,129.3,76.1
210,300,5.237,-6.834,-11.83,91.7,5.735,-3.738,-10.17,94.7,4.244,-11.19,-13.82,89.9,99.4,76.2
210,600,7.01,-8.05,-12.92,86.2,8.01,-7.18,-12.45,89.2,5.896,-9.5,-13.47,84,108.3,75.6
210,900,7.61,-7.23,-12.65,81.9,7.94,-6.101,-12.08,83.9,7.28,-8.11,-13.11,80.5,104.5,75.2
210,1200,7.82,-3.972,-10.82,79.9,8.67,-1.247,-9.16,80.5,6.912,-6.17,-12.09,78.5,118,73.8
210,1500,6.963,.13,-8.26,78.1,7.4,1.799,-7.23,78.8,6.467,-1.177,-9.09,77.5,121.6,72.4
210,1800,5.771,3.478,-5.933,78.5,6.877,4.903,-4.921,79.7,4.713,2.11,-7.04,77.5,134,71.6
210,2100,2.882,5.688,-4.315,82.3,4.453,6.385,-3.843,84.6,1.891,5.073,-4.75,79.6,131.5,71.2
211,0,3.581,1.795,-6.655,84.9,4.962,5.073,-4.827,86.3,2.567,-.899,-8.44,82.9,122.6,70.8
211,300,6.246,-2.397,-9.76,81,7.32,-1.038,-8.65,82.3,5.04,-3.809,-10.74,80.3,120.4,69.82
211,600,7.59,-2.694,-10.05,80.6,8.29,-2.009,-9.67,81.4,6.853,-3.568,-10.59,79.4,133.2,69.39
211,900,8.16,-2.098,-9.69,79.6,8.73,-1.42,-9.32,81.1,7.27,-2.668,-9.99,78.7,129.5,69.67
211,1200,7.68,.283,-8.25,81.4,8.46,2.112,-7,81.9,6.878,-1.282,-9.28,80.7,137.7,69.5
211,1500,6.446,4.456,-5.341,82.9,7.09,6.155,-4.042,85.3,5.868,2.769,-6.608,80.9,146.7,68.92
211,1800,5.625,6.671,-3.434,82.8,6.687,7.22,-3.007,84.5,4.942,6.05,-4.022,81.5,168.8,68.21
211,2100,7.37,6.612,-3.55,96,8.55,6.808,-3.439,98.8,5.493,6.358,-3.709,87,165.2,67.59
212,0,7.63,6.592,-3.546,98.3,8.25,6.813,-3.338,99.6,5.582,6.432,-3.656,97.3,173.6,66.83
212,300,6.264,6.742,-3.382,99.8,8.45,7.02,-3.117,100.7,5.748,6.469,-3.536,95.5,147,65.13
212,600,9.62,6.555,-3.378,93.7,11.05,7.51,-2.642,95,8.42,5.811,-3.965,92.4,137,62.23
212,900,11.56,8.31,-1.98,97.6,12.65,9.58,-.843,100,10.36,7.51,-2.555,93.2,156.5,57.6
212,1200,7.8,9.88,-.539,101.6,11.23,10.06,-.366,102.3,5.02,9.68,-.653,100.5,181.3,58.37
212,1500,5.833,10.48,-.082,100.6,7.57,11.02,.158,100.9,3.303,9.75,-.591,100.4,184.8,59.89
212,1800,7.25,10.89,-.059,101.4,8.36,11.23,.153,101.8,5.99,10.61,-.258,100.8,179.5,61.96
212,2100,9.75,9.63,-1.118,101.3,11.12,10.4,-.315,101.8,8.02,8.71,-1.852,100.8,190.6,64.93
213,0,9.22,7.49,-2.841,100.7,11.69,8.57,-1.933,100.8,6.378,6.71,-3.449,100.6,205,68.68
213,300,3.812,6.457,-3.612,100.7,5.838,6.744,-3.449,100.7,2.445,6.193,-3.781,100.6,200.3,69.12
213,600,.965,5.657,-4.22,100.4,2.344,6.157,-3.82,100.6,0,5.329,-4.472,100.2,232.5,69.54
213,900,2.198,5.321,-4.509,100.2,2.914,6.09,-4.023,100.3,.142,5.121,-4.647,100,227.9,70.9
213,1200,2.028,7.18,-3.756,99.9,3.238,8.02,-3.444,100,1.301,6.021,-4.153,99.7,213.9,72
213,1500,3.176,9.19,-2.614,99.4,3.616,10.16,-2.278,99.9,2.718,7.81,-3.146,99,170.7,72.5
213,1800,3.832,10.21,-1.951,98.2,4.482,11.3,-1.653,99.1,2.964,9.33,-2.398,97.7,155.3,71.8
213,2100,4.672,10.29,-1.303,97.8,5.377,11.53,-.885,98.3,3.908,9.5,-1.72,97.4,168,71.2
214,0,4.333,8.98,-1.675,100.4,4.855,9.88,-1.26,101.4,3.323,8.3,-2.172,98.6,195.1,71.1
214,300,2.715,8.16,-2.174,101.1,3.264,8.26,-2.105,101.3,2.106,7.99,-2.259,100.9,132.8,70.5
214,600,2.584,8.04,-2.166,101.2,3.348,8.4,-1.899,101.4,1.572,7.81,-2.32,101.1,138,70
214,900,2.639,8.9,-1.582,101.5,3.592,9.68,-1.216,101.8,1.644,7.92,-2.33,101.1,148.3,69.38
214,1200,2.02,11.12,-.61,99.4,2.906,13.27,.177,100.9,1.279,9.75,-1.273,98.6,206.1,69.25
214,1500,1.99,12.66,.093,97.9,2.573,13.46,.74,98.6,1.4,11.37,-.43,96.9,197.7,68.93
214,1800,1.772,11.22,.28,96.4,3.629,13.63,1.415,97.5,.559,9.32,-1.396,95.5,333.2,69.16
214,2100,3.201,8.54,-2.066,97.9,3.942,9.11,-1.381,98.7,1.339,8.05,-2.499,97.4,346.9,69.46
215,0,2.683,7.51,-2.825,99.6,3.238,7.94,-2.523,100.1,1.617,6.949,-3.184,98.9,350.6,69.98
215,300,.597,4.936,-4.371,100.1,1.8,6.844,-3.213,100.4,0,3.804,-4.947,99.9,326.6,70.5
215,600,.193,4.162,-5.202,99.8,.803,4.534,-5.026,100,0,3.668,-5.44,99.7,330.7,71.1
215,900,.611,4.808,-4.485,99.7,1.264,5.536,-4.129,99.9,0,3.737,-5.007,99.3,5.132,71.9
215,1200,.661,5.567,-3.516,97.8,1.366,8.85,-1.379,99.1,.054,3.285,-4.972,96.3,363.4,72.1
215,1500,2.739,7.93,-2.42,95.8,3.58,8.74,-1.59,96.6,1.098,7.6,-2.897,95.3,324.9,72.1
215,1800,3.044,7.92,-2.6,95.8,3.576,8.18,-2.174,96.4,2.736,7.56,-3.021,95.2,331.9,73.1
215,2100,3.214,7.61,-2.811,96.5,3.51,8.11,-2.26,97.5,2.943,7.08,-3.276,95.5,357.2,73.9
216,0,3.083,6.265,-3.876,99.6,3.807,6.839,-3.41,100.3,2.513,5.845,-4.196,97.8,286.2,74.8
216,300,3.082,5.486,-4.472,100.1,3.479,5.809,-4.22,100.3,2.808,5.155,-4.71,100,307.8,75.3
216,600,2.692,4.541,-5.207,99.7,3.683,5.086,-4.783,99.9,1.937,4.326,-5.362,99.6,299.3,76.2
216,900,1.239,4.632,-5.074,99.6,1.982,5.087,-4.71,99.6,.766,4.395,-5.333,99.4,286.3,77.2
216,1200,.657,5.9,-4.298,98.6,.996,7.3,-3.555,99.3,.297,4.706,-4.827,97.7,224.1,78.2
216,1500,1.295,5.695,-4.454,96.9,2.899,7.33,-4.003,97.5,.373,4.944,-4.762,96.2,157.9,79
216,1800,3.921,6.294,-3.704,92.2,4.939,7.43,-2.954,96.1,3.124,5.667,-4.205,88.1,171.5,79.3
216,2100,3.813,6.18,-3.76,86.7,4.682,7.15,-3.141,87.5,3.164,4.316,-5.07,85.7,136.7,80
217,0,5.327,1.873,-6.776,84.4,6.102,3.97,-5.328,86.2,4.177,-.138,-8.04,83.5,135.6,80
217,300,6.688,-1.118,-8.73,82.5,7.49,.035,-7.98,83.4,5.922,-1.87,-9.23,81.9,122,79.7
217,600,7.9,-1.98,-9.45,82.3,8.4,-1.455,-9.13,82.7,7.37,-2.737,-9.84,81.5,120.4,79.1
217,900,8.55,-1.191,-8.86,80.5,9.42,-.069,-8.21,81.3,7.56,-2.183,-9.52,80.1,127.1,78.5
217,1200,10.17,.164,-8.17,81.7,10.84,.589,-7.82,83,9.05,-.485,-8.46,80.7,115.4,77
217,1500,9.58,2.205,-6.831,80.7,10.85,4.461,-5.21,81.3,8.51,.104,-8.24,79.9,115,74.8
217,1800,8.27,7.9,-2.191,79.3,8.8,9.43,-.814,80.7,7.51,5.187,-4.704,77.7,120.6,71.4
217,2100,8.89,9.53,-.635,77.6,9.43,9.7,-.494,78.8,8.18,9.22,-.909,76.3,123.4,69.19
218,0,8.59,8.38,-1.558,76.8,9.02,9.36,-.804,77.4,8.14,6.947,-2.776,76.3,128.3,67.52
218,300,8.5,5.802,-3.693,79.6,9.2,6.568,-2.968,84.9,7.19,5.048,-4.356,76.7,131.1,65.8
218,600,5.692,6.606,-2.864,91.2,7.04,7.99,-2.028,96.4,4.226,4.844,-3.859,85.8,141,65.39
