day_of_year,hour,VW1,TA1,TA2,RH1,VW2,TA1_max,TA2_max,RH1_max,VW1_min,TA1_min,TA2_min,RH1_min,DW1,unkw
249,300,5.556,-10.2,-13.44,81.1,6.278,-8.14,-11.53,82.2,4.422,-11.37,-14.14,79.4,101.8,72.6
249,600,6.502,-8.18,-12.67,77.9,7.06,-7.42,-12.22,79.6,5.552,-9.36,-13.46,76.9,101.2,69.94
249,900,7.86,-6.309,-11.85,75.4,9.18,-3.675,-10.23,77.2,7.01,-7.7,-12.57,69.92,114.3,67.35
249,1200,9.26,-1.693,-9.12,66.86,9.68,-.069,-8.22,68.9,8.98,-3.571,-10.19,64.45,101.1,62.81
249,1500,8.95,2.291,-6.583,66.28,9.86,5.325,-4.105,67.91,7.57,-.208,-8.14,60.32,95.9,58.85
249,1800,6.233,5.547,-4.047,67.81,8.51,6.322,-3.511,69.08,3.928,4.703,-4.831,64.88,63.57,56.38
249,2100,2.979,2.653,-5.993,75.6,4.361,6.391,-3.117,86.2,1.248,-3.282,-10.3,67.2,11.77,57.34
250,0,3.467,-6.934,-11.99,79.3,7.39,-3.767,-10.65,86.4,1.012,-11.64,-14.23,74.8,15.14,61.74
250,300,2.996,-10.82,-12.93,79.8,3.652,-8.36,-11.85,80.9,2.137,-13.73,-13.98,77.4,120.9,66.79
250,600,3.937,-3.656,-10.87,84.4,4.647,-.589,-8.93,90.3,2.981,-7.53,-13.02,81,161.4,68.99
250,900,5.186,1.786,-7.24,91.9,8.92,2.563,-6.67,92.1,2.364,.104,-8.41,91,227,70.9
250,1200,6.21,1.824,-7.22,91.8,8.25,2.909,-6.408,92,4.078,1.247,-7.65,91.7,243.2,74.3
250,1500,8.03,2.227,-6.93,91.7,9.34,2.7,-6.559,91.8,6.433,1.593,-7.46,91.6,220.1,76.4
250,1800,8.6,2.996,-6.397,91.6,9.33,3.529,-6.096,91.7,7.8,2.7,-6.589,91.6,224.7,78.2
250,2100,6.756,3.136,-6.294,91.6,8.01,3.391,-6.17,91.7,5.82,2.977,-6.386,91.5,231.6,80.1
251,0,4.686,2.936,-6.378,91.6,6.13,3.115,-6.248,91.6,2.429,2.769,-6.465,91.5,187.1,81.8
251,300,4.897,3.048,-6.291,91.5,5.4,3.289,-6.097,91.5,4.527,2.873,-6.411,91.4,176,82.6
251,600,5.595,2.612,-6.601,91.5,6.242,3.254,-6.146,91.6,4.498,2.25,-6.836,91.4,161.5,83.1
251,900,4.302,3.791,-5.694,91.4,5.3,4.327,-5.319,91.5,3.7,3.15,-6.225,91.2,176.4,84
251,1200,3.822,3.782,-5.433,91.1,5.63,4.775,-4.851,91.3,2.963,3.046,-5.856,91,152.5,84.9
251,1500,7.06,3.343,-5.799,89.8,7.97,4.291,-5.133,91.1,6.06,2.63,-6.189,87.7,134.4,85
251,1800,6.645,4.763,-4.57,86.4,7.49,5.499,-3.747,88.3,5.599,3.943,-5.205,82,152.4,84.5
251,2100,7.45,5.154,-4.476,89.7,8.69,5.604,-4.206,91.4,6.056,4.704,-4.792,86.5,146.2,84.2
252,0,6.31,5.737,-4.135,91.6,7.39,5.882,-4.037,91.8,5.288,5.604,-4.245,91.5,152.5,84.2
252,300,4.614,5.707,-4.198,91.3,5.304,5.778,-4.129,91.5,3.674,5.536,-4.313,91.1,186.5,84.6
252,600,3.989,5.356,-4.491,91,4.789,5.536,-4.337,91.1,3.413,5.26,-4.569,91,188.1,85.3
252,900,2.917,5.131,-4.7,90.9,4.251,5.295,-4.579,90.9,2.095,4.949,-4.783,90.8,156.3,86.2
252,1200,1.647,5.63,-4.296,90.8,2.167,6.4,-3.699,90.9,1.293,5.018,-4.783,90.6,148.8,87.1
252,1500,1.758,6.943,-3.26,90.5,2.63,7.4,-2.863,90.6,1.253,6.503,-3.589,90.2,147.9,87.8
252,1800,2.779,6.155,-2.29,75.9,3.634,7.33,-1.469,90,2.127,4.967,-3.184,63.39,127.5,88.5
252,2100,2.484,3.357,-3.891,67.5,3.655,5.482,-1.36,75.9,1.883,-.069,-7.84,62.22,93.2,89.9
253,0,2.987,.346,-7.11,76.1,3.795,1.315,-6.302,77.3,2.161,-.588,-8,75.2,129,91.5
253,300,2.645,2.121,-6.476,84.3,3.111,3.566,-5.876,91.3,2.344,.589,-7.16,77.6,142.5,92.5
253,600,3.785,3.594,-5.888,91.5,4.712,3.877,-5.646,91.6,2.665,3.254,-6.111,91.4,147,93.3
253,900,4.488,3.119,-6.13,90.9,4.771,3.6,-5.89,91.4,4.055,2.665,-6.268,90.1,143.6,94.2
253,1200,4.861,2.492,-6.388,86.7,5.818,3.184,-6.062,89.8,4.212,1.592,-6.93,84.6,124,94.9
253,1500,6.598,.15,-8.09,82.4,7.08,1.35,-7.39,84.5,6.006,-1.419,-9.09,80.5,114.7,94.9
253,1800,6.38,.941,-7.54,81,6.858,1.382,-7.29,81.4,5.763,.449,-7.8,80.5,118.8,94.1
253,2100,7.68,-1.84,-9.39,79,8.67,.795,-7.63,80.9,6.23,-4.186,-10.95,78.1,103.3,93.6
254,0,9.21,-6.948,-12.5,77.4,10.28,-4.67,-11.07,77.9,8.37,-8.32,-13.24,76.1,101.6,92.4
254,300,10.75,-6.53,-12.37,78.5,11.37,-5.061,-11.49,79.5,10.34,-8.14,-13.24,77.2,104,90.3
254,600,11.59,-2.915,-10.16,78.8,12.14,-.832,-8.76,79.3,10.77,-5.546,-11.8,78.3,123,88.7
254,900,11.32,.248,-8.08,79.2,11.95,2.009,-6.888,80.2,10.32,-.935,-8.8,78.5,124.4,87.9
254,1200,9.53,3.845,-5.555,83.3,10.09,5.054,-4.677,85.5,8.69,1.94,-6.922,80.6,118.3,87.6
254,1500,9.6,6.649,-3.369,86.1,10.42,7.96,-2.225,87.2,9.05,4.672,-4.958,84.6,128.9,86.5
254,1800,10.24,7.82,-2.302,83.9,10.86,8.23,-2.029,84.3,9.49,7.39,-2.594,83.4,130.6,85
254,2100,9.95,8.74,-1.534,84.9,10.44,9.23,-1.092,85.6,9.61,8.23,-1.952,84.2,124.3,84.2
255,0,9.79,9.32,-1.069,89.5,10.46,9.85,-.581,91.6,8.96,8.68,-1.637,85.6,142.7,83.2
255,300,9.54,10.02,-.423,91.5,10.82,10.41,-.056,91.8,8.6,9.71,-.619,91.2,143,82.3
255,600,9.95,9.68,-.712,90.1,10.42,10.03,-.38,91.4,9.1,9.58,-.863,87.6,125.6,81.1
255,900,9.95,8.91,-1.211,85.4,10.87,9.78,-.547,86.8,9.03,7.4,-2.33,83.7,125,80.5
255,1200,10.14,7.73,-2.255,82.6,10.79,8.51,-1.641,83.9,9.43,6.951,-2.911,81,135.3,79.5
255,1500,10.53,8.32,-1.815,82.1,11.25,8.75,-1.513,83.7,9.79,7.92,-2.173,81.1,145.9,78.6
255,1800,8.78,8.91,-1.335,82.3,10.53,9.06,-1.188,83.2,7.76,8.68,-1.527,81.6,139.8,78.2
255,2100,7.97,8.48,-1.756,84.7,8.42,8.99,-1.24,89.5,7.07,7.92,-2.359,82.5,152.4,77.6
256,0,6.649,8.01,-2.277,90,7.8,8.23,-2.1,91.4,6.191,7.75,-2.536,88.9,146.1,77.3
256,300,5.697,7.9,-2.284,89.2,6.227,8.4,-1.895,90.2,5.037,7.33,-2.728,87.6,123.7,77.1
256,600,6.272,7.14,-2.8,87.2,7.63,8.4,-1.832,88.4,5.395,5.985,-3.863,86,124.9,76.1
256,900,7.93,5.119,-4.571,86,8.49,5.501,-4.129,86.5,7.32,4.775,-4.841,85.4,126.8,75.6
256,1200,7.33,5.234,-4.498,87.8,8.18,6.295,-3.738,90.3,6.608,4.775,-4.836,86.2,125.5,75.3
256,1500,5.969,7.44,-2.81,91.1,6.799,8.78,-1.785,91.8,4.91,6.157,-3.921,90.3,135.5,74.2
256,1800,4.991,8.77,-1.587,90.6,5.674,8.99,-1.28,91.3,3.824,8.36,-1.949,90,161.2,73.2
256,2100,3.49,8.71,-1.694,90.9,4.211,9.02,-1.379,91.3,2.84,8.29,-2.078,90.4,155.6,72.6
257,0,2.911,8.39,-1.974,90.4,4.208,8.64,-1.775,91.3,1.788,8.12,-2.129,89.7,158.3,71.9
257,300,5.251,6.949,-3.273,89.5,6.391,8.33,-1.995,90.3,3.4,5.847,-4.172,87.5,127,71.6
257,600,6.661,4.24,-5.365,84.1,7.07,5.57,-4.332,86.9,6.166,2.215,-6.939,82.4,100.8,70.7
257,900,7.58,1.917,-7.08,81,8.39,2.285,-6.836,82.5,6.612,1.142,-7.57,79.8,122.5,70.2
257,1200,8.13,1.437,-7.37,78.9,8.61,1.8,-7.12,79.9,7.7,.935,-7.72,78.4,115.9,69.91
257,1500,8,2.119,-6.913,79,8.37,2.491,-6.692,79.5,7.56,1.835,-7.06,78.7,117.2,69.72
257,1800,7.08,2.897,-6.348,78.1,7.51,3.253,-6.046,79.1,6.383,2.042,-6.983,77.3,123.5,69.13
257,2100,5.79,3.802,-5.668,78.6,6.495,4.117,-5.45,80.2,4.84,3.287,-6.081,77.5,134.1,69.3
258,0,4.91,3.888,-5.635,84.7,5.327,4.188,-5.416,89.7,4.154,3.669,-5.861,80.9,144.9,69.52
258,300,5.348,3.753,-5.794,91.2,5.667,3.98,-5.616,91.6,4.992,3.531,-5.934,90.2,156,69.69
258,600,4.019,4.077,-5.511,91.6,5.509,4.326,-5.318,91.7,2.461,3.808,-5.724,91.5,163.7,70.2
258,900,5.62,3.252,-6.163,91.5,6.096,3.738,-5.787,91.5,4.973,2.908,-6.401,91.4,161.2,71.2
258,1200,4.03,3.727,-5.843,91.3,5.432,3.946,-5.631,91.5,2.715,3.323,-6.136,91.2,197.1,72.4
258,1500,3.556,4.138,-5.724,91.1,4.773,4.463,-5.537,91.2,2.921,3.806,-5.851,91.1,201.4,73.5
258,1800,4.721,3.818,-6.028,91.1,5.115,4.186,-5.821,91.1,4.398,3.182,-6.301,91.1,206.8,74.8
258,2100,4.801,2.105,-7.06,91.1,6.118,3.667,-6.232,91.2,4.007,.934,-7.72,91,209.9,76.7
259,0,3.306,.925,-7.76,91.2,3.968,1.731,-7.24,91.3,2.696,.208,-8.31,91.1,192.2,78.2
259,300,1.325,.383,-8.16,91.1,2.826,1.004,-7.81,91.2,.447,-.104,-8.39,91,190.4,79.2
259,600,.447,-.498,-8.76,91,.447,.589,-8.13,91.1,.447,-.935,-9.03,90.9,190.2,80.5
259,900,.447,-1.898,-9.6,90.6,.447,-.797,-8.98,90.9,.447,-2.702,-10.08,90.2,190.1,81.5
259,1200,.447,-4.073,-10.67,88.3,.447,-2.46,-9.98,90.2,.447,-5.439,-11.31,85.2,189.6,81.8
259,1500,1.153,-1.095,-9.3,87.5,5.165,2.389,-6.921,89.3,.447,-7.31,-11.74,84.6,162.1,81.6
259,1800,5.752,3.032,-6.336,88.5,6.326,3.254,-6.17,89.2,4.74,2.389,-6.866,87.7,166.1,82
259,2100,6.761,-.483,-8.46,82.2,8.75,3.322,-6.13,87.5,4.779,-2.734,-9.86,78.4,118,82.4
260,0,10.03,-3.866,-10.61,77.9,11.21,-2.527,-9.81,78.4,9,-4.745,-11.02,77.3,120.8,82.2
260,300,11.69,-5.168,-11.49,78.3,12.37,-4.089,-10.85,78.7,11.21,-5.685,-11.77,78,117.8,82.3
260,600,11.79,-4.945,-11.35,78.1,12.44,-4.229,-10.95,78.3,11.1,-5.685,-11.71,77.7,122.7,82.2
260,900,11.45,-4.125,-10.86,77.9,12.5,-3.674,-10.57,78.4,10.08,-4.645,-11.12,77.1,116.6,82.3
260,1200,12.31,-3.793,-10.59,75.3,12.92,-2.495,-9.8,77.5,11.42,-5.094,-11.27,73.1,118.1,81.8
260,1500,12.44,.173,-8.01,70.3,13.15,3.149,-5.948,72.7,11.95,-2.356,-9.76,65.73,122.2,81.4
260,1800,11.62,3.796,-5.495,68.06,12.68,4.252,-5.112,71.6,10.82,3.322,-5.855,65.74,131.6,80.7
260,2100,11.1,4.141,-5.083,69.78,11.89,4.946,-4.588,71.3,10.66,3.253,-5.591,68.17,131.3,79.6
261,0,10.56,3.136,-5.841,71.3,11.45,3.946,-5.309,72.5,10.12,2.285,-6.342,69.22,145.6,79
261,300,9.65,3.817,-5.451,73,10.91,4.223,-5.202,74.3,8.25,3.531,-5.646,72.2,139.1,79
261,600,8.36,4.467,-5.013,80,9.38,4.846,-4.652,85.7,6.181,3.912,-5.489,75,145.3,78.8
261,900,4.631,3.673,-5.467,88.5,5.8,4.846,-4.716,89.8,3.704,2.181,-6.436,86.1,145.2,80.2
261,1200,5.148,1.687,-6.587,87.9,6.041,2.389,-6.26,89.9,4.296,.589,-7.11,85.3,145.2,81.6
261,1500,4.734,3.638,-5.502,84.9,5.109,4.703,-4.84,85.4,4.029,2.25,-6.358,84.3,142.7,82.3
261,1800,5.449,4.914,-4.53,87.1,6.065,5.252,-4.133,88.9,4.789,4.457,-4.888,85.2,157.7,83.1
261,2100,5.517,3.161,-5.893,88.7,5.936,4.319,-4.97,89.3,5.176,2.491,-6.355,87.8,140.7,83.9
262,0,5.344,3.476,-5.742,87.5,6.513,4.811,-4.812,89.1,4.531,2.215,-6.617,86.6,144.7,83.6
262,300,5.183,4.459,-5.042,89.1,5.953,4.708,-4.909,89.6,4.503,4.084,-5.25,88.4,141.2,82.9
262,600,4.588,4.104,-5.097,89.5,5.722,4.638,-4.807,90.1,3.957,3.669,-5.343,89.1,139.7,82.3
262,900,3.569,5.384,-3.937,91.2,3.937,6.818,-3.165,92,3.09,4.015,-4.744,90.2,154,81.3
262,1200,3.228,7.48,-2.605,90.3,3.408,8.61,-1.76,90.8,2.772,6.367,-3.372,89.7,140,80.4
262,1500,3.322,9.42,-1.012,89.5,4.352,10.16,-.472,89.7,2.332,8.75,-1.646,89.4,149.2,79.6
262,1800,1.241,10.79,.055,89.6,3.362,11.61,.714,89.8,.447,9.71,-.54,89.5,107.6,78.6
262,2100,.449,9.06,-1.21,90.2,.483,9.71,-.693,90.4,.447,8.67,-1.518,89.9,32.92,78.3
263,0,.457,8.2,-1.913,90.3,.572,8.61,-1.666,90.4,.447,7.92,-2.081,90.2,120.8,78.6
263,300,.587,7.53,-2.402,90.4,1.374,8.09,-2.048,90.5,.447,6.882,-2.771,90.1,132.3,78.9
263,600,.447,5.906,-2.931,89.7,.447,6.813,-2.68,90.1,.447,5.432,-3.343,89.1,140.7,78.9
263,900,.447,5.379,-3.409,89.2,.447,6.126,-3.002,90,.447,4.809,-3.675,88.6,100.5,78.2
263,1200,.447,6.565,-3.045,89,.447,7.23,-2.45,89.8,.447,5.675,-3.69,88.3,129.4,77.5
263,1500,.447,9.33,-1.14,90.7,.447,10.75,-.11,91.4,.447,7.57,-2.32,90.1,166.1,76.2
263,1800,.447,10.71,-.187,90.3,.447,11.16,.238,90.4,.447,9.57,-1.195,90.2,136.7,75
263,2100,.447,9.88,-.764,90.2,.447,11.09,-.412,90.6,.447,9.57,-1.252,89.6,149.7,74.4
264,0,.45,8.53,-1.575,88.7,.483,9.57,-1.036,89.4,.447,7.64,-1.962,88.1,149.5,74.5
264,300,.447,8.54,-1.709,87.8,.448,9.47,-.996,88.1,.447,7.47,-2.599,87.5,150.6,74.2
264,600,.447,4.401,-4.581,88.9,.447,7.26,-2.786,89.8,.447,.623,-6.741,87.7,148.3,72.3
264,900,.447,4.407,-4.571,84.7,.447,5.469,-3.912,88.3,.447,1.661,-6.17,81.1,106.3,70.1
264,1200,6.782,6.684,-2.944,79.9,12.05,8.3,-1.521,81.9,.447,3.531,-5.211,78.1,125.3,67.88
264,1500,9,8.99,-1.137,82.8,11.52,10.78,.51,85.7,6.574,6.78,-2.973,80.2,139.4,66.02
264,1800,6.066,11.73,1.393,88.3,6.55,12.13,1.701,90.3,5.464,11.37,.948,85.9,171,65.68
264,2100,5.277,10.94,.449,89.5,5.844,11.23,.806,90.5,4.652,10.85,.319,88.1,153.1,66.86
265,0,4.926,10.84,.337,87.1,6.073,10.99,.5,88,4.299,10.75,.224,86.3,163.9,67.94
265,300,6.89,10.08,-.36,86,7.78,10.99,.515,86.2,5.972,9.16,-1.226,85.8,180.6,68.83
265,600,4.649,9.32,-1.1,85.7,6.034,9.99,-.462,85.8,3.384,8.82,-1.488,85.5,148.2,68.04
265,900,7.37,6.718,-3.242,86.9,9.4,9.3,-1.231,88.9,5.844,5.293,-4.259,84.8,129.4,66.34
265,1200,9.24,6.495,-3.211,82.2,9.71,7.89,-2.053,84.4,8.79,5.57,-3.902,80.9,119.6,63.3
265,1500,10.23,9.21,-.931,81.8,11.98,10.16,-.185,83.5,9.23,7.71,-2.277,80.7,135.6,57.54
265,1800,12.32,10.08,-.309,88.3,13.36,10.37,-.024,90.9,10.59,9.82,-.62,84.4,158.3,52.06
265,2100,11.19,10.6,.129,89.1,12.87,10.78,.282,90.8,10.22,10.02,-.348,87.3,184.3,51.85
266,0,10.62,10.48,.058,86.4,12.32,10.78,.239,87.2,9.58,8.92,-1.198,85.8,200.9,54.43
266,300,10.51,7.59,-2.669,86.8,12.94,8.68,-1.809,87,6.628,7.19,-2.968,86.2,195.1,59.84
266,600,5.795,8.39,-1.934,86.6,6.631,9.89,-.504,87,4.762,7.26,-2.839,85.7,177.8,61.38
266,900,6.437,9.96,-.454,85.4,7.16,10.06,-.367,85.7,5.83,9.78,-.562,85.1,168.3,62.53
266,1200,7.25,9.62,-.765,85,7.65,9.71,-.596,85.1,6.827,9.58,-.867,85,158.3,62.73
266,1500,6.804,9.69,-.925,85.1,7.38,10.09,-.725,85.2,5.472,9.51,-.996,85.1,175.5,61.73
266,1800,6.439,9.69,-1.004,85.2,7.21,10.16,-.691,85.3,5.86,9.26,-1.312,85.1,169.2,62.05
266,2100,7.02,8.28,-2.071,85.9,7.83,9.13,-1.518,86.3,5.951,7.68,-2.57,85.5,182.4,63.28
267,0,6.104,6.573,-3.48,86.6,6.827,7.68,-2.618,86.8,4.614,5.88,-4.027,86.3,166.6,65
267,300,6.298,5.007,-4.731,87,7.29,5.88,-4.042,87.1,5.641,4.048,-5.401,86.8,166.4,65.85
267,600,6.373,3.889,-5.613,87.2,6.832,4.36,-5.289,87.3,5.966,3.426,-5.959,87.1,169.4,65.99
267,900,5.688,2.875,-6.364,87.3,6.401,3.461,-5.978,87.3,5.038,2.492,-6.663,87.2,161,66.92
267,1200,5.481,2.362,-6.856,87.3,6,2.596,-6.644,87.4,5.065,2.112,-7.14,87.3,189.5,67.25
267,1500,5.222,2.394,-6.964,87.4,5.826,2.7,-6.83,87.4,4.718,2.112,-7.07,87.3,173,67.78
267,1800,4.674,1.9,-7.36,87.3,5.222,2.388,-7.1,87.4,3.499,1.142,-7.7,87.3,157,67.78
267,2100,4.298,-1.085,-9.04,87.2,4.96,.277,-8.03,87.3,3.292,-2.701,-10.04,87.1,133.2,68.19
268,0,5.081,-7.71,-12.5,86.5,5.82,-2.597,-9.97,87.2,4.601,-13.83,-15.67,85.2,97.3,67.69
268,300,7.12,-10.59,-14.49,85.7,8.34,-8.29,-13.3,86.2,5.879,-12.9,-15.5,85.3,113.1,65.8
268,600,9.15,-6.62,-12.36,86.5,10.14,-5.687,-11.92,86.7,8.4,-7.73,-12.9,86.4,116.7,63.33
268,900,10.18,-5.072,-11.47,84.2,10.86,-4.403,-11.23,86.5,9.56,-5.928,-11.91,81.5,100.7,61.36
268,1200,10.9,-2.317,-9.74,82,12.7,.762,-7.66,82.2,9.12,-5.651,-11.75,81.6,128.4,57.83
268,1500,11.12,4.789,-4.849,85.4,12.18,7.89,-2.517,90.6,9.99,.866,-7.7,82.1,135,54.27
268,1800,10.91,8.99,-1.445,90.1,12.5,9.96,-.5,90.6,9.78,8.1,-2.272,89.9,134.4,48.26
268,2100,10.83,10.01,-.318,89.7,11.98,10.41,.078,90,9.28,9.37,-.786,89.2,153,44.48
269,0,7.86,8.18,-1.939,89.6,9.05,9.23,-.972,90,6.512,7.4,-2.46,89.4,179.3,45.69
269,300,8.27,5.455,-4.356,90.2,9.92,7.99,-2.253,90.5,6.034,3.737,-5.748,89.8,209.5,49.95
269,600,8.87,3.349,-6.047,90.6,10.19,3.668,-5.792,90.7,7.86,2.631,-6.56,90.5,197.4,54.62
269,900,10.56,2.154,-6.93,90.8,12,2.665,-6.569,90.9,8.56,1.627,-7.32,90.7,202.8,58.24
269,1200,10.86,1.36,-7.52,90.9,11.53,1.627,-7.27,90.9,10.12,1.039,-7.71,90.9,214.5,63.11
269,1500,10.1,.714,-7.95,90.8,11.35,1.212,-7.63,90.9,8.92,.381,-8.16,90.7,232.8,66.06
269,1800,7.76,.202,-8.32,90.7,9.43,.519,-8.04,90.8,5.885,-.104,-8.51,90.6,204.4,68.5
269,2100,3.878,-.925,-9,90.4,5.775,.346,-8.37,90.6,2.016,-3.29,-10.32,90.1,161.4,69.61
270,0,3.468,-3.025,-10.12,90.1,4.034,-1.247,-9.14,90.3,2.386,-6.825,-12.04,89.6,152.2,69.93
270,300,5.019,-4.547,-11.26,89.8,5.803,-2.911,-10.36,90.1,4.317,-6.065,-11.97,89.5,132.5,69.15
270,600,5.868,-7.5,-12.83,88.6,6.685,-5.926,-11.97,89.5,5.202,-8.63,-13.5,87.4,124.4,68.43
270,900,6.726,-10.66,-14.44,85.2,7.36,-8.49,-13.45,87.3,6.089,-13.6,-15.98,82.9,108.8,68.17
270,1200,9.32,-14.49,-16.65,80.7,10.6,-12.94,-16.04,82.3,7.76,-16.2,-17.46,79.2,107,67.35
270,1500,8.66,-12.43,-15.57,77.9,9.62,-10.82,-14.74,79,7.43,-14.12,-16.45,76.9,111.5,65.96
270,1800,7.28,-11.94,-15.19,76.4,7.73,-11.57,-14.97,77.1,6.929,-12.37,-15.5,75.9,107.2,64.89
270,2100,7.41,-14.35,-16.4,75.7,7.8,-11.94,-15.26,76.2,6.979,-17.26,-17.72,75.3,104.9,64.26
271,0,7.74,-19,-18.66,75.2,8.85,-17.58,-17.92,75.5,7.19,-19.99,-19.05,75,110.6,63.93
271,300,8.57,-16.97,-18.07,76.7,9.05,-15.58,-17.47,77.5,8.01,-19.02,-18.94,75.5,96.8,63.18
271,600,7.9,-12.94,-16.1,78.1,8.82,-12.14,-15.65,78.3,7.29,-15.24,-17.31,77.6,105.5,62.74
271,900,8.33,-13.56,-16.36,77.5,8.96,-12.28,-15.77,78.1,8.08,-14.43,-16.81,77.1,110.7,62.78
271,1200,8.34,-12.09,-15.58,77.1,8.61,-10.23,-14.56,77.9,7.88,-13.12,-16.15,76.6,109.7,62.64
271,1500,8.41,-13.43,-16.37,76.9,8.93,-11.55,-15.31,77.9,7.97,-15.57,-17.44,75.6,102.1,61.46
271,1800,8.53,-16.56,-17.78,73.8,9.05,-15.4,-17.24,75.7,7.7,-17.95,-18.39,72.2,103.4,60.16
271,2100,6.92,-19.04,-18.64,72.3,8.27,-17.95,-17.78,72.8,5.638,-20.55,-19.13,71.7,102.2,59.38
272,0,7.67,-21.52,-19.78,71.1,8.44,-18.31,-18.55,71.6,6.913,-23.64,-20.81,70.5,96,57.54
272,300,9.21,-20.97,-19.7,71.5,10.25,-20.35,-19.29,72.3,8.08,-21.67,-20.02,70.4,99.6,56.13
272,600,9.6,-20.43,-19.51,73,10.52,-17.75,-18.23,73.6,8.87,-21.53,-20.02,72.1,111.3,55.17
272,900,9.05,-20.16,-19.33,72.4,9.95,-18.47,-18.65,73,7.56,-21.43,-19.92,72,112.5,54.17
272,1200,9.83,-20.63,-19.64,71.9,10.64,-19.93,-19.33,72.2,9.08,-21.39,-19.98,71.6,124.9,53.95
272,1500,8.29,-18.13,-18.63,71.9,9.57,-16.54,-17.7,72.3,7.13,-19.75,-19.4,71.5,116.9,54.76
272,1800,7.56,-15.68,-17.37,72.5,7.95,-15.18,-17.21,72.7,7.12,-16.37,-17.74,72.3,128.3,55.58
272,2100,6.542,-17.82,-18.22,71.8,7.12,-15.62,-17.34,72.3,5.885,-19.73,-18.91,71.1,124.4,56.88
273,0,6.793,-20.79,-19.5,70.7,7.43,-19.49,-19.01,71.2,6.278,-21.56,-19.87,70.4,134.1,58.32
273,300,7.2,-22.63,-20.34,70.7,7.37,-21.35,-19.83,71,6.933,-23.58,-20.74,70.4,132.4,59.93
273,600,7.01,-24.83,-21.34,70.3,7.36,-23.86,-20.87,70.8,6.798,-25.98,-21.82,69.96,127.5,62.15
273,900,6.901,-26.69,-22.2,70.3,7.51,-25.26,-21.53,70.9,6.217,-28.7,-22.92,69.9,105.6,64.87
273,1200,7.18,-24.58,-21.54,72.2,8.23,-20.91,-19.92,74.5,5.481,-27.38,-22.5,70.8,110.8,67.48
273,1500,6.771,-19.63,-19.43,75.3,7.59,-16,-17.7,76.4,5.446,-22.89,-20.55,74.2,107.9,69.55
273,1800,6.752,-14.12,-16.77,77.5,7.86,-13.25,-16.34,78.5,5.81,-16,-17.66,76.5,132,72.3
273,2100,7.51,-12.33,-15.8,78.6,7.93,-11.83,-15.48,78.9,7.03,-13.01,-16.26,78.5,122.3,73.6
274,0,7.05,-11.59,-15.37,78.4,7.53,-11,-15.08,78.6,6.347,-12.04,-15.6,78,124.5,74.2
274,300,7.78,-11.17,-15.11,77,8.15,-11,-15.04,78.1,7.53,-11.34,-15.21,76,128,73.2
274,600,8.84,-13.85,-16.5,76.2,10.8,-11.27,-15.13,76.5,7.91,-19.43,-19.33,75.9,105.6,71.3
274,900,10.59,-24.96,-21.75,73.9,12.1,-20.02,-19.62,76,8.24,-29.03,-23.55,71.8,104.7,66.64
274,1200,10.07,-20.6,-19.54,74,10.92,-17.85,-18.26,74.5,8.77,-24.11,-21.23,73.4,98.7,62.87
274,1500,9.93,-13.55,-16.17,73.6,11.3,-10.75,-14.66,74.6,8.87,-16.63,-17.74,72.5,132.3,60.69
274,1800,7.49,-10.11,-14.21,72.9,9.12,-9.35,-13.84,73.4,5.843,-11.25,-14.67,72.3,130.2,59.62
274,2100,5.344,-15.1,-16.43,71.3,6.32,-11.32,-14.78,72,4.158,-18.53,-17.63,70.5,106.3,59.99
275,0,4.528,-20.02,-17.92,73.5,5.139,-15.95,-16.93,74.5,4.128,-24.85,-19.03,72.1,124.2,61.07
275,300,4.289,-25.87,-20.19,75.3,5.714,-24.03,-19.28,78.2,3.626,-29.18,-21.44,73.7,131.7,63.95
275,600,6.169,-20.48,-19.85,77,6.8,-18.06,-18.75,78.4,5.506,-23.17,-20.93,74.5,108.6,66.17
275,900,6.143,-14.7,-17.04,80.3,6.666,-11.7,-15.47,82.5,5.424,-17.78,-18.65,78.6,126.8,68.43
275,1200,5.457,-10.02,-14.54,84,6.369,-8.05,-13.5,85.1,5.022,-11.83,-15.5,82.5,143.4,70.3
275,1500,4.924,-6.657,-12.6,85.4,5.268,-5.582,-11.95,85.9,4.623,-7.7,-13.26,85.1,171.3,71.6
275,1800,5.128,-4.748,-11.43,87,5.566,-4.332,-11.21,87.8,4.662,-5.407,-11.85,86.1,186.1,73.3
275,2100,5.227,-4.122,-11.06,88.4,5.659,-3.57,-10.79,88.8,4.494,-4.679,-11.26,87.9,200.9,74.6
276,0,3.798,-4.434,-11.05,88.7,6.243,-3.57,-10.72,88.8,2.131,-5.372,-11.34,88.5,249.9,76.2
276,300,.767,-5.824,-11.83,88.3,2.141,-5.027,-11.33,88.5,.447,-7.28,-12.56,88,203,77
276,600,.447,-6.616,-11.49,88.4,.448,-4.853,-11.23,88.5,.447,-10.26,-11.87,88.2,123.9,77.8
276,900,.447,-10.06,-12.57,87.9,.447,-7.98,-11.93,88.2,.447,-14.95,-13.98,87.2,99.9,78.6
276,1200,.447,-11.86,-14.42,87,.447,-8.05,-13.4,87.3,.447,-18.28,-15.5,86.5,114.8,78.7
276,1500,.447,-8.21,-13.28,86.7,.447,-6.414,-12.36,87.3,.447,-10.51,-14.31,86,122.7,78.6
